登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E18401,1,6,out of step with,熟語,～と食い違って、調和せず,not matching or agreeing with something else,Their pay policy is out of step with the industry.,彼らの賃金政策は業界と食い違っている。,行進で歩調が合わない様子から。反対は in step with（歩調を合わせて）。
E18402,1,6,put paid to,慣用句,台無しにする、終わらせる,to stop something from continuing or succeeding,A knee injury put paid to his racing career.,膝のけがが彼の競走人生を終わらせた。,英国的な言い方。帳簿に paid と記して取引を締める発想が語源。
E18403,1,6,trade in,句動詞,下取りに出す,to give an old thing as part payment for a new one,She traded in her old car for a hybrid.,彼女は古い車を下取りに出してハイブリッド車にした。,trade in A for B の形が定番。名詞形の trade-in は「下取り品」。
E18404,1,6,turn the page,慣用句,気持ちを切り替える、次に進む,to start a new stage and forget the past,After the scandal the club wants to turn the page.,不祥事の後、クラブは次に進みたがっている。,本のページをめくる比喩。turn over a new leaf は「心を入れ替える」。
E18405,1,6,under review,熟語,検討中で、見直し中で,being examined so a decision can be made,The safety rules are currently under review.,安全規則は現在見直し中である。,掲示や報道で頻出。keep under review は「継続的に見直す」。
E18406,1,6,send back,句動詞,送り返す、突き返す,to return something to the place it came from,I sent the damaged printer back to the seller.,私は壊れたプリンターを販売店に送り返した。,返品や返送の定番表現。飲食店で料理を「下げさせる」意味でも使う。
E18407,1,6,send out,句動詞,発送する、派遣する,to post or deliver something to many people,The office sends out invoices on the first Monday.,事務所は毎月第一月曜に請求書を発送する。,send out for は「出前を取る」。信号や熱を「発する」意もある。
E18408,1,6,out of character,熟語,その人らしくない,not typical of how someone usually behaves,Shouting at staff was completely out of character for him.,職員を怒鳴るのは彼らしくない行動だった。,反対は in character。役者が役から外れる様子が元の意味。
E18409,1,6,on good terms,熟語,仲がよくて、良好な関係で,having a friendly relationship with someone,The two managers remain on good terms after the split.,二人の部長は分裂後も良好な関係にある。,terms は「間柄」。be on bad terms with なら「仲が悪い」。
E18410,1,6,dog eat dog,慣用句,食うか食われるかの、弱肉強食の,very competitive and without kindness,Advertising is a dog eat dog business in this city.,この街では広告業界は弱肉強食だ。,名詞の前で形容詞的に使い、dog-eat-dog とつなぐことも多い。
E18411,1,6,kill time,熟語,暇をつぶす,to spend time doing little while waiting,I killed time at the airport reading old magazines.,私は古い雑誌を読んで空港で暇をつぶした。,待ち時間が前提の表現。pass the time はもっと中立的な言い方。
E18412,1,6,break cover,慣用句,隠れ場所から飛び出す、姿を現す,to leave a hiding place suddenly,The deer broke cover and ran across the road.,鹿は茂みから飛び出し道路を横切った。,獲物が茂みから出る狩猟の用語が元。政治では「表舞台に出る」比喩でも使う。
E18413,1,6,lose out on,句動詞,～を逃す、～で損をする,to fail to get something good,Part-time staff lose out on health benefits.,非常勤職員は健康保険の給付を受けられずにいる。,lose out to なら「～に負ける」。miss out on とほぼ同じ意味。
E18414,1,6,pick off,句動詞,一つずつ仕留める、摘み取る,to shoot or remove things one at a time,Snipers picked off the vehicles as they climbed the hill.,狙撃兵は坂を上る車両を一台ずつ仕留めた。,軍事や球技の報道で頻出。虫や実を指で「つまんで取る」意味でも使う。
E18415,1,6,pick over,句動詞,選り分ける、細かく吟味する,to examine things carefully to choose the best,Buyers picked over the fruit at the morning market.,買い物客は朝市で果物を吟味していた。,品定めして選ぶ動作で、残り物をあさる語感も帯びる。書類を細かく「精査する」意でも用いる。
E18416,1,6,sign on,句動詞,契約する、雇われる,to agree formally to join a job or project,Two more sponsors signed on before the season began.,開幕前にさらに二社が協賛契約を結んだ。,sign on the dotted line で「正式に署名する」。英国では失業給付の申請も指す。
E18417,1,6,sign in,句動詞,記帳する、ログインする,to write your name or enter a password to get access,All visitors must sign in at the front desk.,来訪者は全員受付で記帳しなければならない。,帰りは sign out。ウェブでは log in とほぼ同義で使われる。
E18418,1,6,sign over,句動詞,権利を譲渡する,to give property or rights to someone by signing papers,He signed the house over to his daughter.,彼は家を娘に譲渡した。,sign A over to B の語順が基本。法的な書面が伴う点が要点。
E18419,1,6,walk back,句動詞,発言を撤回する、後退させる,to take back or soften something you said,The spokesman walked back his remarks the next morning.,報道官は翌朝その発言を撤回した。,米国の政治報道で定着した用法。retract より口語的な響き。
