登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E25110,1,9,ethnic,形容詞,民族の、民族的な,relating to a group of people who share a culture or origin,The museum exhibit explains how several ethnic groups shaped the culture of this region.,その博物館の展示は、いくつかの民族集団がこの地域の文化をどう形づくったかを説明している。,ethnic group（民族集団）、ethnic minority（少数民族）の形で新聞や説明文によく出る。racial より文化や言語の違いを指す。
E25111,1,9,fleet,名詞,艦隊、船団、車両の一団,"a group of ships, planes, or vehicles that work together",The company replaced its old fleet of delivery trucks with quieter electric vehicles.,その会社は古い配送トラック一式を、より静かな電気自動車に置き換えた。,a fleet of ships / trucks / taxis の形で使う。会社が保有する車両全体を指す用法がニュースで多い。
E25112,1,9,foster,動詞,育成する、促進する、里親として育てる,to help something grow or develop over time,Reading books together at home can foster a lifelong love of learning in children.,家庭で一緒に本を読むことは、子どもに生涯続く学びへの愛情を育てうる。,foster creativity / cooperation / understanding のように抽象名詞と結びつく。encourage や promote と言い換えられる。
E25113,1,9,fundamental,形容詞,基本的な、根本的な,forming the base of something and very important,Access to clean water is a fundamental right that every government should protect.,清潔な水を得られることは、どの政府も守るべき基本的な権利である。,fundamental right / difference / change のように使う。basic より硬く、エッセイや講義で好まれる語。
E25114,1,9,guidance,名詞,指導、助言,"helpful advice given to someone about study, work, or life",Students receive careful guidance from teachers when they choose courses for the next year.,生徒は翌年の科目を選ぶとき、教師から丁寧な指導を受ける。,不可算名詞なので a guidance とは言わない。under the guidance of ~（～の指導のもとで）が定型表現。
E25115,1,9,infection,名詞,感染、伝染病,an illness caused by germs entering the body,Washing your hands often is a simple way to reduce the risk of infection.,頻繁に手を洗うことは、感染の危険を減らす簡単な方法だ。,動詞は infect、形容詞は infectious。risk of infection、prevent infection の形で医療記事に頻出する。
E25116,1,9,participation,名詞,参加、関与,the act of taking part in an activity or event,Participation in the volunteer program has grown steadily since the city began advertising it.,市が宣伝を始めて以来、そのボランティア事業への参加は着実に増えている。,participation in ~ と in を伴う。動詞は participate in ~ で、join とは前置詞の有無が違う。
E25117,1,9,pregnancy,名詞,妊娠,the condition of having a baby growing inside the body,The clinic offers free checkups to women during pregnancy and for six months afterward.,その診療所は妊娠中と出産後六か月の女性に無料の検診を提供している。,形容詞は pregnant。during pregnancy（妊娠中に）という副詞句でよく使われる。
E25118,1,9,premium,名詞,保険料、割増金,an extra amount of money paid for something better or for insurance,Drivers with a clean record usually pay a lower premium for car insurance.,無事故の運転者は普通、自動車保険の保険料が安くなる。,insurance premium が最も多い用法。形容詞では premium quality のように「上質の」を表す。
E25119,1,9,pretend,動詞,ふりをする、装う,to act as if something is true when it is not,The little boy liked to pretend that the cardboard box was a spaceship.,その幼い男の子は、段ボール箱が宇宙船だというふりをするのが好きだった。,pretend to do / pretend that ~ の両方をとる。名詞は pretense（見せかけ）。
E25120,1,9,priest,名詞,聖職者、司祭,a person who leads religious services in a church or temple,The village priest opened the old church to travelers who needed shelter overnight.,村の司祭は、一晩の宿を必要とする旅人に古い教会を開放した。,キリスト教では司祭、仏教では僧侶にも使う。minister や monk との違いに注意。
E25121,1,9,prominent,形容詞,著名な、目立つ,"well known, important, or easy to notice",A prominent scientist gave the opening lecture on climate change at the university.,著名な科学者が大学で気候変動についての開会講演を行った。,a prominent role（重要な役割）、play a prominent part の形も多い。famous より格式が高い。
E25122,1,9,radical,形容詞,急進的な、根本的な,"very new and different, or supporting extreme change",The city council proposed a radical plan to remove all cars from downtown streets.,市議会は中心街から車をすべて排除するという急進的な計画を提案した。,radical change / reform で「抜本的な変化」を表す。政治の話題では「過激派の」という意味にもなる。
E25123,1,9,reward,名詞,報酬、褒美,something good given to a person for good work or help,"Volunteers received no money, but the smiles of the children were reward enough.",ボランティアは報酬を受け取らなかったが、子どもたちの笑顔が十分な報いだった。,動詞でも使い reward someone for ~ の形をとる。prize は競争の賞、reward は行いへの報い。
E25124,1,9,satellite,名詞,衛星、人工衛星,an object sent into space to travel around the earth,Images from the satellite show how quickly the forest has disappeared in ten years.,その衛星からの画像は、十年で森がどれほど速く消えたかを示している。,satellite image / satellite data が環境や科学の話題で頻出。月などの天然の衛星も指す。
