登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E23310,1,8,leisure,名詞,余暇、レジャー,free time when you do not have to work,Many staff use their leisure time to attend company language classes.,多くの社員は余暇の時間を使って社内の語学講座に参加している。,leisure activities や at your leisure の形で出る。観光や施設の案内で頻出。
E23311,1,8,lend,動詞,貸す,to give something to someone for a short time,The bank agreed to lend the factory enough money to buy new machines.,銀行はその工場に新しい機械を買うのに十分な資金を貸すことに同意した。,lend は「貸す」、borrow は「借りる」。lend A B / lend B to A の語順に注意。
E23312,1,8,look forward to,熟語,～を楽しみに待つ,to feel happy about something that is going to happen,We look forward to meeting your sales team at the trade show next month.,私たちは来月の見本市で御社の営業チームにお会いできるのを楽しみにしています。,to の後ろは名詞か動名詞。メールの結びの文で頻出。
E23313,1,8,lounge,名詞,ラウンジ、休憩室,a comfortable room where people can sit and relax,Passengers may wait in the airport lounge until the boarding gate opens.,搭乗口が開くまで、乗客は空港のラウンジで待つことができる。,空港やホテルの案内で出る。departure lounge や executive lounge の形が多い。
E23314,1,8,notification,名詞,通知、届け出,a message that tells you that something has happened,You will receive a notification by email once your order has been shipped.,ご注文が発送され次第、メールで通知が届きます。,動詞は notify。notification of ~ や notification that ~ の形で使う。
E23315,1,8,outline,名詞,概要、あらまし,a short description of the main ideas of something,The manager gave a brief outline of the new marketing plan at the meeting.,部長は会議で新しいマーケティング計画の概要を簡単に説明した。,動詞で「概要を述べる」の意味もある。summary や overview と言い換えられる。
E23316,1,8,polite,形容詞,礼儀正しい、丁寧な,behaving in a way that shows respect for other people,Our staff must remain polite even when a customer complains loudly.,当社のスタッフは客が大声で苦情を言っても丁寧であり続けなければならない。,副詞は politely。接客の心得を述べる文で出る。
E23317,1,8,put forward,句動詞,提案する、提出する,to offer an idea or plan for other people to consider,She put forward a plan to reduce shipping costs by using local suppliers.,彼女は地元の仕入れ先を使って輸送費を削減する計画を提案した。,propose や suggest の言い換え。put forward a proposal の形で使う。
E23318,1,8,receipt,名詞,領収書、受け取り,a piece of paper showing that you have paid for something,Please keep your receipt if you want to return the item within thirty days.,30日以内に商品を返品したい場合は領収書を保管してください。,発音では p を読まない。on receipt of ~ で「～を受け取り次第」。
E23319,1,8,reliability,名詞,信頼性,the quality of working well and being able to be trusted,Customers praised the reliability of our delivery service during the busy season.,顧客は繁忙期における当社の配送サービスの信頼性を高く評価した。,形容詞は reliable。製品レビューや品質の話題で出る。
E23320,1,8,runway,名詞,滑走路,a long flat road where planes take off and land,The airport will close one runway for repairs during the first week of June.,空港は6月の第1週に修理のため滑走路を1本閉鎖する。,空港のお知らせや工事の記事で出る。ファッションショーの花道の意味もある。
E23321,1,8,sensor,名詞,センサー、感知器,"a device that finds heat, light, or movement",The new sensor turns off the office lights when nobody is in the room.,新しいセンサーは部屋に誰もいないときにオフィスの照明を消す。,工場や省エネ設備の説明で出る。motion sensor や temperature sensor の形が多い。
E23322,1,8,showcase,動詞,披露する、展示する,to show the good qualities of something to many people,The company will showcase its latest printers at the technology fair in Osaka.,同社は大阪の技術展示会で最新のプリンターを披露する予定だ。,名詞では「陳列棚、見せ場」。展示会の記事で頻出。
E23323,1,8,subsidiary,名詞,子会社,a company that is owned or controlled by a larger company,Our subsidiary in Singapore handles all sales for the Asian market.,シンガポールの子会社がアジア市場の販売をすべて担当している。,形容詞では「補助の」。parent company（親会社）と対で覚える。
E23324,1,8,under review,熟語,検討中で、見直し中で,being studied carefully before a decision is made,The proposal to open a second warehouse is still under review by the board.,2つ目の倉庫を開設する提案は、まだ役員会で検討中である。,be動詞と共に使う。under construction や under discussion と同じ形。
E23325,1,8,accountability,名詞,説明責任,the duty to explain your actions and accept blame for them,The new policy increases accountability for managers who approve large expenses.,新しい方針は多額の経費を承認する管理職の説明責任を強める。,形容詞は accountable。企業統治や監査の文脈で出る。
E23326,1,8,ambition,名詞,野心、大志,a strong wish to be successful or to achieve something,Her ambition is to lead the design department before she turns forty.,彼女の野心は40歳になる前にデザイン部門を率いることだ。,形容詞は ambitious。人物紹介の記事で出る。
E23327,1,8,automated,形容詞,自動化された,done by machines instead of by people,The warehouse uses an automated system to sort packages by destination.,その倉庫は行き先ごとに荷物を仕分ける自動化されたシステムを使っている。,動詞は automate、名詞は automation。工場や物流の記事で頻出。
E23328,1,8,bake,動詞,焼く,to cook food such as bread or cakes in an oven,The cafe bakes fresh bread every morning before the doors open at seven.,そのカフェは7時の開店前に毎朝新鮮なパンを焼く。,名詞は bakery。飲食店の広告や求人で出る。
E23329,1,8,batch,名詞,一群、一回分,a group of things made or dealt with at the same time,The first batch of sample bottles will arrive at the lab on Friday.,見本の瓶の第一陣は金曜日に研究室に届く予定だ。,a batch of ~ の形で使う。生産や出荷の説明で出る。
E23330,1,8,catalog,名詞,カタログ、商品目録,a book or list showing goods that you can buy,Our spring catalog lists more than two hundred office chairs and desks.,当社の春のカタログには200点を超えるオフィス用の椅子と机が載っている。,アメリカ式の綴り。イギリス式は catalogue。
E23331,1,8,catalogue,名詞,カタログ、目録,"a list of items, especially goods for sale or library books",Please refer to page twelve of the catalogue for the updated shipping charges.,最新の送料についてはカタログの12ページをご覧ください。,catalog のイギリス式綴りで、意味は同じ。
E23332,1,8,compliment,名詞,褒め言葉、賛辞,a remark that says something good about a person or thing,The chef received a warm compliment from the guests about the new lunch menu.,シェフは新しいランチメニューについて客から温かい褒め言葉を受けた。,complement（補うもの）と混同しやすい。動詞で「褒める」とも使う。
E23333,1,8,continually,副詞,絶えず、頻繁に,happening again and again over a long period,Prices for raw materials have risen continually since the start of this year.,原材料の価格は今年の初めから絶えず上昇している。,continuously は「途切れなく」の意味。継続を表す副詞として出る。
E23334,1,8,coordinator,名詞,まとめ役、調整担当者,a person who organizes people or activities so they work well together,The event coordinator arranged transportation for all the guest speakers.,イベントの調整担当者はすべての招待講演者の交通手段を手配した。,求人広告の職名で頻出。project coordinator の形もよく見る。
E23335,1,8,deployment,名詞,配置、導入、展開,the act of putting people or equipment in place to be used,The deployment of the new billing software will begin at our branch offices.,新しい請求ソフトの導入は支店から始まる。,動詞は deploy。IT では「システムの導入・稼働」の意味で使う。
E23336,1,8,necessity,名詞,必要性、必需品,something that you must have or that must be done,Regular safety training is a necessity for everyone who works on the factory floor.,定期的な安全講習は工場の現場で働くすべての人にとって必要である。,形容詞は necessary。of necessity で「必然的に」。
E23337,1,8,optional,形容詞,任意の、選択できる,something you can choose but do not have to take,The extended warranty is optional and costs an additional fifty dollars.,延長保証は任意で、追加で50ドルかかる。,mandatory や required の反対。申込書の説明で出る。
E23338,1,8,pay attention to,熟語,～に注意を払う,to watch or listen to something carefully,Please pay attention to the safety instructions before entering the production area.,生産区域に入る前に安全上の指示に注意を払ってください。,to の後ろは名詞。attention の前に close を置いて強調できる。
