登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E17801,1,6,fight fire with fire,慣用句,相手と同じ手で対抗する,to attack someone using their own methods,The campaign decided to fight fire with fire.,陣営は相手と同じ手で対抗することにした。,直訳は「火を火で消す」。強引な手には強引な手で、という含みがある。
E17802,1,6,in force,熟語,効力があって、大挙して,"officially valid, or in large numbers",The new safety rules are already in force.,新しい安全規則はすでに効力を持っている。,法律なら「施行中」、人なら「大勢で」。come into force は「発効する」。
E17803,1,6,in the long term,熟語,長期的には,over a long period in the future,Training staff pays off in the long term.,社員研修は長期的には元が取れる。,in the long run とほぼ同じ。形容詞では long-term とハイフンを入れる。
E17804,1,6,in the running,慣用句,勝ち目があって、候補に入って,still having a chance to win or be chosen,She is still in the running for the top job.,彼女はまだそのトップの座を狙える位置にいる。,競走のイメージ。be in the running for ... の形で使うことが多い。
E17805,1,6,in the short term,熟語,短期的には,over a short period from now,"In the short term, sales will probably drop.",短期的には売上はおそらく落ちるだろう。,in the long term と対で使うと論旨がはっきりする。
E17806,1,6,out of the running,慣用句,勝ち目がなくなって、候補から外れて,no longer having a chance to win or be chosen,An injury put him out of the running for gold.,けがで彼は金メダル争いから脱落した。,in the running の反対。put someone out of the running の形が多い。
E17807,1,6,on account of,熟語,～のために、～が理由で,because of something,The match was called off on account of rain.,試合は雨のため中止になった。,because of のやや堅い言い方。後ろには名詞か動名詞が来る。
E17808,1,6,on record,熟語,記録に残って、公表されて,officially written down or publicly stated,It was the hottest summer on record here.,ここでは観測史上もっとも暑い夏だった。,the ...est on record で「記録上最も～」。go on record は「公言する」。
E17809,1,6,for the record,熟語,念のため言っておくが、記録のために,said so that people know the true facts,"For the record, I never approved that payment.",念のため言うが、私はその支払いを承認していない。,反論や訂正を切り出すときの前置き。off the record は「オフレコで」。
E17810,1,6,keep one's head above water,慣用句,何とかやっていく、破綻を免れる,to manage to survive a difficult situation,The shop is just keeping its head above water.,その店はどうにか持ちこたえているだけだ。,おぼれかけて顔を水面に出す姿から。特に金銭面の苦境に使う。
E17811,1,6,lead off,句動詞,口火を切る、始める,to begin something such as a meeting or game,The director led off with a short apology.,部長は短い謝罪から話を切り出した。,野球では「先頭打者として打つ」。leadoff hitter は「一番打者」。
E17812,1,6,lead on,句動詞,その気にさせる、だます,to make someone believe something that is not true,He led her on for months about the promotion.,彼は昇進の件で何か月も彼女を期待させ続けた。,恋愛や約束で「思わせぶりに引っ張る」含み。悪い意味で使う。
E17813,1,6,take the lead,熟語,首位に立つ、主導権を握る,to move into first place or start directing others,Japan took the lead early in the second half.,日本は後半の早い時間に首位に立った。,競技では「リードする」、仕事では「率先する」。take the lead in ...ing も可。
E17814,1,6,hold true,熟語,当てはまる、有効である,to remain correct or valid,The same advice holds true for beginners.,同じ助言は初心者にも当てはまる。,hold good とも言う。規則や理論が「今も通用する」ときに使う。
E17815,1,6,hold one's own,慣用句,互角に渡り合う、持ちこたえる,to do as well as others in a difficult situation,The rookie held his own against veteran players.,その新人はベテラン勢と互角に渡り合った。,「自分の持ち場を守る」が原義。病人が「持ちこたえる」にも使う。
E17816,1,6,hold the line,慣用句,譲らない、防戦する,to refuse to change a position under pressure,The bank held the line on interest rates.,銀行は金利を据え置く姿勢を崩さなかった。,電話で「切らずに待つ」の意味もある。文脈で見分ける。
E17817,1,6,put on hold,熟語,保留にする、電話を待たせる,"to delay something, or to make a caller wait",The project was put on hold until spring.,その計画は春まで保留になった。,on hold は「保留中で」。電話では「保留にする」の意で毎日使う。
E17818,1,6,by rights,熟語,本来なら、当然なら,if things were fair or correct,"By rights, this seat should be mine.",本来なら、この席は私のもののはずだ。,現実はそうでない、という不満をにじませる副詞句。文頭に置くことが多い。
E17819,1,6,in a sense,熟語,ある意味では,in one particular way of looking at it,"In a sense, both sides won the argument.",ある意味では、双方が議論に勝ったと言える。,in some sense や in a way も同じ。部分的な同意をやわらかく示す。
E17820,1,6,in private,熟語,内密に、人のいない所で,with no other people present,I would like to discuss this matter in private.,この件は内密に話し合いたい。,反対は in public。private に冠詞は付けない点に注意。
E17821,1,6,within one's rights,熟語,権利の範囲内で、当然の権利として,allowed to do something by law or rules,You are within your rights to ask for a refund.,返金を求めるのはあなたの当然の権利だ。,be well within one's rights と well を足して強めることが多い。
E17822,1,6,with a view to,熟語,～する目的で,with the aim of achieving something,They bought the land with a view to building.,彼らは建設を目的としてその土地を買った。,後ろは動名詞。to のあとに動詞の原形を置く誤りに注意。
E17823,1,6,dead in the water,慣用句,頓挫して、行き詰まって,unable to make any progress at all,The peace talks are dead in the water again.,和平交渉はまた完全に行き詰まっている。,エンジンの止まった船から。計画や交渉の停滞に使う。
E17824,1,6,break the news,熟語,知らせを伝える,to tell someone about something important,Someone had to break the news to his family.,誰かが彼の家族に知らせを伝えねばならなかった。,特に悪い知らせに使う。break it to someone gently で「そっと伝える」。
E17825,1,6,in the event of,熟語,～の場合には,if a particular thing happens,"In the event of fire, use the nearest exit.",火災の場合は最寄りの出口を使ってください。,掲示や契約書で使う堅い表現。後ろは名詞。in case of とほぼ同義。
E17826,1,6,motility,名詞,運動性、可動性,the ability of a cell or body part to move,The lab measured the motility of the sperm.,研究所は精子の運動性を測定した。,生物学や医学の用語。動詞は move ではなく形容詞 motile が対応する。
E17827,1,6,obsolescence,名詞,陳腐化、旧式化,the process of becoming old and no longer used,Planned obsolescence keeps customers buying new phones.,計画的陳腐化が客に新しい携帯を買わせ続ける。,形容詞 obsolete の名詞形。planned obsolescence は経済でよく出る語。
E17828,1,6,obstetrician,名詞,産科医,a doctor who cares for women giving birth,Her obstetrician recommended a hospital birth.,彼女の産科医は病院での出産を勧めた。,婦人科医は gynecologist。両方を兼ねる医師は OB-GYN と略される。
E17829,1,6,ordinal,形容詞,序数の、順序を示す,showing the position of something in a list,First and second are ordinal numbers.,first と second は序数だ。,数を数える one や two は cardinal number（基数）。対で覚えるとよい。
E17830,1,6,outgrow,動詞,大きくなって合わなくなる、卒業する,to become too big or too old for something,The boy outgrew his winter coat in a year.,その子は一年で冬のコートが着られなくなった。,服のほか、趣味や習慣を「卒業する」意味にも使う。過去形は outgrew。
E17831,1,6,outsmart,動詞,出し抜く、裏をかく,to defeat someone by being cleverer than them,The small firm outsmarted its larger rivals.,その小さな会社は大手のライバルを出し抜いた。,out- は「相手を上回る」を表す接頭辞。outrun や outnumber も同じ作り。
E17832,1,6,overcook,動詞,煮すぎる、焼きすぎる,to cook food for too long,Do not overcook the fish or it gets dry.,魚を焼きすぎるな、ぱさぱさになる。,over- は「やりすぎ」。反対は undercook（生煮えにする）。
E17833,1,6,penile,形容詞,陰茎の,relating to the penis,The clinic treats penile disorders in older men.,その診療所は高齢男性の陰茎の疾患を扱う。,医学用語。日常会話ではまず使わず、論文や診療の場に限られる。
E17834,1,6,pessimist,名詞,悲観主義者,a person who expects bad things to happen,"Call me a pessimist, but this plan will fail.",悲観的と言われようが、この計画は失敗する。,反対は optimist。形容詞は pessimistic、名詞の思想は pessimism。
E17835,1,6,physiotherapist,名詞,理学療法士,a person trained to treat injury with exercise,A physiotherapist helped him walk again.,理学療法士のおかげで彼はまた歩けるようになった。,主に英国式。米国では physical therapist と言うのがふつう。
E17836,1,6,plantain,名詞,料理用バナナ、オオバコ,a large green banana that is cooked before eating,Fried plantain is served with almost every meal.,揚げた料理用バナナはほぼ毎食に添えられる。,甘いバナナと違い加熱して食べる。同じつづりで雑草のオオバコも指す。
E17837,1,6,quip,名詞,気の利いた言葉、当意即妙の一言,a clever and funny remark,He answered the criticism with a sharp quip.,彼は批判に鋭い一言で切り返した。,動詞でも使い「冗談めかして言う」。joke より短く機知に富む一言。
E17838,1,6,recyclable,形容詞,再生利用できる,able to be treated and used again,Only recyclable materials go in the blue bin.,青い箱には再生できる材料だけを入れる。,名詞の複数形 recyclables で「資源ごみ」を表すこともある。
E17839,1,6,respirator,名詞,人工呼吸器、防じんマスク,a machine or mask that helps a person breathe,The patient was placed on a respirator overnight.,患者は一晩、人工呼吸器につながれた。,工事現場の防護マスクも指す。医療では ventilator と呼ぶことも多い。
E17840,1,6,roomy,形容詞,広々とした、ゆったりした,having plenty of space inside,The back seat is surprisingly roomy for a small car.,小型車のわりに後部座席は驚くほど広い。,room の「空間」の意から。spacious のくだけた言い方。
E17841,1,6,signet,名詞,印章、印形,a small seal used to stamp official documents,The letter was sealed with a silver signet.,手紙は銀の印章で封をされていた。,signet ring（印章指輪）の形でよく出る。sign と語源が同じ。
E17842,1,6,silicate,名詞,ケイ酸塩,a mineral made of silicon and oxygen,Most rocks in the crust are silicate minerals.,地殻の岩石のほとんどはケイ酸塩鉱物だ。,silicon（ケイ素）の化合物。地学や化学の教科書に頻出する。
E17843,1,6,spastic,形容詞,けいれん性の、筋肉がこわばった,relating to muscles that stiffen and cannot relax,The child has spastic movements in both legs.,その子は両脚にけいれん性の動きがある。,医学では spastic paralysis のように使う。人を指す語としては侮蔑的。
E17844,1,6,squall,名詞,スコール、突風,"a sudden strong wind, often with rain",A squall hit the harbor and tore the sails.,突風が港を襲い帆を引き裂いた。,日本語の「スコール」は雨を指すが、英語では強い風が中心。
E17845,1,6,starlet,名詞,若手女優の卵,a young actress hoping to become famous,The party was full of starlets and agents.,会場は若手女優の卵と代理人であふれていた。,star に「小さい」を表す -let が付いた語。やや古風で見下す響きもある。
E17846,1,6,strangeness,名詞,奇妙さ、なじみのなさ,the quality of being unusual or unfamiliar,The strangeness of the town soon wore off.,その町のなじみのなさはすぐに薄れた。,形容詞 strange の名詞形。素粒子物理では「ストレンジネス」の意もある。
E17847,1,6,stratum,名詞,地層、階層,"a layer of rock, or a level of society",Each stratum of rock tells a different story.,岩の各層がそれぞれ違う物語を語る。,複数形は strata と不規則。社会の「階層」の意でも使う。
E17848,1,6,strove,動詞,努力した、奮闘した,"past form of strive, meaning tried very hard",She strove to finish the report before dawn.,彼女は夜明け前に報告書を仕上げようと奮闘した。,strive の過去形で、過去分詞は striven。strived の形も使われる。
E17849,1,6,swindle,動詞,だまし取る、詐取する,to get money from someone by cheating,He swindled elderly clients out of their savings.,彼は高齢の顧客から蓄えをだまし取った。,swindle A out of B の形が定番。名詞では「詐欺」を意味する。
E17850,1,6,swordfish,名詞,メカジキ,a large sea fish with a long sharp bill,Grilled swordfish is the special tonight.,今夜の特別料理は焼いたメカジキだ。,複数形も swordfish。sword（剣）のような上あごが名の由来。
E17851,1,6,thermonuclear,形容詞,熱核の、水爆の,relating to energy released by joining atoms at high heat,The treaty banned thermonuclear weapons tests.,その条約は熱核兵器の実験を禁じた。,核融合を利用するもの。分裂を使う atomic とは仕組みが異なる。
E17852,1,6,timeliness,名詞,時宜を得ていること、適時性,the quality of happening at the right time,Investors praised the timeliness of the decision.,投資家はその決断の時宜のよさを称賛した。,形容詞 timely の名詞形。報道や会計では「速報性」の意で使われる。
