登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E12701,1,4,frosty,形容詞,霜の降りた、凍てつく、冷淡な,"very cold, or covered with a thin layer of ice",We walked across the frosty field early in the morning.,私たちは早朝、霜の降りた野原を歩いて渡った。,名詞 frost（霜）の形容詞。人の態度が「よそよそしい」意味でも使う。
E12702,1,4,gearbox,名詞,変速機、ギアボックス,the part of a vehicle that contains the gears,The mechanic said the gearbox needed to be replaced.,整備士は変速機を交換する必要があると言った。,米語では transmission と言うことが多い。gear（歯車）＋box。
E12703,1,4,gnome,名詞,ノーム、小人,"a small imaginary man in stories, often shown in gardens",A stone gnome stood beside the front gate.,石の小人の像が正門のそばに立っていた。,最初の g は発音しない。庭に置く garden gnome が有名。
E12704,1,4,gunpoint,名詞,銃を突きつけること,the situation of having a gun pointed at you,The driver was robbed at gunpoint last night.,その運転手は昨夜、銃を突きつけられて金品を奪われた。,ほぼ at gunpoint（銃を突きつけられて）の形だけで使う。
E12705,1,4,heartache,名詞,心痛、悲嘆,"a strong feeling of sadness, often about love",The long separation caused her great heartache.,長い別離が彼女に大きな心痛をもたらした。,heart（心）＋ache（痛み）。恋愛や別れの悲しみに使うことが多い。
E12706,1,4,individuality,名詞,個性、独自性,the qualities that make one person different from others,The school tries to respect each child's individuality.,その学校は子ども一人ひとりの個性を尊重しようとしている。,individual（個人の）の名詞形。personality（性格）とは意味が違う。
E12707,1,4,janitor,名詞,用務員、管理人,a person whose job is to clean and look after a building,The janitor unlocks the school doors at six every morning.,用務員は毎朝6時に学校の扉の鍵を開ける。,主に米語。英語圏では caretaker や custodian とも言う。
E12708,1,4,judgmental,形容詞,批判的な、決めつける,too quick to criticize other people,Try not to be judgmental about how others live.,他人の生き方について決めつけないようにしなさい。,悪い意味で使う。英式つづりは judgemental。judge の派生語。
E12709,1,4,limousine,名詞,リムジン、大型高級車,a large expensive car driven by a professional driver,A black limousine waited outside the hotel.,黒いリムジンがホテルの外で待っていた。,会話では短く limo と言う。空港送迎バスを指すこともある。
E12710,1,4,linden,名詞,シナノキ、菩提樹,a large tree with heart-shaped leaves and sweet flowers,Old linden trees line both sides of the avenue.,古い菩提樹が大通りの両側に並んでいる。,英国では lime tree とも呼ぶ。ベルリンの通り名でも知られる。
E12711,1,4,lupus,名詞,ループス、全身性エリテマトーデス,a disease in which the body attacks its own tissues,She was diagnosed with lupus in her twenties.,彼女は20代でループスと診断された。,ラテン語で「おおかみ」。自己免疫疾患の一つを指す医学用語。
E12712,1,4,lymph,名詞,リンパ液,a clear liquid that carries white blood cells in the body,The doctor checked the lymph nodes in his neck.,医師は彼の首のリンパ節を調べた。,lymph node（リンパ節）の形で最もよく出る。発音は「リンフ」。
E12713,1,4,manure,名詞,肥料、堆肥,animal waste spread on land to help plants grow,The farmer spread manure over the empty field.,農夫は何も植わっていない畑に肥料をまいた。,動物のふんを使った有機肥料。化学肥料は fertilizer と言う。
E12714,1,4,meningitis,名詞,髄膜炎,a serious illness that makes the brain covering swell,Doctors treated the child for bacterial meningitis.,医師たちはその子どもの細菌性髄膜炎を治療した。,-itis は「炎症」を表す語尾。発音は最後の -gitis を強く読む。
E12715,1,4,meteorite,名詞,隕石,a piece of rock from space that lands on the earth,A small meteorite was found in the desert.,小さな隕石が砂漠で見つかった。,空を流れる間は meteor、地上に落ちたものが meteorite。
E12716,1,4,misogyny,名詞,女性嫌悪、女性蔑視,hatred of or strong prejudice against women,The report described misogyny in the online community.,その報告書はネット上の集団に見られる女性蔑視を述べていた。,miso-（憎む）＋gyne（女性）。最初の g は「ジ」と読む。
