登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E04901,1,2,pull out of,熟語,（計画などから）手を引く、撤退する,to stop taking part in something,They pulled out of the joint project.,彼らは共同事業から手を引いた。,車が「発進する」意味でも使う。
E04902,1,2,pull through,熟語,（危機を）切り抜ける、持ち直す,to recover from a serious illness or difficulty,The patient pulled through.,患者は持ち直した。,病気や困難から回復するとき。
E04903,1,2,pull together,熟語,協力する、まとめる,to work together; to organize something,The team pulled together to meet the date.,チームは期日に間に合わせるため協力した。,pull yourself together は「気を取り直す」。
E04904,1,2,push back,熟語,押し返す、反発する、延期する,to resist something; to move to a later date,The team pushed back on the deadline.,チームは締め切りに難色を示した。,名詞の pushback は「反発」。
E04905,1,2,push for,熟語,強く求める、要求する,to try hard to get something,We pushed for an earlier delivery.,私たちは早めの納品を強く求めた。,push for change（変革を求める）。
E04906,1,2,give the benefit of the doubt,慣用句,善意に解釈する、疑わしきは罰せず,to believe someone although you are not sure,Let's give him the benefit of the doubt.,彼を善意に解釈しておこう。,証拠が不十分なときの言い回し。
E04907,1,2,bandwidth,名詞,帯域幅、処理能力,the capacity of a network; the capacity to do work,We do not have the bandwidth this week.,今週はそこまで手が回らない。,比喩で「余力」の意味でよく使う。
E04908,1,2,regulator,名詞,規制当局、調整装置,an official body that controls an industry,The regulator approved the merger.,規制当局は合併を承認した。,機械の「調節器」の意味もある。
E04909,1,2,vastly,副詞,はるかに、大いに,by a very great amount,The new tool is vastly faster.,新しい道具ははるかに速い。,vast（広大な）の副詞形。
E04910,1,2,caravan,名詞,キャンピングカー、隊商,a vehicle for living in; a group travelling together,They towed a caravan to the coast.,彼らはキャンピングカーを海岸まで引いていった。,アメリカでは trailer。
E04911,1,2,pavilion,名詞,仮設建物、パビリオン,a building used for exhibitions or sports,The pavilion opens at ten.,そのパビリオンは10時に開く。,公園の東屋にも使う。
E04912,1,2,affinity,名詞,親近感、親和性,a natural liking or similarity,She has an affinity for languages.,彼女は語学に向いている。,化学の「親和力」にも使う。
