登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E24810,1,9,topic,名詞,話題、主題,a subject that people talk about or write about,The professor asked us to choose a topic for our final research paper.,教授は私たちに最終レポートの主題を選ぶように言った。,news や essay では main topic の形が多く、subject や theme と言い換えられる。
E24811,1,9,universal,形容詞,普遍的な、全世界の,true or shared by everyone in every place,"Access to clean water should be treated as a universal right, not a privilege.",きれいな水を得ることは特権ではなく普遍的な権利として扱われるべきだ。,universal truth や universal health care の形で使われ、名詞は universality。
E24812,1,9,consistent,形容詞,一貫した、安定した,always behaving or happening in the same way,"Her test scores have been consistent all year, so the teacher was not surprised.",彼女のテストの点数は一年を通して安定していたので、先生は驚かなかった。,be consistent with ～ で「～と一致する」の意味になり、反意語は inconsistent。
E24813,1,9,earn,動詞,稼ぐ、得る,to get money or respect by working or by what you do,Volunteers who help after disasters often earn deep respect from the whole community.,災害の後に手助けをするボランティアは地域全体から深い尊敬を得ることが多い。,お金だけでなく earn a reputation のように評価を「得る」意味でも使う。
E24814,1,9,ignore,動詞,無視する,to pay no attention to someone or something on purpose,"Many drivers ignore the speed limit on this road, and accidents happen every month.",多くの運転手がこの道路の制限速度を無視するので、毎月事故が起きている。,neglect が「怠る」なのに対し、ignore は気づいていて無視する点が違う。
E24815,1,9,meanwhile,副詞,その間に、一方で,"during the same time, or when comparing two situations","Prices for food keep rising; meanwhile, wages in many towns have hardly changed.",食料の価格は上がり続けているが、その一方で多くの町の賃金はほとんど変わっていない。,段落や文をつなぐ副詞で、対比を示す in contrast に近い働きをする。
E24816,1,9,necessarily,副詞,必ずしも、必然的に,used with not to say that something is not always true,"A long book is not necessarily a difficult one, as this novel clearly shows.",長い本が必ずしも難しい本であるとは限らないことを、この小説がはっきり示している。,ふつう not necessarily の形で部分否定を作り、「必ずしも～ない」と訳す。
E24817,1,9,partnership,名詞,提携、協力関係,a relationship in which two groups work together,The city formed a partnership with local farmers to supply schools with fresh food.,市は学校に新鮮な食材を供給するため地元の農家と提携関係を結んだ。,form や enter into と結び付き、in partnership with ～ の形もよく使う。
E24818,1,9,percentage,名詞,割合、百分率,an amount expressed as a part of one hundred,The percentage of students who walk to school has fallen over the past decade.,徒歩で通学する生徒の割合はこの十年で減少している。,a high percentage of のように of を伴い、具体的な数字には percent を使う。
E24819,1,9,primarily,副詞,主に、第一に,"mainly, or more than anything else","This museum is primarily aimed at children, though many adults enjoy the exhibits too.",この博物館は主に子ども向けだが、多くの大人も展示を楽しんでいる。,mainly や chiefly と同義で、説明文で目的や理由を示すときに使われる。
E24820,1,9,rescue,動詞,救助する、救う,to save someone or something from danger,Firefighters rescued two hikers who had been trapped on the mountain for days.,消防隊員は数日間山に閉じ込められていた登山者二人を救助した。,rescue A from B の形が基本で、名詞では come to the rescue と言う。
E24821,1,9,rush,動詞,急ぐ、急いで行く,to move or do something very quickly,Students rushed to the library as soon as the exam schedule was announced.,試験日程が発表されるとすぐに学生たちは図書館へ急いだ。,rush hour は名詞用法で、「急がせる」意味では rush someone into ～ も使う。
E24822,1,9,come up against,句動詞,直面する、ぶつかる,to have to deal with a problem or difficulty,Researchers came up against strict rules when they tried to study the protected forest.,研究者たちは保護林を調査しようとしたとき厳しい規則に直面した。,problem や opposition を目的語に取り、face や encounter とほぼ同じ意味。
E24823,1,9,end in,句動詞,～という結果に終わる,to have a particular result at the finish,"The long negotiations ended in failure, and both sides left the table angry.",長い交渉は失敗に終わり、双方が腹を立てて席を立った。,end in failure や end in a draw のように結果を表す名詞が続く。
E24824,1,9,end up,句動詞,結局～になる,to reach a state or place that was not planned,We got lost in the old town and ended up walking for three extra hours.,私たちは旧市街で道に迷い、結局三時間も余計に歩くことになった。,end up doing や end up as ～ の形が多く、意図しない結果を表す。
E24825,1,9,go against,句動詞,～に反する、逆らう,to be opposed to something or to not follow it,Building a factory here would go against the promises made to local residents.,ここに工場を建てることは地元住民との約束に反することになる。,go against the rules や go against nature のように「反する」意味で使う。
E24826,1,9,on end,熟語,続けて、立て続けに,"continuously, without stopping","It rained for days on end, and the river finally rose above the bridge.",何日も続けて雨が降り、ついに川の水位が橋を越えた。,for hours on end のように期間を表す語の後に置き、continuously の意味になる。
E24827,1,9,show around,句動詞,案内して回る,to take someone through a place and explain it,A student volunteer showed the visitors around the campus before the afternoon lecture.,学生ボランティアが午後の講義の前に訪問者たちにキャンパスを案内した。,show someone around ～ の語順が基本で、guide とほぼ同じ意味になる。
E24828,1,9,show off,句動詞,見せびらかす,to try to make people admire your ability or your things,"He kept showing off his new camera, but nobody in the club seemed impressed.",彼は新しいカメラを見せびらかし続けたが、部の誰も感心していないようだった。,批判的な響きがあり、「自慢する」を表す boast と近い意味で使われる。
E24829,1,9,show up,句動詞,現れる、姿を見せる,"to arrive or appear, especially when expected",Only half of the members showed up for the meeting because of the heavy snow.,大雪のため会議には会員の半数しか現れなかった。,appear のくだけた言い方で、turn up と入れ替えて使うことができる。
E24830,1,9,to that end,慣用句,その目的のために,in order to achieve the aim just mentioned,"The city wants cleaner air; to that end, it will add more bus routes.",市は空気をきれいにしたいと考えており、その目的のためにバス路線を増やす予定だ。,前文の目的を受ける書き言葉で、with that aim in mind と同じ働きをする。
E24831,1,9,work against,句動詞,～に不利に働く,to make it harder for someone to succeed,His lack of experience worked against him during the final round of interviews.,経験不足が最終面接で彼に不利に働いた。,反対の意味は work in one's favor で、「有利に働く」を表す。
E24832,1,9,bone,名詞,骨,one of the hard parts inside the body of a person or animal,The team found an animal bone that may be over ten thousand years old.,調査隊は一万年以上前のものかもしれない動物の骨を発見した。,break a bone で「骨折する」、bone dry のように形容詞的な用法もある。
E24833,1,9,chamber,名詞,部屋、議院,"a large room used for a special purpose, or part of a parliament",The lower chamber of the parliament voted to delay the new energy bill.,議会の下院は新しいエネルギー法案の採決を延期することを決めた。,council chamber のように公的な部屋を指し、room より格式ばった語。
E24834,1,9,circuit,名詞,回路、一周,"a closed path for electricity, or a journey around something",A single broken circuit left the whole laboratory without power for several hours.,たった一つの回路の断線で研究室全体が数時間停電した。,short circuit は「短絡」、circuit training は「循環運動」を意味する。
E24835,1,9,defend,動詞,守る、弁護する,to protect someone or something from attack or criticism,The mayor defended her decision to close the road during the busy summer season.,市長は混み合う夏の間に道路を閉鎖するという決定を擁護した。,protect が物理的な保護、defend は批判や攻撃からの防御を表すことが多い。
E24836,1,9,extent,名詞,程度、範囲,how large or serious something is,Scientists are still measuring the extent of the damage caused by the oil spill.,科学者たちは石油流出による被害の程度を今も測定している。,to some extent や to a great extent の形で「ある程度」を表す。
E24837,1,9,for sure,熟語,確かに、間違いなく,without any doubt,Nobody knows for sure why the ancient city was suddenly abandoned by its people.,その古代都市がなぜ突然人々に捨てられたのか、確かなことは誰も知らない。,know for sure の形が多く、certainly よりくだけた会話向けの表現。
E24838,1,9,harm,名詞,害、損害,damage or injury caused to a person or thing,Too much screen time may do real harm to the sleep of young children.,画面を見る時間が長すぎると幼い子どもの睡眠に本当に害を及ぼしかねない。,do harm to ～ の形で使い、動詞としても「傷つける」意味で使える。
E24839,1,9,household,名詞,世帯、家庭,all the people who live together in one house,The average household in this region throws away nearly a kilogram of food daily.,この地域の平均的な世帯は毎日一キロ近くの食べ物を捨てている。,統計でよく使われ、household income や household chores の形も頻出。
E24840,1,9,immigration,名詞,移民、入国審査,the act of coming to live in a foreign country,Immigration has changed the language and food of this port city over many years.,移民は長い年月をかけてこの港町の言語と食べ物を変えてきた。,出ていく側は emigration で、空港の入国審査の窓口も immigration と呼ぶ。
E24841,1,9,membership,名詞,会員資格、会員数,"the state of belonging to a group, or the number of members",Membership in the hiking club has doubled since the new mountain trail opened.,新しい山の小道が開通してから登山クラブの会員数は倍になった。,membership fee は「会費」で、集合的に会員全体を指すこともある。
E24842,1,9,mount,動詞,増大する、上る,"to increase gradually, or to climb onto something",Pressure on the government mounted as more people joined the protest each week.,毎週より多くの人が抗議に加わるにつれ、政府への圧力は高まっていった。,mounting evidence のように分詞で使うことが多く、increase より書き言葉的。
E24843,1,9,occur,動詞,起こる、生じる,"to happen, especially without being planned","Small earthquakes occur in this area almost every month, but few people notice them.",この地域ではほぼ毎月小さな地震が起きているが、気づく人はほとんどいない。,happen より硬い語で、it occurs to me that ～「ふと思いつく」の形もある。
E24844,1,9,proposal,名詞,提案、企画,a plan or suggestion put forward for others to consider,The committee rejected the proposal to build a parking lot beside the old library.,委員会は古い図書館の隣に駐車場を建てるという提案を却下した。,動詞は propose で、make や accept、reject と一緒に使われる。
E24845,1,9,province,名詞,州、地方,a large area of a country with its own local government,"Each province sets its own school rules, so the systems differ across the country.",各州が独自の学校規則を定めているため、制度は国内で異なっている。,カナダや中国の行政区分に使い、the provinces で「地方」を指すこともある。
E24846,1,9,recognition,名詞,認識、評価,"the act of knowing something again, or public praise",The writer finally received recognition for a novel she had published thirty years earlier.,その作家は三十年前に出版した小説でついに評価を得た。,receive や gain と結び付き、facial recognition のように技術の話でも使う。
E24847,1,9,reputation,名詞,評判、名声,the opinion that people have about someone or something,This university has a strong reputation for research on renewable energy and clean water.,この大学は再生可能エネルギーと清潔な水の研究で高い評判を得ている。,have a reputation for ～ の形で使い、良い意味でも悪い意味でも使える。
E24848,1,9,technique,名詞,技術、手法,a special way of doing something that needs skill,Artists in this region use an old dyeing technique that takes several weeks to complete.,この地域の職人は完成までに数週間かかる古い染色技法を使っている。,technology が科学技術全体、technique は個々のやり方を指す。
E24849,1,9,assessment,名詞,評価、査定,a judgment about how good or serious something is,The team published an honest assessment of the risks facing the coastal village.,調査団はその沿岸の村が直面する危険についての率直な評価を公表した。,動詞は assess で、環境分野では environmental assessment がよく使われる。
E24850,1,9,atmosphere,名詞,大気、雰囲気,"the air around the earth, or the feeling of a place",Carbon dioxide released into the atmosphere stays there for a very long time.,大気中に放出された二酸化炭素は非常に長い間そこにとどまる。,「雰囲気」の意味では a relaxed atmosphere のように形容詞と一緒に使う。
E24851,1,9,belief,名詞,信念、思い込み,a strong feeling that something is true or good,It is a common belief that older people cannot learn new technology easily.,高齢者は新しい技術を簡単には習得できないというのはよくある思い込みだ。,動詞は believe で、beyond belief は「信じられないほど」を意味する。
E24852,1,9,contrast,名詞,対照、対比,a clear difference between two things being compared,The contrast between the crowded city center and the quiet hills surprised many tourists.,混雑した都心と静かな丘との対照は多くの観光客を驚かせた。,in contrast や by contrast の形で文をつなぎ、比較を示すときに使う。
E24853,1,9,element,名詞,要素、元素,"one part of something, or a basic chemical substance","Trust is the most important element in any long friendship, according to the author.",著者によれば、信頼は長い友情における最も重要な要素だ。,理科では「元素」、日常では「要素」を指し、形容詞は elementary。
E24854,1,9,establish,動詞,設立する、確立する,"to start something that will last, or to prove something",The charity was established in 1965 to provide free meals for hungry children.,その慈善団体は空腹の子どもに無料の食事を提供するため1965年に設立された。,set up の硬い言い方で、establish that ～ は「～を立証する」の意味。
E24855,1,9,extension,名詞,延長、拡張,"an added part, or an extra period of time",The students asked for a one-week extension because the library had been closed.,図書館が閉まっていたため、学生たちは一週間の延長を求めた。,extend の名詞形で、電話の内線番号も extension と呼ぶ。
E24856,1,9,founder,名詞,創設者,a person who starts a company or an organization,The founder of the museum wanted local children to see great art for free.,その美術館の創設者は地元の子どもたちに無料で優れた芸術を見せたいと考えていた。,found「設立する」から来た語で、co-founder は「共同創業者」を表す。
