登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E26610,1,9,acclaim,名詞,称賛、絶賛,strong public praise for a person or their work,Her first novel won wide acclaim from critics across the country.,彼女の最初の小説は国中の批評家から広く称賛された。,動詞としても使い、be acclaimed as ~ の形が多い。critical acclaim（批評家の称賛）が定番の組み合わせ。
E26611,1,9,bitterly,副詞,激しく、苦々しく、ひどく,"in a way that shows strong anger, sadness, or great cold",The two sides argued bitterly about who should pay for the damage.,双方は損害の費用を誰が払うべきかについて激しく言い争った。,bitterly cold のように寒さや失望を強める。complain bitterly もよく使う組み合わせである。
E26612,1,9,clinch,動詞,決定づける、勝ち取る,to finally win or settle something such as a deal or a victory,The team clinched the title with a late goal in the final match.,チームは最終戦の終盤のゴールでタイトルを決定づけた。,clinch a deal や clinch a victory の形が定番で、seal と言い換えられることが多い。
E26613,1,9,compulsive,形容詞,強迫的な、やめられない,unable to stop doing something even when it causes harm,He is a compulsive shopper who buys clothes he will never wear.,彼は決して着ない服を買ってしまう、買い物がやめられない人だ。,compulsive liar や compulsive gambler のように人の癖を表す。名詞は compulsion。
E26614,1,9,dossier,名詞,一件書類、調査資料,a set of papers holding detailed information about a person or case,The reporter obtained a thick dossier on the company's environmental record.,記者はその会社の環境記録に関する分厚い調査資料を入手した。,compile a dossier on ~ が定番。file や record より「まとめられた一式」を指す。
E26615,1,9,extortion,名詞,恐喝、ゆすり,the crime of getting money from someone by using threats,Two city officials were arrested on charges of extortion and bribery.,二人の市の職員が恐喝と収賄の容疑で逮捕された。,動詞は extort で extort money from ~ の形。blackmail は秘密をネタにする点が異なる。
E26616,1,9,infusion,名詞,注入、投入,the act of putting something new into a system to improve it,The museum survived thanks to a large infusion of public money.,その美術館は多額の公的資金の投入のおかげで生き延びた。,an infusion of cash や an infusion of new ideas の形が多い。医療では点滴も指す。
E26617,1,9,mirage,名詞,蜃気楼、幻想,something you seem to see or hope for that is not really there,Lasting peace in the region proved to be a mirage once again.,その地域の永続的な平和は、またしても幻想であることがわかった。,砂漠の蜃気楼から転じて「実現しない期待」を表す。illusion とほぼ同じ意味で使える。
E26618,1,9,ovation,名詞,大喝采,long and loud clapping from an audience to show great approval,The young pianist received a standing ovation that lasted several minutes.,その若いピアニストは数分間続く総立ちの喝采を受けた。,a standing ovation の形が最も多い。give や receive とともに使うのが普通である。
E26619,1,9,proficient,形容詞,熟達した、堪能な,able to do something well because of training and practice,She is proficient in three languages and often works as an interpreter.,彼女は三か国語に堪能で、しばしば通訳として働いている。,be proficient in ~ や at ~ の形をとる。名詞 proficiency は語学試験の説明に頻出。
E26620,1,9,purported,形容詞,~とされる、~という触れ込みの,"said to be true or to exist, though this has not been proved",The purported letter from the president turned out to be a fake.,大統領のものとされるその手紙は、偽物だと判明した。,報道で真偽不明を示す語。alleged と近く、名詞の前で使うのが普通である。
E26621,1,9,regimen,名詞,養生法、規定の計画,"a fixed plan of food, exercise, or treatment to improve health",The doctor put him on a strict regimen of exercise and low-salt meals.,医師は彼に運動と減塩食という厳しい養生法を課した。,健康や治療の文脈で使う。regime（政権・体制）とつづりが似るので注意が必要だ。
E26622,1,9,retrospect,名詞,回顧、振り返り,a look back at events that happened in the past,"In retrospect, selling the house before the storm was a wise choice.",振り返ってみると、嵐の前に家を売ったのは賢明な選択だった。,ほぼ in retrospect（今思えば）の形で使う。形容詞 retrospective は「回顧の」の意味。
E26623,1,9,tempest,名詞,大嵐、激動,"a violent storm, or a sudden burst of trouble and anger",The old wooden ship was lost in a tempest off the northern coast.,その古い木造船は北の沿岸沖の大嵐で失われた。,文学的な語で storm より強い。a tempest in a teapot は「空騒ぎ」を表す慣用句。
E26624,1,9,amplitude,名詞,振幅、大きさ,the size of a wave measured from its middle to its highest point,The students measured the amplitude of the sound waves in the lab.,学生たちは実験室で音波の振幅を測定した。,理科系の講義で頻出する。frequency（振動数）と対にして覚えるとよい。
E26625,1,9,conduit,名詞,導管、伝達経路,"a pipe or channel, or a person or thing that passes something along",The charity acts as a conduit for donations to rural schools.,その慈善団体は地方の学校への寄付の伝達経路として機能している。,a conduit for information や funds の形が多い。試験では比喩的な用法が中心である。
E26626,1,9,conveyor,名詞,コンベヤー、運搬装置,a moving belt or device that carries goods from place to place,Boxes moved along the conveyor to the far end of the factory.,箱はコンベヤーに乗って工場の奥へと運ばれていった。,conveyor belt の形で使うことが多い。工場や空港の説明文によく登場する。
E26627,1,9,emancipation,名詞,解放,the act of freeing people from slavery or unfair control,The lecture traced the long struggle for the emancipation of slaves.,その講義は奴隷解放を求める長い闘いをたどった。,歴史の話題で頻出する。動詞は emancipate で、liberation と言い換えられる。
E26628,1,9,entropy,名詞,エントロピー、無秩序さ,a measure of how much disorder there is in a system,The professor explained that entropy always increases in a closed system.,教授は閉じた系ではエントロピーが常に増大すると説明した。,物理の講義に出る語で、比喩的に組織の乱れも表す。disorder と結びつけて覚えたい。
E26629,1,9,epitome,名詞,典型、縮図,a perfect example of a particular quality or type,Her calm reply was the epitome of good manners under pressure.,彼女の落ち着いた返答は、重圧下での良いマナーの典型だった。,the epitome of ~ の形で使う。発音は四音節で「エピトミー」となる点に注意。
E26630,1,9,extradition,名詞,身柄の引き渡し,the act of sending an accused person to another country for trial,The two governments signed a treaty on the extradition of suspects.,両政府は容疑者の身柄引き渡しに関する条約に署名した。,動詞は extradite。ニュース英語で treaty や request とともによく出る。
E26631,1,9,frail,形容詞,虚弱な、もろい,"weak and easily broken or made ill, often because of age",Her frail grandmother needs help climbing the stairs every morning.,彼女の虚弱な祖母は毎朝階段を上るのに助けが必要だ。,高齢者や体の弱さを言うのが典型。fragile は物のもろさに使いやすい。
E26632,1,9,recital,名詞,独奏会、朗読会,a public performance of music or poetry by one or a few people,She played three short pieces at the piano recital on Sunday.,彼女は日曜のピアノ独奏会で短い曲を三つ演奏した。,concert は大人数、recital は少人数の演奏会を指す。動詞 recite と同語源である。
