登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E13001,1,5,manhood,名詞,成人男子であること、男らしさ,the state of being an adult man,He reached manhood during the war years.,彼は戦争の時代に大人の男になった。,childhood（子ども時代）と同じ -hood の形。womanhood（成人女性であること）と対になる。
E13002,1,5,martyrdom,名詞,殉教、殉死,death or great suffering for a belief,The church still honors his martyrdom.,その教会は今も彼の殉教をたたえている。,martyr（殉教者）から。信仰や主義のために死ぬことを指すかたい語。
E13003,1,5,menopause,名詞,閉経、更年期,the time when a woman stops having periods,Many women have trouble sleeping during menopause.,多くの女性は更年期に眠りの問題を抱える。,meno-（月経）＋pause（止まる）。医学や健康の記事でよく出る語。
E13004,1,5,motherboard,名詞,マザーボード、主基板,the main circuit board inside a computer,The technician replaced the damaged motherboard.,技術者は壊れたマザーボードを交換した。,他の部品を差し込む「母体」の基板。IT の文章で必ず出てくる語。
E13005,1,5,opus,名詞,作品、大作,"a piece of music or art, often numbered",This symphony is his greatest opus.,この交響曲は彼の最高傑作だ。,音楽で Opus 27 のように番号を付ける。magnum opus は「代表作」。
E13006,1,5,painless,形容詞,痛みのない、楽な,causing no pain or trouble,The dentist promised a quick and painless treatment.,歯科医は早くて痛くない治療を約束した。,pain＋less。手続きなどが「面倒でない」という比喩でもよく使う。
E13007,1,5,politico,名詞,政治屋、政治家,"a politician, often used in a negative way",The old politico knew every trick in the city hall.,その老練な政治屋は市役所のあらゆる手口を知っていた。,くだけた言い方で、ややからかいや皮肉が入る。複数形は politicos。
E13008,1,5,prenatal,形容詞,出生前の、妊娠中の,happening before a baby is born,She attends prenatal classes every Tuesday.,彼女は毎週火曜日に妊婦向けの教室に通っている。,pre-（前）＋natal（出生の）。反対は postnatal（産後の）。
E13009,1,5,probate,名詞,遺言検認、検認手続き,the legal process of proving a will is valid,The house cannot be sold until probate is finished.,検認手続きが終わるまでその家は売れない。,法律用語。相続の話で probate court（検認裁判所）という形もよく出る。
E13010,1,5,rosary,名詞,ロザリオ、数珠,a string of beads used for counting prayers,She held a wooden rosary in her hands.,彼女は木のロザリオを手に持っていた。,カトリックの祈りで使う。祈りそのものを指すこともある。
E13011,1,5,rundown,名詞,概要、要点の説明,a short report of the main points,Give me a quick rundown of yesterday's meeting.,昨日の会議の要点を手短に教えてください。,run down（駆け足で説明する）から。run-down と書くと「荒れ果てた」の形容詞。
E13012,1,5,sheath,名詞,さや、覆い,a cover that fits closely over a blade or wire,He slid the knife back into its leather sheath.,彼はナイフを革のさやに戻した。,刃物のさやが基本。電線の被覆など「ぴったりした覆い」にも使う。
E13013,1,5,shorthand,名詞,速記、略式の言い方,a fast way of writing using symbols,The reporter took notes in shorthand.,その記者は速記でメモを取った。,比喩で「～を短く言い表す言葉」の意味でも使う。longhand は普通の書き方。
E13014,1,5,singularity,名詞,特異点、特異性,a point where normal rules do not work,Physicists study the singularity at the center of a black hole.,物理学者はブラックホール中心の特異点を研究する。,singular（単一の、並外れた）から。AI の議論では技術的特異点を指す。
E13015,1,5,snowman,名詞,雪だるま,a figure of a person made from snow,The children built a snowman in the front yard.,子どもたちは前庭に雪だるまを作った。,複数形は snowmen。build a snowman（雪だるまを作る）が定番の言い方。
E13016,1,5,socialize,動詞,交流する、社交する,to spend time with other people in a friendly way,New staff need chances to socialize with their team.,新入社員にはチームと交流する機会が必要だ。,英国つづりは socialise。「社会化する」という学術的な意味もある。
E13017,1,5,sportsman,名詞,スポーツマン、運動好きな人,"a man who plays sports, especially fairly",He was praised as a true sportsman after the match.,試合の後、彼は真のスポーツマンとたたえられた。,複数形は sportsmen。sportsmanship は「正々堂々とした態度」。
E13018,1,5,stepmother,名詞,継母、まま母,the wife of your father who is not your mother,Her stepmother taught her to play the piano.,彼女の継母がピアノの弾き方を教えてくれた。,step- は血のつながらない家族に付く。stepfather、stepson も同じ作り。
E13019,1,5,strut,動詞,気取って歩く、いばって歩く,to walk in a proud way to be noticed,The winner strutted across the stage.,勝者は舞台を得意げに歩いて横切った。,名詞では「支柱」の意味もある。自信満々で見せびらかす歩き方を表す。
E13020,1,5,theta,名詞,シータ、ギリシャ文字の8番目,the eighth letter of the Greek alphabet,"In this formula, theta stands for the angle.",この式ではシータが角度を表す。,数学や物理で角度によく使う記号。小文字は θ と書かれる。
E13021,1,5,unorthodox,形容詞,型破りな、異端の,different from what is usual or accepted,She used an unorthodox method to solve the problem.,彼女はその問題を型破りな方法で解決した。,orthodox（正統な）に un- が付いた形。批判にも称賛にも使える。
E13022,1,5,uproar,名詞,大騒ぎ、騒動,a loud noise or angry public reaction,The decision caused an uproar among parents.,その決定は保護者の間で大騒ぎを引き起こした。,cause an uproar、in an uproar の形が多い。怒りを含んだ騒ぎを指す。
E13023,1,5,vertigo,名詞,めまい、目まい,a feeling that everything around you is spinning,He suffers from vertigo when he looks down from heights.,彼は高い所から見下ろすとめまいを起こす。,医学語で「回転性のめまい」。単なる立ちくらみは dizziness が普通。
E13024,1,5,vigilance,名詞,警戒、用心深さ,careful attention to possible danger,Constant vigilance is needed at the border.,国境では絶えず警戒が必要だ。,形容詞は vigilant（油断のない）。安全や防犯の話でよく出る。
E13025,1,5,viscount,名詞,子爵,a nobleman ranking below an earl,The viscount owned land across three counties.,その子爵は三つの州にまたがる土地を持っていた。,発音は vi- が「ヴァイ」。爵位は duke、marquess、earl、viscount、baron の順。
E13026,1,5,walkway,名詞,歩道、通路,a path made for people to walk on,A covered walkway connects the two buildings.,屋根付きの通路が二つの建物をつないでいる。,建物や庭に作られた通り道。道路わきの歩道は sidewalk が普通。
E13027,1,5,yogi,名詞,ヨガ行者、ヨガの達人,a person who is an expert in yoga,The yogi held the pose for several minutes.,そのヨガ行者は数分間その姿勢を保った。,インドの言葉から。単にヨガ好きの人を指して使うこともある。
E13028,1,5,settler,名詞,入植者、開拓者,a person who moves to live in a new area,The first settlers built homes near the river.,最初の入植者たちは川の近くに家を建てた。,settle（住み着く）から。歴史の文章で colonist と並んでよく出る。
E13029,1,5,misunderstand,動詞,誤解する、取り違える,to fail to understand something correctly,Please do not misunderstand what I am saying.,私の言っていることを誤解しないでください。,過去形は misunderstood。mis- は「誤って」を表す接頭辞。
E13030,1,5,chore,名詞,雑用、家事,a small job you must do regularly at home,Washing dishes is my least favorite chore.,皿洗いは私が一番好きでない家事だ。,do the chores（家事をこなす）の形が定番。面倒な仕事の意味も持つ。
