登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E17201,1,6,in due course,熟語,やがて、そのうちに,"at the right time later, not immediately",You will receive a written reply in due course.,追って書面で回答が届きます。,役所や企業の文書で多用。「急がないがいずれ」という含みを持つ。
E17202,1,6,in question,熟語,問題の、当該の,being discussed or considered at the moment,The documents in question were never sent.,問題の書類は結局送られなかった。,名詞の後ろに置く。call into question は「疑問視する」で別の表現。
E17203,1,6,on the move,慣用句,移動中で、活動中で,"traveling from place to place, or very busy",Our sales team is on the move all week.,営業チームは一週間ずっと移動続きだ。,「発展中で」の意もある。always on the move で忙しさを表す。
E17204,1,6,leave off,句動詞,やめる、中断する,to stop doing something at a certain point,Let's continue from where we left off yesterday.,昨日中断したところから続けよう。,where we left off が定番の形。leave out（省く）と混同しない。
E17205,1,6,watch one's back,慣用句,背後に用心する、身を守る,to be careful because others may harm you,In this office you have to watch your back.,この職場では油断してはいけない。,watch your back は警告の決まり文句。守る側は have someone's back。
E17206,1,6,watch over,句動詞,見守る、保護する,to look after someone or something carefully,A neighbor watched over the children all afternoon.,近所の人が午後じゅう子どもたちを見守った。,watch out（気をつけろ）と違い、守り世話をする意味合いが強い。
E17207,1,6,make short work of,慣用句,さっさと片づける、平らげる,to finish or defeat something very quickly,The champion made short work of her first opponent.,王者は初戦の相手をあっさり片づけた。,食べ物を「平らげる」意でも使う。work は不可算で冠詞を付けない。
E17208,1,6,see the light,慣用句,悟る、理解する,to finally understand or accept something,After hours of debate he finally saw the light.,数時間の議論の末、彼はついに悟った。,see the light of day なら「日の目を見る、世に出る」で別の意味。
E17209,1,6,in light of,熟語,～を考慮して、～から見て,because of a new fact that has appeared,"In light of the new evidence, the case was reopened.",新たな証拠を考慮して、事件は再捜査となった。,英国では in the light of。堅い文章で because of の代わりに使う。
E17210,1,6,buy back,句動詞,買い戻す,to buy something again that you sold before,The company plans to buy back its own shares.,その会社は自社株を買い戻す計画だ。,名詞の buyback は「自社株買い」。経済ニュースで頻出する。
E17211,1,6,buy off,句動詞,買収する、金で黙らせる,to pay someone illegally so that they help you,They tried to buy off the inspector with cash.,彼らは現金で検査官を買収しようとした。,bribe のくだけた言い方。buy out は会社や持ち分を買い取る別語。
E17212,1,6,buy up,句動詞,買い占める,to buy all or most of something available,Investors bought up land near the new airport.,投資家たちは新空港の近くの土地を買い占めた。,up が「すっかり」の意を添える。土地・株・在庫によく使う。
E17213,1,6,come of age,慣用句,成人する、成熟する,"to become an adult, or to become fully developed",Electric cars have finally come of age.,電気自動車はついに成熟期を迎えた。,法的な「成人」と、技術などが「一人前になる」の両方に使う。
E17214,1,6,report back,句動詞,結果を報告する,to come back and tell someone what you found,Please report back to me after the site visit.,現地視察の後で私に報告してください。,調べた後に戻って伝える点が要点。report to は「～の下で働く」。
E17215,1,6,see red,慣用句,激怒する,to become very angry very suddenly,He sees red whenever someone mentions the lawsuit.,訴訟の話が出るたびに彼は激怒する。,闘牛の赤い布が語源とされる。突然かっとなる怒りを表す。
E17216,1,6,in the red,慣用句,赤字で,"losing money, spending more than you earn",The airline has been in the red for three years.,その航空会社は三年間赤字が続いている。,黒字は in the black。昔の帳簿で赤インクを使ったことに由来。
E17217,1,6,out of turn,熟語,順番を無視して、差し出がましく,not at the right time or in the right order,I hope I am not speaking out of turn here.,出過ぎたことを言っていなければよいのですが。,speak out of turn は「差し出がましいことを言う」の決まり文句。
E17218,1,6,within reason,熟語,常識の範囲内で,if it is not too extreme or unreasonable,"You can order anything you like, within reason.",常識の範囲内であれば何を注文してもよい。,文末に添えて条件をつける形が典型。within limits も似た働き。
E17219,1,6,a done deal,慣用句,決定済みの事、既定路線,something that is already decided and settled,The merger is not a done deal yet.,その合併はまだ決まったわけではない。,否定文で「まだ決まっていない」と使うことが多い。deal は「取引」。
E17220,1,6,have a change of heart,慣用句,心変わりする、考えを改める,to change your opinion or feeling about something,She had a change of heart and kept the job.,彼女は考えを改めてその仕事を続けた。,change one's mind より感情面の転換を表す。冠詞 a を忘れない。
E17221,1,6,have one's heart set on,慣用句,～をぜひとも望む,to want something very much,The boy has his heart set on a new bicycle.,その子は新しい自転車をどうしても欲しがっている。,set は「据えられた」の過去分詞。強い願望で、失望と対で使う。
E17222,1,6,at heart,熟語,本心では、根は,"in your real nature, despite how you seem","He acts tough, but he is kind at heart.",彼は強がっているが、根は優しい。,文末に置くのが普通。by heart（暗記して）と混同しやすい。
E17223,1,6,by heart,熟語,暗記して,so that you can remember it perfectly,She learned the whole poem by heart.,彼女はその詩を全部暗記した。,learn や know と組で使う。心が記憶の座とされたことに由来。
E17224,1,6,the heart of the matter,慣用句,問題の核心,the most important part of a problem,Let us get to the heart of the matter.,問題の核心に迫ろう。,get to the heart of the matter の形が定番。crux とほぼ同義。
