登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E07301,1,3,birth,名詞,誕生、出産,the time when a baby comes out of its mother,She weighed three kilograms at birth.,彼女は生まれたとき体重が3キロだった。,give birth to（～を産む）が最頻出。動詞は bear で、be born は「生まれる」。
E07302,1,3,dear,形容詞,親愛なる、いとしい,much loved or greatly valued,He is a dear friend from my student days.,彼は学生時代からの親しい友人だ。,手紙の書き出し Dear Mr. Smith で必ず使う。Oh dear! は「あらまあ」。
E07303,1,3,journal,名詞,専門誌、日記,"a magazine for a subject, or a daily record of events",Her study appeared in a medical journal.,彼女の研究は医学専門誌に掲載された。,学術誌の意味が中心。日記は diary のほうが日常的。
E07304,1,3,lucky,形容詞,幸運な、運のよい,having good things happen to you by chance,We were lucky to get the last two seats.,最後の2席を取れて運がよかった。,You are lucky. は「ついてるね」。fortunate は少し硬い言い方。
E07305,1,3,onto,前置詞,～の上へ、～に乗って,moving to a position on the surface of something,The cat jumped onto the kitchen table.,猫は台所のテーブルの上に飛び乗った。,on と違い「移動して上へ」の動きを表す。be onto は「感づいている」。
E07306,1,3,possibly,副詞,ひょっとすると、もしかしたら,used to say that something may be true or may happen,The delay was possibly caused by bad weather.,その遅れはひょっとすると悪天候のせいかもしれない。,probably より確信が弱い。Could you possibly ... は丁寧な依頼。
E07307,1,3,rare,形容詞,まれな、珍しい,not happening or seen very often,Snow is rare in this part of the country.,この地方では雪はめったに降らない。,肉の焼き方「レア（生焼け）」も同じ語。副詞は rarely。
E07308,1,3,setting,名詞,環境、設定、舞台,the place and conditions in which something happens,The novel has a small village as its setting.,その小説は小さな村を舞台にしている。,機器の「設定」も settings。set の動名詞から広がった語。
E07309,1,3,tough,形容詞,厳しい、丈夫な、かたい,difficult to do or deal with; strong and not easily broken,"We had a tough year, but sales recovered.",厳しい1年だったが、売上は回復した。,発音は「タフ」。tough meat は「かたい肉」、tough luck は「残念だったね」。
E07310,1,3,alive,形容詞,生きている、活気のある,living and not dead,The old bookshop is still alive and busy.,その古書店は今も健在でにぎわっている。,名詞の前には置かず be alive の形で使う。名詞前は living。
E07311,1,3,apple,名詞,リンゴ,a round hard fruit with red or green skin,He packed an apple for his lunch.,彼は昼食にリンゴを一つ詰めた。,the apple of one's eye は「目に入れても痛くないほど大切な人」。
E07312,1,3,boss,名詞,上司、社長,the person who is in charge of you at work,I need to ask my boss before I decide.,決める前に上司に確認する必要がある。,口語的で、書類では manager や supervisor を使うことが多い。
E07313,1,3,fellow,名詞,仲間、やつ,a man; a person in the same situation as you,He is a decent fellow once you know him.,彼は知り合ってみればまともなやつだ。,形容詞で fellow workers（同僚たち）のようにも使う。ややくだけた語。
E07314,1,3,magic,名詞,魔法、手品,a special power that makes impossible things happen,The children believed in magic completely.,子どもたちは魔法を完全に信じていた。,形容詞 magical は「うっとりする」の意味でも使う。
E07315,1,3,map,名詞,地図,a drawing of an area showing roads and places,Check the map before you leave the hotel.,ホテルを出る前に地図を確認して。,動詞で「地図を作る、対応づける」。put on the map は「有名にする」。
E07316,1,3,vehicle,名詞,乗り物、車両,a machine such as a car or bus that carries people,No vehicles are allowed inside the park.,公園の中は車両の乗り入れ禁止だ。,発音は「ビーイクル」で h はほぼ読まない。car より硬い総称。
E07317,1,3,work up,句動詞,徐々に高める、かき立てる,to develop or increase something gradually,He worked up the courage to ask for a raise.,彼は昇給を頼む勇気をふるい起こした。,work up an appetite（食欲をわかせる）もよくある形。
E07318,1,3,beauty,名詞,美しさ、美人,the quality of being very pleasant to look at,The beauty of the valley took my breath away.,その谷の美しさに息をのんだ。,形容詞は beautiful。The beauty of it is ... は「よい点は～だ」。
E07319,1,3,criminal,名詞,犯罪者,a person who has committed a crime,The police arrested three criminals last night.,警察は昨夜3人の犯罪者を逮捕した。,形容詞で criminal record（前科）のようにも使う。crime の派生語。
E07320,1,3,cultural,形容詞,文化の、文化的な,relating to the customs and arts of a society,Cultural differences can cause misunderstandings.,文化の違いは誤解を生むことがある。,culture の形容詞形。cultural exchange（文化交流）が定番。
E07321,1,3,farm,名詞,農場,an area of land used for growing crops or keeping animals,They run a small dairy farm in the north.,彼らは北部で小さな酪農場を営んでいる。,動詞では「耕作する」。farmer は農場主・農業者。
E07322,1,3,fix,動詞,修理する、決める,"to repair something, or to decide a date or price",Can you fix the printer before the meeting?,会議までにプリンターを直してもらえますか。,アメリカ英語では「食事を用意する」の意味もある。名詞で「解決策」。
E07323,1,3,fly,動詞,飛ぶ、飛行機で行く,"to move through the air, or to travel by plane",We fly to Osaka early tomorrow morning.,私たちは明日の早朝に大阪へ飛行機で行く。,変化は fly-flew-flown。名詞では「ハエ」の意味。
E07324,1,3,investigation,名詞,調査、捜査,an official attempt to find out the facts about something,The investigation lasted almost two years.,その捜査は2年近く続いた。,under investigation（調査中）が定型。動詞は investigate。
E07325,1,3,surprise,名詞,驚き、意外なこと,an unexpected event or piece of news,Her promotion came as a surprise to everyone.,彼女の昇進は皆にとって驚きだった。,come as a surprise / to my surprise が定番の形。
E07326,1,3,technical,形容詞,技術的な、専門的な,relating to the knowledge or skills of a special subject,The report is full of technical terms.,その報告書は専門用語だらけだ。,technical problem（技術的な不具合）が頻出。副詞 technically は「厳密には」。
E07327,1,3,violence,名詞,暴力、激しさ,behaviour that is meant to hurt or kill people,The film was criticized for its violence.,その映画は暴力描写で批判された。,形容詞は violent。domestic violence（家庭内暴力）は DV と略される。
E07328,1,3,evil,形容詞,邪悪な、悪い,very bad and morally wrong,The story has a classic evil villain.,その物語には典型的な邪悪な悪役が出てくる。,bad より強く道徳的な悪を表す。名詞で「悪」の意味もある。
E07329,1,3,forever,副詞,永遠に、ずっと,for all future time; for a very long time,"Nothing lasts forever, not even success.",永遠に続くものはない、成功でさえも。,口語で「やたら長く」の誇張にも使う。イギリスでは for ever とも書く。
E07330,1,3,mad,形容詞,腹を立てた、気が狂った,"very angry, or mentally ill",Don't get mad at me for telling the truth.,本当のことを言ったからといって怒らないで。,アメリカでは「怒った」、イギリスでは「正気でない」の意味が中心。
E07331,1,3,magazine,名詞,雑誌,a thin book with articles and pictures published regularly,She subscribes to a monthly travel magazine.,彼女は月刊の旅行雑誌を定期購読している。,アクセントは後ろ寄りで「マガジーン」。銃の「弾倉」の意味もある。
E07332,1,3,religion,名詞,宗教,belief in a god or gods and the practices connected with it,He never discusses religion at work.,彼は職場で宗教の話は決してしない。,形容詞は religious。政治と並んで話題にしにくい分野とされる。
E07333,1,3,web,名詞,ウェブ、クモの巣,the system of linked pages on the internet; a spider's net,You can find the form on the web.,その用紙はウェブ上で見つかります。,元は「クモの巣」。網の目状のつながりから World Wide Web になった。
E07334,1,3,get going,句動詞,出発する、動き出す,to start moving or start doing something,We should get going before the traffic builds up.,渋滞になる前に出発したほうがいい。,Let's get going! は「さあ行こう」。get things going なら「事を進める」。
E07335,1,3,sport,名詞,スポーツ、競技,a physical game or activity done for exercise or fun,Rugby is the most popular sport here.,ここではラグビーがいちばん人気のスポーツだ。,イギリスでは総称で sport、アメリカでは sports を使う傾向がある。
E07336,1,3,blog,名詞,ブログ,a website where someone writes about their opinions,She posts recipes on her cooking blog.,彼女は料理ブログにレシピを載せている。,web log の短縮形。動詞で「ブログを書く」とも使う。
E07337,1,3,core,名詞,核心、中心部,the most important part of something; the centre,Cost control is the core of our strategy.,経費管理が我々の戦略の中心だ。,リンゴの芯も core。core business（中核事業）が仕事で頻出。
E07338,1,3,democratic,形容詞,民主的な、民主主義の,based on the idea that all people are equal and can vote,They chose the leader by a democratic vote.,彼らは民主的な投票で代表を選んだ。,大文字の Democratic はアメリカの民主党を指す。名詞は democracy。
E07339,1,3,excellent,形容詞,優秀な、すばらしい,extremely good,Her presentation was excellent from start to end.,彼女の発表は最初から最後まですばらしかった。,very excellent とは言わない。すでに最上級的な意味を含む。
E07340,1,3,guard,名詞,警備員、見張り,a person who protects a place or people,A guard checks every bag at the entrance.,警備員が入口で全ての荷物を調べる。,動詞で「守る」。off guard（油断して）も覚えておきたい。
E07341,1,3,presence,名詞,存在、出席,the fact of being in a place,His presence calmed the whole room.,彼がいるだけで部屋全体が落ち着いた。,反意語は absence。presence of mind は「落ち着き、機転」。
