登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E11201,1,4,stick up for,句動詞,かばう、擁護する,to defend or support someone who is being attacked,She always sticks up for her younger brother at school.,彼女は学校でいつも弟をかばう。,stand up for とほぼ同じ意味。弱い立場の人を守るときに使う口語表現。
E11202,1,4,wake up,句動詞,目を覚ます、起こす,to stop sleeping or to make someone stop sleeping,I usually wake up at six on weekdays.,私は平日はたいてい6時に目を覚ます。,自動詞にも他動詞にもなる。Wake up! は「しっかりしろ」の意味でも使う。
E11203,1,4,fix up,句動詞,修理する、手配する,to repair something or to arrange something for someone,We fixed up the old kitchen over the weekend.,私たちは週末で古い台所を直した。,人と人を引き合わせる「紹介する」の意味もある。fix より口語的。
E11204,1,4,fly off the handle,慣用句,かっとなる、急に怒り出す,to suddenly become very angry,He flew off the handle when he saw the bill.,彼は請求書を見て急に怒り出した。,斧の柄が抜けて飛ぶ様子から。突然の激怒を表す口語の言い回し。
E11205,1,4,in the driver's seat,慣用句,主導権を握って,in a position of control over a situation,"After the merger, our team was in the driver's seat.",合併の後、私たちのチームが主導権を握っていた。,運転席のイメージから「決定権がある」状態を表す。ビジネスで頻出。
E11206,1,4,roll in,句動詞,続々と入ってくる,to arrive in large numbers or amounts,Orders started to roll in after the TV ad.,テレビ広告の後、注文が続々と入り始めた。,お金や申し込みが大量に来る場面で使う。roll in money は「大金持ち」。
E11207,1,4,turn a corner,慣用句,峠を越す、好転する,to pass a difficult stage and begin to improve,The economy seems to have turned a corner this year.,経済は今年、好転し始めたようだ。,角を曲がると景色が変わることから。病気や業績の回復にも使う。
E11208,1,4,on edge,熟語,いらいらして、神経質になって,nervous and unable to relax,Everyone was on edge before the final results.,最終結果の前は皆いらいらしていた。,edge は「刃、へり」。危うい縁に立つ気分から緊張状態を表す。
E11209,1,4,catch someone off guard,慣用句,不意を突く、油断につけこむ,to surprise someone who is not prepared,The question caught me off guard during the interview.,その質問は面接中に私の不意を突いた。,guard は「警戒」。off guard で「警戒していない」状態を表す。
E11210,1,4,shoot down,句動詞,却下する、撃ち落とす,to reject an idea firmly; to destroy an aircraft with weapons,The manager shot down my proposal in one minute.,部長は私の提案を1分で却下した。,本来は「撃ち落とす」。会議で案をはねつける意味でよく使う。
E11211,1,4,take sides,熟語,どちらかに味方する,to support one person or group in an argument,I refuse to take sides in this family dispute.,私はこの家族の争いでどちらにも味方したくない。,side は「側」。中立を保つときは stay neutral と言う。
E11212,1,4,kick around,句動詞,検討する、あれこれ話し合う,to discuss an idea in a casual way,Let's kick around a few ideas before deciding.,決める前にいくつか案を出し合ってみよう。,ボールを蹴り回すイメージから、気軽な意見交換を表す。
E11213,1,4,shape up,句動詞,きちんとする、調子が上向く,to improve one's behavior or performance,You need to shape up if you want to stay on the team.,チームに残りたいならきちんとしないといけない。,Shape up or ship out!（改めるか出ていくか）という決まり文句がある。
E11214,1,4,size matters,慣用句,大きさが重要だ,the idea that how big something is makes a difference,"In this market, size matters more than speed.",この市場では速さより規模が物を言う。,matter は「重要である」という動詞。逆は size doesn't matter。
E11215,1,4,take shape,熟語,形になる、具体化する,to develop into a clear form,The new project is finally taking shape.,新しい企画がようやく形になってきた。,計画や考えが少しずつまとまる過程を表す。進行形で使うことが多い。
