登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E25410,1,9,exploration,名詞,探検、探査、探究,the act of travelling through an area or studying something to learn more about it,The exploration of the deep ocean has revealed many species that scientists never expected.,深海の探査によって、科学者が予想もしなかった多くの生物が明らかになった。,動詞は explore。space exploration（宇宙探査）や exploration of new markets のように、物理的な探検にも抽象的な検討にも使う。
E25411,1,9,insight,名詞,洞察、深い理解,a clear and deep understanding of a difficult problem or situation,Her lecture gave us valuable insight into how climate change affects small island nations.,彼女の講義は、気候変動が小さな島国にどう影響するかについて貴重な洞察を与えてくれた。,gain / provide / offer insight into ~ の形が定番。形容詞 insightful（洞察に富む）も評論文でよく見かける。
E25412,1,9,mar,動詞,傷つける、台無しにする,to damage something or make it less attractive or less enjoyable,Heavy rain and strong winds marred the outdoor festival that the town had planned.,大雨と強風が、町が計画していた野外祭りを台無しにした。,spoil や ruin の少し硬い言い方で、新聞記事で be marred by violence のように受動態でよく使われる。過去形は marred と r を重ねる。
E25413,1,9,nerve,名詞,神経、勇気,a thin fiber that carries messages between the brain and the body,The dentist explained that the pain came from a nerve deep inside the tooth.,歯科医は、痛みは歯の奥深くにある神経から来ていると説明した。,複数形 nerves で「緊張」を表し、get on someone's nerves は「人をいらいらさせる」。have the nerve to ~ は「~する度胸がある」。
E25414,1,9,partially,副詞,部分的に、一部は,not completely but only in part,"The old bridge was partially destroyed by the flood, so traffic moved very slowly.",その古い橋は洪水で部分的に壊れたので、車の流れはとても遅かった。,partly とほぼ同義だが、partially は「完全ではない状態」を強調しやすい。反意語は completely や entirely。
E25415,1,9,practically,副詞,ほとんど、実際的に,"almost completely, or in a way that is useful in real life",Practically every student in the class agreed that the new library hours were better.,クラスのほとんどすべての生徒が、新しい図書館の開館時間の方が良いと同意した。,almost の意味では nearly と置き換えられる。「実際的に」の意味では practical（実用的な）とのつながりで覚えるとよい。
E25416,1,9,preserve,動詞,保存する、保護する,to keep something in good condition or protect it from harm,The government spends a lot of money to preserve these ancient temples for future generations.,政府は将来の世代のためにこれらの古い寺院を保存するのに多額の費用をかけている。,名詞は preservation。conserve が資源の節約を含むのに対し、preserve は現状をそのまま保つことに重点がある。
E25417,1,9,qualify,動詞,資格を得る、適格とする,to reach the level or standard that is needed for something,You must pass three difficult exams before you qualify to work as a licensed nurse.,正看護師として働く資格を得るには、三つの難しい試験に合格しなければならない。,qualify for ~（~の資格がある）と qualify as ~（~としての資格を得る）を区別する。名詞 qualification は求人広告の頻出語。
E25418,1,9,raid,名詞,襲撃、手入れ,"a sudden attack on a place, or a sudden visit by police to search it",The police raid on the warehouse led to the arrest of several suspects.,その倉庫への警察の手入れによって、複数の容疑者の逮捕につながった。,動詞としても使い、raid a building のように言う。air raid（空襲）は歴史や報道の文章でよく出る。
E25419,1,9,respective,形容詞,それぞれの,belonging separately to each of the people or things mentioned,"After the meeting ended, the delegates returned to their respective countries to report the results.",会議が終わると、代表者たちは結果を報告するためそれぞれの国へ戻った。,必ず複数名詞の前に置き、単独では使わない。副詞 respectively は「それぞれ」の意味でデータの説明に頻出する。
E25420,1,9,scenario,名詞,筋書き、想定される事態,a description of a situation that could possibly happen in the future,Scientists described a worst case scenario in which sea levels rise by two meters.,科学者たちは、海面が二メートル上昇するという最悪の事態を説明した。,worst case scenario（最悪の場合）が定番の言い方。複数形は scenarios とそのまま s を付ける。
E25421,1,9,sustainable,形容詞,持続可能な,able to continue for a long time without damaging the environment,Many farmers are shifting to sustainable methods that use less water and fewer chemicals.,多くの農家が、水も薬品も少なくて済む持続可能な方法に移行している。,環境や社会の話題で必出の語で、sustainable development（持続可能な開発）が定型。動詞 sustain は「支える、維持する」。
E25422,1,9,trace,動詞,たどる、突き止める,to find someone or something by following marks or information left behind,Researchers traced the outbreak back to a single market in the northern part of the city.,研究者たちはその感染拡大を、市の北部にある一つの市場までさかのぼって突き止めた。,trace ~ back to ... の形で「~の起源が…にあるとたどる」。名詞では「わずかな跡」の意味で a trace of ~ と使う。
E25423,1,9,widespread,形容詞,広範囲にわたる、蔓延した,existing or happening in many places or among many people,There is widespread concern among parents about how much time children spend on smartphones.,子どもがスマートフォンに費やす時間について、親の間に広範な懸念がある。,widespread damage / support / belief のように名詞の前で使うのが普通。比較級は more widespread。
E25424,1,9,accessible,形容詞,利用しやすい、近づきやすい,"easy to reach, enter, or understand",The museum made its collection accessible online so people in rural areas could enjoy it.,その美術館は地方の人も楽しめるよう、収蔵品をオンラインで利用できるようにした。,be accessible to ~（~が利用できる）の形が多い。名詞 access、動詞 access もあわせて押さえたい。
E25425,1,9,acknowledge,動詞,認める、感謝を表す,"to admit that something is true, or to show that you have noticed someone",The company finally acknowledged that its factory had released chemicals into the nearby river.,その会社はついに、工場が近くの川に薬品を排出していたと認めた。,admit に近いが、acknowledge は事実の承認という中立的な響きを持つ。acknowledge receipt of ~ は「受領を確認する」。
E25426,1,9,bias,名詞,偏見、先入観,an unfair feeling of liking or disliking someone or something,The journalist was criticized for showing bias against candidates from smaller political parties.,その記者は、小さな政党の候補者に対する偏見を示したとして批判された。,bias against ~（~への反感）と bias toward ~（~びいき）を対で覚える。形容詞 biased は「偏った」。
E25427,1,9,cancel,動詞,取り消す、中止する,to decide that something planned will not happen,We had to cancel the picnic because a typhoon was approaching the coast that weekend.,その週末は台風が沿岸に近づいていたので、私たちはピクニックを中止しなければならなかった。,名詞は cancellation とつづりに注意。postpone（延期する）は後日行うのに対し、cancel は取りやめる点が違う。
E25428,1,9,classification,名詞,分類、区分,the act of putting things into groups according to their type,The classification of these plants has changed several times as new evidence appeared.,新しい証拠が現れるにつれ、これらの植物の分類は何度か変わってきた。,動詞は classify、形容詞 classified は「機密の」という別の意味も持つ。科学系の説明文で頻出。
E25429,1,9,collapse,動詞,崩壊する、倒れる,"to fall down suddenly, or to fail completely","The roof of the old gymnasium collapsed during the storm, but nobody was inside.",その古い体育館の屋根は嵐の間に崩れ落ちたが、中には誰もいなかった。,建物だけでなく economic collapse のように経済や制度の破綻にも使う。名詞形も同じ collapse。
E25430,1,9,compound,名詞,化合物、複合物,a substance made of two or more parts joined together,This chemical compound is found naturally in tea leaves and may protect the heart.,この化合物は茶葉に自然に含まれており、心臓を守る可能性がある。,動詞では「悪化させる」の意味があり、compound the problem の形で報道に出る。形容詞では compound interest（複利）。
E25431,1,9,conscious,形容詞,意識のある、気づいている,"awake and able to notice things, or aware of something",Young people today are far more conscious of where their clothes are actually made.,今の若者は、自分の服が実際どこで作られているかにずっと敏感である。,be conscious of ~ で「~を意識している」。反意語は unconscious、名詞は consciousness。
E25432,1,9,consecutive,形容詞,連続した,following one after another without a break,"The city recorded five consecutive days of record heat, which worried local health officials.",その市は五日連続で記録的な暑さを観測し、地元の保健当局を心配させた。,数詞と一緒に three consecutive years のように使う。in a row とほぼ同じ意味だが、より硬い書き言葉。
E25433,1,9,examine,動詞,調べる、診察する,to look at something carefully in order to learn more about it,The doctor examined the patient carefully before deciding which treatment would work best.,医師はどの治療が最も効くか決める前に、患者を注意深く診察した。,名詞 examination は「試験」と「診察」の両方を表す。inspect は検査、investigate は調査と使い分ける。
E25434,1,9,grid,名詞,格子、送電網,"a pattern of crossing lines, or a network that carries electricity",A sudden storm knocked out the power grid and left thousands of homes without electricity.,突然の嵐が送電網を止め、何千もの家庭を停電させた。,power grid（送電網）はエネルギー関連の記事で頻出。地図の格子や街路の碁盤目状の配置も grid と呼ぶ。
E25435,1,9,identification,名詞,身分証明、識別,"the process of recognizing someone or something, or an official document showing who you are",Visitors must show identification at the front desk before entering the research laboratory.,来訪者は研究所に入る前に受付で身分証明書を提示しなければならない。,口語では ID と略す。動詞は identify、identification with ~ は「~への一体感」を表すこともある。
E25436,1,9,liver,名詞,肝臓,a large organ in the body that cleans the blood and helps digestion,Doctors warn that drinking too much alcohol over many years can damage the liver.,医師たちは、長年にわたり酒を飲み過ぎると肝臓を傷つけかねないと警告している。,live（住む）とは無関係の語で発音も異なる。kidney（腎臓）や lung（肺）と一緒に覚えると健康記事で役立つ。
E25437,1,9,patent,名詞,特許,an official right to be the only person who makes or sells a new invention,The scientist applied for a patent on a battery that charges in under ten minutes.,その科学者は、十分以内で充電できる電池の特許を申請した。,apply for / hold / file a patent が定番の組み合わせ。動詞として patent an invention とも言う。
E25438,1,9,perception,名詞,知覚、認識、見方,the way you notice or understand something with your senses or mind,Public perception of nuclear power changed sharply after the accident was reported worldwide.,原子力に対する世間の見方は、その事故が世界中で報じられた後に大きく変わった。,動詞は perceive。public perception（世間の受け止め方）は社会問題の英文で頻出する。
E25439,1,9,physician,名詞,医師、内科医,"a doctor, especially one who treats illness without surgery",Her family physician recommended more exercise and a diet with far less salt.,彼女のかかりつけ医は、もっと運動することと塩分をずっと減らした食事をすすめた。,surgeon（外科医）と対になる語で、doctor よりやや改まった言い方。米国の医療記事でよく使われる。
E25440,1,9,proceed,動詞,進む、続行する,"to continue doing something, or to move forward","After a short break, the committee decided to proceed with the discussion about school uniforms.",短い休憩の後、委員会は制服についての議論を続けることに決めた。,proceed with ~（~を進める）と proceed to do（続いて~する）の二つの形を押さえる。precede（先行する）と混同しやすい。
E25441,1,9,proceedings,名詞,議事録、訴訟手続き,"the official record of a meeting, or legal action taken in a court",The proceedings of the conference will be published as a book later this year.,その学会の議事録は今年の後半に本として出版される予定だ。,常に複数形で使い、legal proceedings は「法的手続き」。動詞 proceed とは意味が離れている点に注意。
