登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E20265,1,7,featureless,形容詞,特徴のない、平板な,having nothing interesting or noticeable about it,We drove for hours across a flat featureless plain.,私たちは平らで特徴のない平野を何時間も車で走った。,風景や建物の描写に多い。人の顔にも使うが、退屈だという批判になる。
E20266,1,7,fiendish,形容詞,極悪な、ひどく難しい,"very cruel, or extremely difficult and clever",The puzzle was fiendish but we solved it at last.,そのパズルは恐ろしく難しかったがついに解けた。,fiend（悪魔）から。「極悪な」と「難解な」の二つの使い方を押さえたい。
E20267,1,7,finery,名詞,晴れ着、華美な装い,bright and expensive clothes worn on a special day,The guests arrived in their wedding finery.,客たちは結婚式の晴れ着姿で到着した。,常に不可算で用いる。fine（立派な）から派生し、in one's finery の形が定番。
E20268,1,7,fishnet,名詞,網、網目の生地,"an open net-like material, or a net for catching fish",She wore black fishnet stockings with the dress.,彼女はそのドレスに黒い網タイツを合わせた。,服飾では fishnet stockings（網タイツ）で使うことが圧倒的に多い。
E20269,1,7,flit,動詞,すいと飛ぶ、ひらひら動く,to move lightly and quickly from place to place,Small birds flitted between the branches all morning.,小鳥たちが朝じゅう枝の間をすいすい飛び回っていた。,鳥や蝶の軽い動きに使う。話題や考えが次々移る比喩にもなる。
E20270,1,7,globetrotter,名詞,世界を旅する人,a person who travels to many countries,My aunt is a globetrotter who visits three continents a year.,叔母は年に三大陸を訪れる旅好きだ。,globe（地球）＋ trot（速足で行く）。動詞形 globetrot も使える。
E20271,1,7,gnat,名詞,ブヨ、小さな虫,a very small flying insect that bites,Clouds of gnats hovered over the still water.,ブヨの群れが静かな水面の上を漂っていた。,語頭の g は発音しない。strain at a gnat は「些細なことにこだわる」の意。
E20272,1,7,gynecological,形容詞,婦人科の,relating to the medical care of women's reproductive health,The clinic offers gynecological exams every weekday.,その診療所は平日毎日、婦人科の検診を行っている。,英国つづりは gynaecological。医師は gynecologist、診療科は gynecology。
E20273,1,7,a tough cookie,慣用句,芯の強い人、したたかな人,a person who is strong and not easily upset,Don't worry about her; she is a tough cookie.,彼女のことは心配いらない、芯の強い人だから。,褒め言葉として使うくだけた表現。one tough cookie と強めることも多い。
E20274,1,7,a drop in the bucket,慣用句,焼け石に水、微々たるもの,a very small amount compared with what is needed,The donation is a drop in the bucket against these costs.,その寄付はこの費用に対しては焼け石に水だ。,英国では a drop in the ocean と言う。金額や努力の小ささを嘆く表現。
E20275,1,7,cheer on,句動詞,声援を送る、応援する,to shout support to encourage someone who is competing,The crowd cheered the runners on to the finish.,観衆はゴールまで走者に声援を送った。,目的語は間に置いても後ろでもよい。cheer up（元気づける）とは別の意味。
E20276,1,7,rope off,句動詞,ロープで仕切る、立ち入り禁止にする,to close an area by putting ropes around it,Police roped off the street after the accident.,警察は事故の後、通りをロープで封鎖した。,式典や事故現場でよく使う。名詞 roped-off area で「立入禁止区域」。
E20277,1,7,a mixed blessing,慣用句,良し悪しのあるもの,something that has both good and bad results,Working from home has been a mixed blessing for us.,在宅勤務は私たちにとって良し悪しの両面があった。,blessing（恵み）に mixed が付き、恩恵に難点も伴うことを表す。
E20278,1,7,fall foul of,熟語,～に触れる、～ともめる,to break a rule or get into trouble with someone,The company fell foul of new privacy rules last year.,その会社は昨年、新しい個人情報規則に抵触した。,元は船どうしの衝突。法律や当局と衝突する文脈で使う。米語では run afoul of。
E20279,1,7,slim down,句動詞,減量する、規模を縮小する,"to become thinner, or to make an organization smaller",The firm slimmed down its management to cut costs.,その会社は費用削減のため管理部門を縮小した。,人の減量にも組織の合理化にも使う。反対は build up や expand。
E20280,1,7,stack up against,句動詞,～と比べてどうかを見る,to compare in quality or value with something else,Let's see how this model stacks up against the older one.,この機種が旧型と比べてどうか見てみよう。,疑問文や how 節で使うことが多い。単に stack up でも比較の意になる。
E20281,1,7,stem the tide,慣用句,流れを食い止める,to stop something bad from spreading or increasing,New rules failed to stem the tide of complaints.,新しい規則は苦情の増加を食い止められなかった。,この stem は「せき止める」という動詞。stem the flow も同じ使い方。
E20282,1,7,against the tide,熟語,時流に逆らって,in the opposite direction to what most people think or do,She invested against the tide and made a profit.,彼女は時流に逆らって投資し利益を得た。,潮の流れの比喩。swim against the tide の形で使われることが特に多い。
E20283,1,7,come to blows,慣用句,殴り合いになる,to start fighting physically after an argument,The two neighbors nearly came to blows over the fence.,隣人二人は塀のことで危うく殴り合いになるところだった。,blow は「一撃」。実際に手が出る段階を指し、口論だけなら使わない。
E20284,1,7,a hard nut to crack,慣用句,難問、手ごわい相手,a difficult problem or a person hard to deal with,This contract is a hard nut to crack.,この契約は手ごわい難問だ。,殻の硬い木の実の比喩。a tough nut to crack も同じくらいよく使う。
E20285,1,7,a bolt from the blue,慣用句,青天の霹靂、寝耳に水,a sudden event that no one expected at all,His resignation came as a bolt from the blue.,彼の辞任は青天の霹靂だった。,晴れた空 blue sky に落ちる雷 bolt から。out of the blue も同系統の表現。
E20286,1,7,know which way the wind blows,慣用句,形勢を読む、風向きを見る,to understand how a situation is likely to develop,A good manager knows which way the wind blows.,有能な管理職は形勢の読み方を心得ている。,see which way the wind blows とも言う。政治や社内力学の話題で頻出。
E20287,1,7,fan the flames,慣用句,あおる、火に油を注ぐ,to make anger or trouble stronger,His speech only fanned the flames of the dispute.,彼の演説は争いをあおるばかりだった。,うちわで炎をあおる比喩。後ろは of ～ の形で対象を続ける。
E20288,1,7,in essence,熟語,本質的には、要するに,considering only the most important qualities,"In essence, the two plans ask for the same thing.",本質的には、二つの案は同じことを求めている。,文頭に置いて要約するときに使う堅い表現。basically の書き言葉版。
