登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E27510,1,10,alternative,名詞,代替案、選択肢,a different choice that can be used instead of another one,The lecturer explained why solar power is a realistic alternative to burning coal for electricity.,講師は、太陽光発電が電力のために石炭を燃やすことに代わる現実的な選択肢である理由を説明した。,形容詞では「代わりの」の意味で alternative energy のように使う。an alternative to A の形が多い。
E27511,1,10,as many as,熟語,～もの数の、～と同じ数だけ,used before a number to show that the number is surprisingly large,The survey found as many as forty distinct bird species living in the wetland.,その調査は、その湿地に四十種もの異なる鳥類が生息していることを明らかにした。,数えられる名詞に使い、量には as much as を用いる。数の多さを強調する表現。
E27512,1,10,bear,動詞,耐える、支える、実を結ぶ,to support a weight or to accept something difficult without breaking,The stone columns must bear the entire weight of the temple roof above.,その石柱は、上にある神殿の屋根の重さ全体を支えなければならない。,「熊」の名詞と同形。bear in mind や bear fruit の形も講義でよく出る。
E27513,1,10,capacity,名詞,容量、収容力、能力,the largest amount that something can hold or produce,Researchers measured the capacity of the reservoir before the dry season began.,研究者たちは、乾季が始まる前にその貯水池の貯水能力を測定した。,「能力」の意味では the capacity to do の形をとる。ability より容量や上限の含みが強い。
E27514,1,10,climate,名詞,気候、風潮,the usual weather conditions of an area over a long period,The textbook compares the dry climate of deserts with that of tropical regions.,その教科書は、砂漠の乾燥した気候と熱帯地域の気候を比較している。,weather が日々の天気を指すのに対し、climate は長期的な気候を指す。climate change は頻出。
E27515,1,10,discussion,名詞,議論、話し合い,a talk about a subject in which people share ideas,The seminar ended with a long discussion about the limits of the experiment.,そのゼミは、実験の限界についての長い議論で終わった。,under discussion（検討中）の形も覚えたい。論文では Discussion が考察の章名になる。
E27516,1,10,duty,名詞,義務、職務、関税,something that you must do as part of your job or role,One duty of the museum staff is to record the condition of each artifact.,博物館職員の職務の一つは、各遺物の状態を記録することである。,on duty（勤務中）、off duty（非番）が定型。輸入品にかかる「関税」の意味もある。
E27517,1,10,industrial,形容詞,産業の、工業の,relating to factories and the making of goods in large amounts,The lecture traced how industrial production changed European cities in the nineteenth century.,その講義は、工業生産が十九世紀のヨーロッパの都市をどう変えたかをたどった。,industrious（勤勉な）と混同しやすい。the Industrial Revolution は歴史の講義の定番。
E27518,1,10,joint,形容詞,共同の、合同の,done or owned by two or more people or groups together,The paper describes a joint study carried out by three universities over five years.,その論文は、三つの大学が五年にわたって行った共同研究について述べている。,名詞では「関節」「継ぎ目」の意味。joint venture（合弁事業）の形も頻出。
E27519,1,10,museum,名詞,博物館、美術館,a building where important objects are kept and shown to the public,The natural history museum displays fossils that were collected during early scientific expeditions.,その自然史博物館は、初期の科学的探検で採集された化石を展示している。,発音は第二音節に強勢がある。exhibit や collection とともに使われることが多い。
E27520,1,10,purchase,動詞,購入する,to get something by paying money for it,The department purchased a new electron microscope for the laboratory last spring.,その学部は昨春、研究室のために新しい電子顕微鏡を購入した。,buy より硬い語で、書き言葉や公式文書で好まれる。名詞で「購入品」の意味にもなる。
E27521,1,10,remove,動詞,取り除く、除去する,to take something away from the place where it is,The technician removed the outer layer of soil to expose the buried remains.,技術者は、埋もれた遺構を露出させるために土の表層を取り除いた。,remove A from B の形が基本。名詞形は removal で、廃棄物処理などの説明に出る。
E27522,1,10,vice,名詞,悪徳、悪習,a bad habit or immoral behavior,Ancient philosophers often contrasted virtue with vice when discussing how citizens should live.,古代の哲学者たちは、市民がどう生きるべきかを論じる際にしばしば美徳と悪徳を対比した。,virtue（美徳）の対義語。vice president のように「副～」を表す用法もある。
E27523,1,10,border,名詞,国境、境界,the line that separates two countries or areas,The river forms a natural border between the two regions described in the map.,その川は、地図に示された二つの地域の間の自然の境界をなしている。,動詞で「～に接する」の意味もある。boundary はより一般的な境界線を指す。
E27524,1,10,dating,名詞,年代測定,the process of finding out how old an object or event is,Radiocarbon dating allows archaeologists to estimate the age of organic material quite precisely.,放射性炭素年代測定によって、考古学者は有機物の年代をかなり正確に推定できる。,学術文では「交際」ではなく「年代測定」の意味で出る。radiocarbon dating の形が定番。
E27525,1,10,ensure,動詞,確実にする、保証する,to make certain that something happens or is true,Careful controls ensure that the results of the experiment can be repeated elsewhere.,慎重な対照実験によって、その実験の結果が他の場所でも再現できることが保証される。,ensure that 節をとる。insure（保険をかける）や assure（人を安心させる）と区別する。
E27526,1,10,environmental,形容詞,環境の,relating to the natural world and the effects of human activity on it,The study measured the environmental impact of building a highway through the wetland.,その研究は、湿地を貫く高速道路の建設が環境に与える影響を測定した。,environmental impact や environmental protection の形で頻出。名詞は environment。
