登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E15401,1,5,sleeveless,形容詞,袖のない,made without sleeves,She wore a sleeveless dress to the summer party.,彼女は夏のパーティーに袖なしのドレスを着ていった。,sleeve（袖）＋-less（～のない）。short-sleeved（半袖の）と並べて覚えるとよい。
E15402,1,5,snowstorm,名詞,吹雪、暴風雪,a storm with strong wind and heavy snow,The airport closed because of the snowstorm.,吹雪のため空港は閉鎖された。,snow＋storm。雪だけなら snowfall、風を伴う激しいものが snowstorm。
E15403,1,5,socialite,名詞,社交界の名士,a rich person who often goes to fashionable parties,The socialite hosted a charity dinner at her home.,その社交界の名士は自宅で慈善晩さん会を開いた。,social（社交の）から。金持ちで人目を引く人を指し、少し皮肉が入ることも。
E15404,1,5,southerly,形容詞,南寄りの、南からの,coming from or facing the south,A southerly wind brought warm air to the coast.,南寄りの風が海岸に暖かい空気を運んだ。,天気予報の定番語。風は「吹いてくる方角」を言う点に注意。northerly が対。
E15405,1,5,subspace,名詞,部分空間、亜空間,a space that is part of a larger space,The lines all lie in a two-dimensional subspace.,その直線はすべて二次元の部分空間にある。,数学の線形代数で使う専門語。SF では「亜空間」の意味で出てくる。
E15406,1,5,superstructure,名詞,上部構造、上屋,the part of a building or ship above its base,Workers repaired the bridge's rusted superstructure.,作業員は橋のさびた上部構造を修理した。,土台の上に載る部分。社会科学では「土台に対する上部構造」の意味でも使う。
E15407,1,5,swish,動詞,シュッと動かす、衣ずれの音を立てる,to move with a soft rushing sound,The horse swished its tail at the flies.,馬はハエに向かって尾をシュッと振った。,音を表す語。名詞で「シュッという音」、バスケでは「きれいなシュート」。
E15408,1,5,telephony,名詞,電話通信、電話技術,the system of sending speech over long distances,The company sells internet telephony services.,その会社はインターネット電話のサービスを売っている。,telephone の技術分野を指す名詞。IP telephony（IP 電話）の形でよく出る。
E15409,1,5,toffee,名詞,タフィー、キャラメル菓子,a hard sweet made from boiled sugar and butter,Grandmother kept a tin of toffee in the cupboard.,祖母は戸棚にタフィーの缶を置いていた。,英国でよく食べる硬いあめ。米国つづりは taffy になることがある。
E15410,1,5,tomahawk,名詞,トマホーク、手斧,a light axe once used by Native Americans,The museum displays an old stone tomahawk.,その博物館は古い石の手斧を展示している。,先住民の言葉が語源。今は同名の巡航ミサイルの報道でもよく見る。
