登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E26310,1,9,lobbying,名詞,ロビー活動、陳情活動,the act of trying to influence lawmakers to support a cause,Environmental groups increased their lobbying after the new energy bill was introduced last spring.,新しいエネルギー法案が昨春提出された後、環境団体はロビー活動を強化した。,動詞 lobby の名詞形で、lobbying for [against] ... の形が多い。新聞記事では利益団体と政治の関係を語る文脈で頻出する。
E26311,1,9,nucleus,名詞,核、中心、原子核,the central part of an atom or the center of something,The professor explained how the nucleus of a cell stores the genetic information.,教授は細胞の核がどのように遺伝情報を蓄えているかを説明した。,複数形は nuclei で、理科の文章に多い。比喩的に the nucleus of a team（チームの中核）のようにも使う。
E26312,1,9,patriotism,名詞,愛国心,love and loyal support for your own country,Many essays argue that true patriotism includes criticizing your government when it makes mistakes.,真の愛国心には、政府が誤ったときに批判することも含まれると論じる文章は多い。,形容詞は patriotic、人は patriot。過度な愛国心は nationalism と呼び分けられることが多い。
E26313,1,9,periodically,副詞,定期的に、周期的に,from time to time at fairly regular intervals,The committee meets periodically to review how the recycling program is working in schools.,委員会は定期的に集まり、学校での再生利用計画の進み具合を見直している。,regularly より「一定の間隔をおいて」という響きが強い。形容詞 periodic、名詞 period と合わせて覚えるとよい。
E26314,1,9,cartel,名詞,カルテル、企業連合,a group of companies that join to control prices in a market,The report accused several oil producers of forming a cartel to keep prices high.,その報告書は、複数の産油業者が価格を高く保つためカルテルを結成したと非難した。,form [break up] a cartel の形で使う。独占を表す monopoly と並んで経済記事に出る語である。
E26315,1,9,constituent,名詞,構成要素、有権者,"one of the parts that form something, or a voter in an area",Each constituent of the mixture must be measured carefully before the experiment begins.,実験を始める前に、混合物の各構成要素を注意深く量らねばならない。,科学では「成分」、政治では「選挙区の有権者」を指す。形容詞として a constituent part（構成部分）とも使う。
E26316,1,9,installment,名詞,分割払いの一回分、（連載の）一回,"one of several payments, or one part of a story or series",She pays for her language course in monthly installments of about fifty dollars.,彼女は語学講座の代金を月々五十ドルほどの分割払いで納めている。,pay in installments（分割で払う）が定番。英国つづりは instalment で、連載の「第◯回」の意味もある。
E26317,1,9,kernel,名詞,核心、（穀物の）粒,"the most important part of something, or the inner seed of a nut",There is a kernel of truth in the old story about the village well.,村の井戸にまつわるあの古い話にも、いくばくかの真実の核はある。,a kernel of truth（一片の真実）が頻出。同音の colonel（大佐）とつづりを混同しないよう注意する。
E26318,1,9,liaison,名詞,連絡係、連携,"communication between groups, or a person who keeps such contact",She works as a liaison between the research team and the local farmers.,彼女は研究班と地元の農家をつなぐ連絡役を務めている。,act as a liaison、in liaison with ... の形で使う。フランス語由来でつづりと発音が難しい語である。
E26319,1,9,mosaic,名詞,モザイク、寄せ集め,"a picture made of small pieces, or a mixture of different things",The ancient floor was covered with a mosaic showing hunters and wild animals.,その古代の床は、狩人と野生動物を描いたモザイクで覆われていた。,美術の技法だけでなく、a mosaic of cultures のように多様な集合の比喩でも使う。
E26320,1,9,affirmative,形容詞,肯定的な、賛成の,saying yes or agreeing with a statement or request,"The teacher expected an affirmative answer, but half the class shook their heads.",先生は肯定の返事を期待したが、クラスの半分は首を横に振った。,反意語は negative。affirmative action（積極的差別是正措置）という時事的な結びつきも重要である。
E26321,1,9,archaeology,名詞,考古学,the study of the past through objects left by early people,Her interest in archaeology began when she visited a dig site as a child.,彼女の考古学への関心は、子どもの頃に発掘現場を訪れたときに始まった。,米つづりでは archeology とも書く。学者は archaeologist、形容詞は archaeological。
E26322,1,9,deportation,名詞,国外追放、強制送還,the act of forcing someone to leave a country,The newspaper reported that the family was facing deportation after living here for years.,その一家は長年ここで暮らした後に強制送還に直面していると新聞は伝えた。,動詞は deport。移民問題の記事で face deportation の形がよく現れる。
E26323,1,9,fiery,形容詞,燃えるような、激しい,"burning brightly, or full of strong emotion",The candidate gave a fiery speech about climate change to a crowded lecture hall.,その候補者は満員の講堂で気候変動について熱烈な演説を行った。,fire の形容詞形だが y の前で e に変わるつづりに注意。a fiery temper（激しい気性）も定型である。
E26324,1,9,indicative,形容詞,示している、兆候となる,showing or suggesting that something exists or is true,A sudden drop in bird numbers is indicative of serious damage to the wetland.,鳥の数の急減は、その湿地が深刻な損傷を受けている兆候である。,be indicative of ... の形でほぼ固定して使う。動詞 indicate、名詞 indication と合わせて覚えたい。
E26325,1,9,metropolis,名詞,大都市、主要都市,a very large and busy city,Tokyo grew from a quiet castle town into a modern metropolis in a century.,東京は静かな城下町から一世紀で近代的な大都市へと成長した。,形容詞 metropolitan の方が使用頻度は高く、metropolitan area（都市圏）として出る。
E26326,1,9,purge,動詞,一掃する、追放する,to remove people or things that are considered unwanted,The new leader tried to purge the party of anyone who disagreed with him.,新指導者は自分に異を唱える者を党から一掃しようとした。,purge A of B の形をとる。名詞としても使い、政治史の文章で「粛清」を指すことが多い。
E26327,1,9,venom,名詞,毒液、悪意,"poison from a snake or insect, or great hatred in words",Scientists study snake venom because it may lead to new medicines for heart disease.,蛇の毒は心臓病の新薬につながる可能性があるため、科学者はそれを研究している。,poison が広く「毒」を指すのに対し、venom は噛む・刺すことで注入される毒を指す。形容詞は venomous。
E26328,1,9,batter,動詞,激しく打つ、殴打する,to hit something hard many times,Huge waves continued to batter the coast for three days after the storm arrived.,嵐の到来後、巨大な波が三日間も海岸を打ち続けた。,天候が主語で be battered by storms のように受け身で使うことが多い。料理の「衣」の意味の名詞と同形である。
E26329,1,9,fraternity,名詞,（男子学生の）社交クラブ、同業者仲間,"a club of male students, or a group sharing the same work or interests",He joined a fraternity in his first year and made friends across the campus.,彼は一年生のときに学生クラブに入り、大学中に友人を作った。,米国の大学文化を語る文章で頻出し、女子学生の団体は sorority という。the medical fraternity のように同業集団も指す。
E26330,1,9,insecurity,名詞,不安、不安定さ,a feeling of not being safe or confident,Job insecurity is one reason young people delay buying a house these days.,雇用の不安定さは、近ごろ若者が住宅購入を先延ばしにする理由の一つだ。,形容詞 insecure から。food insecurity（食料不安）など社会問題の話題でもよく使われる。
E26331,1,9,interrogation,名詞,尋問、取り調べ,the act of asking someone questions in a formal or forceful way,The film shows a long interrogation scene that lasts nearly twenty tense minutes.,その映画には、緊迫した二十分近く続く長い尋問の場面がある。,動詞は interrogate で、単なる質問の question より強制的な響きがある。
E26332,1,9,multinational,形容詞,多国籍の,involving or operating in several different countries,Multinational companies now employ more than half of the workers in that small city.,多国籍企業は今やその小さな都市の労働者の半数以上を雇っている。,a multinational corporation が定型で、名詞として「多国籍企業」そのものも指す。
E26333,1,9,pagan,形容詞,異教の、多神教の,relating to old religions that are not one of the main world religions,Many winter customs in Europe come from pagan festivals held long before Christianity.,ヨーロッパの冬の習慣の多くは、キリスト教以前の異教の祭りに由来する。,歴史や文化の文章に出る語で、名詞として「異教徒」も表す。近い語に heathen がある。
