登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E07001,1,3,after,前置詞,～の後に、～を追って,later than a particular time or event,We will discuss the budget after lunch.,昼食の後に予算について話し合います。,接続詞で after he left のようにも使う。before の反対語。
E07002,1,3,before,前置詞,～の前に、以前に,earlier than a particular time or event,Please send the file before Friday.,金曜日までにそのファイルを送ってください。,期限を表すときは by との違いに注意。by は「その時までに」。
E07003,1,3,love,動詞,愛する、大好きである,to have a very strong feeling of affection for someone,I love the way she explains difficult ideas.,彼女が難しい考えを説明する仕方が大好きだ。,like より強い気持ちを表す。I'd love to（ぜひそうしたい）は丁寧な返事。
E07004,1,3,away,副詞,離れて、去って、不在で,to or at a distance from a place or person,He walked away without saying a word.,彼は一言も言わずに立ち去った。,run away（逃げる）など動詞と結び付いて句動詞を作る。
E07005,1,3,god,名詞,神,a being believed to control the world or nature,Many people pray to God for peace.,多くの人が平和を神に祈る。,一神教の神は大文字の God。小文字の god は一般の神。
E07006,1,3,top,名詞,頂上、上部、首位,the highest part or level of something,Her name is at the top of the list.,彼女の名前はリストの一番上にある。,on top of（～の上に、加えて）はよく使う言い回し。
E07007,1,3,care,名詞,世話、注意、心配,the process of looking after someone or something,The patient needs constant medical care.,その患者には絶え間ない医療的な世話が必要だ。,take care of（世話をする）と care about（気にかける）を区別。
E07008,1,3,today,副詞,今日、今日では,on this present day; at the present time,The team is working from home today.,チームは今日は在宅で働いている。,名詞にもなり today's meeting のように使う。
E07009,1,3,music,名詞,音楽,sounds arranged in a pleasing way for people to hear,She studied classical music in Vienna.,彼女はウィーンでクラシック音楽を学んだ。,数えられない名詞。a music とは言わず a piece of music と言う。
E07010,1,3,national,形容詞,国の、全国的な,relating to a whole nation or country,The story made the national news.,その話は全国ニュースになった。,local（地方の）や international（国際的な）と対にして覚える。
E07011,1,3,white,形容詞,白い,having the color of fresh snow or milk,He wore a white shirt to the interview.,彼は面接に白いシャツを着ていった。,名詞で「白色」。the White House（ホワイトハウス）。
E07012,1,3,far,副詞,遠くに、はるかに,at or to a great distance in space or time,The station is not far from here.,駅はここから遠くない。,比較級は farther / further。程度を強めて far better とも使う。
E07013,1,3,order,名詞,命令、注文、順序,an instruction; a request for goods; the way things are arranged,The order arrived two days late.,その注文品は2日遅れて届いた。,in order to（～するために）の形も頻出。
E07014,1,3,black,形容詞,黒い,"having the darkest color, like night without light",She carried a black leather bag.,彼女は黒い革のかばんを持っていた。,in the black は「黒字で」。赤字は in the red。
E07015,1,3,kind,名詞,種類,a group of things or people with similar features,What kind of music do you enjoy?,どんな種類の音楽が好きですか。,形容詞では「親切な」。kind of は「ちょっと」の意味でも使う。
E07016,1,3,course,名詞,課程、進路、コース,a set of lessons; the direction something moves in,He signed up for an online course.,彼はオンライン講座に申し込んだ。,of course（もちろん）が最頻出。in the course of は「～の間に」。
E07017,1,3,means,名詞,手段、方法,a method or thing used to achieve a result,Email is the fastest means of contact.,メールが最も速い連絡手段だ。,単複同形。by means of（～によって）の形で覚える。
E07018,1,3,news,名詞,知らせ、ニュース,information about recent events,The news about the merger spread quickly.,合併の知らせはすぐに広まった。,数えられない名詞で単数扱い。a piece of news と数える。
E07019,1,3,video,名詞,動画、ビデオ,a recording of moving pictures and sound,She posted a short video of the demo.,彼女は実演の短い動画を投稿した。,video call（ビデオ通話）など複合語が多い。複数形は videos。
E07020,1,3,ago,副詞,～前に,before the present time,We met three years ago in Osaka.,私たちは3年前に大阪で会った。,必ず期間の後ろに置き、過去形と使う。現在完了とは使わない。
E07021,1,3,social,形容詞,社会の、社交的な,relating to society or to meeting other people,Social issues dominated the debate.,社会問題が討論の中心を占めた。,social media（SNS）は日本語の SNS に当たる英語表現。
E07022,1,3,court,名詞,裁判所、法廷、コート,a place where legal cases are decided; a marked area for sports,The case will go to court next month.,その件は来月裁判になる。,tennis court のように競技場の意味もある。
E07023,1,3,death,名詞,死、死亡,the end of the life of a person or animal,His sudden death shocked the whole town.,彼の突然の死は町全体に衝撃を与えた。,動詞は die、形容詞は dead。名詞は death と形を変える。
E07024,1,3,south,名詞,南、南部,the direction that is on your right when you face the sunrise,They moved to the south of the country.,彼らはその国の南部へ引っ越した。,形容詞の southern と使い分ける。方角の前は the が付く。
E07025,1,3,university,名詞,大学,a place of higher education that gives degrees,She teaches economics at a state university.,彼女は州立大学で経済学を教えている。,college より規模が大きく大学院を持つのが普通。
E07026,1,3,else,副詞,他に、そのほかに,in addition to or instead of someone or something,Is there anything else you need?,他に何か必要なものはありますか。,"something, anyone などの後ろに置く語順に注意。"
