登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E08801,1,3,employ,動詞,雇う、用いる,to pay someone to work for you; to use something,The factory employs about three hundred local workers.,その工場は地元の労働者を約300人雇っている。,名詞は employment（雇用）、employee（従業員）。「用いる」の意味も試験で狙われる。
E08802,1,3,flu,名詞,インフルエンザ,"a common illness with fever, aches and a cough",Half the team was out with the flu last week.,先週はチームの半分がインフルエンザで休んでいた。,influenza の短縮形。ふつう the flu と the を付けて使う。
E08803,1,3,infantry,名詞,歩兵、歩兵隊,soldiers who fight on foot rather than in vehicles,The infantry advanced slowly through the muddy field.,歩兵隊はぬかるんだ野を、ゆっくりと進んだ。,集合名詞で複数扱いになることが多い。infant（幼児）とはつづりが似るが別語。
E08804,1,3,maritime,形容詞,海の、海事の,"connected with the sea, ships or shipping",New maritime rules will reduce fuel pollution at sea.,新しい海事規則は海上の燃料汚染を減らすだろう。,marine と近いが、maritime は法律や貿易など「海に関わる事業」に使う。
E08805,1,3,oath,名詞,誓い、宣誓,a serious formal promise to do something or tell the truth,The witness took an oath before answering questions.,証人は質問に答える前に宣誓した。,take an oath（宣誓する）、under oath（宣誓のうえで）が定番。
E08806,1,3,prediction,名詞,予測、予言,a statement about what you think will happen,Her prediction about the election proved surprisingly accurate.,選挙についての彼女の予測は驚くほど正確だった。,動詞は predict。forecast は天気や数値の「予報」に使うことが多い。
E08807,1,3,puzzle,名詞,パズル、難問,a game or question that is difficult to solve,The missing files remain a puzzle to the staff.,紛失したファイルは職員にとって今も謎のままだ。,動詞では「当惑させる」。be puzzled by（～に戸惑う）の形が多い。
E08808,1,3,rapper,名詞,ラッパー,a musician who performs rap music,The young rapper sold out three shows in one day.,その若いラッパーは1日で3公演を完売させた。,rap（ラップ）＋ -er。動詞 wrap（包む）とは発音が同じでつづりが違う。
E08809,1,3,reconstruction,名詞,再建、復興,the act of building or creating something again,Reconstruction of the bridge will take about two years.,その橋の再建には約2年かかる予定だ。,re-（再び）＋ construction（建設）。事件の「再現」の意味もある。
E08810,1,3,revelation,名詞,暴露、新事実、啓示,a surprising fact that is made known to people,The report contained several shocking revelations about the company.,その報告書には会社に関する衝撃的な新事実がいくつか含まれていた。,動詞は reveal。宗教では「啓示」の意味で使われる。
E08811,1,3,spa,名詞,温泉、スパ,a place where people relax and receive beauty treatments,They spent the weekend at a quiet mountain spa.,彼らは静かな山のスパで週末を過ごした。,元はベルギーの温泉町 Spa の地名から。day spa は日帰り施設。
E08812,1,3,sprint,動詞,全力疾走する,to run very fast for a short distance,He sprinted to the platform and caught the last train.,彼はホームまで全力で走り、最終電車に間に合った。,名詞で「短距離走」。長く走る run とは速さと距離が違う。
E08813,1,3,superb,形容詞,見事な、素晴らしい,extremely good in quality,The restaurant served a superb seafood dinner.,そのレストランは見事な海鮮料理の夕食を出した。,great より強い褒め言葉。アクセントは後ろの su-PERB。
E08814,1,3,tab,名詞,タブ、勘定,a small flap for opening files; a bill in a restaurant,Please open the report in a new browser tab.,その報告書は新しいブラウザーのタブで開いてください。,pick up the tab は「勘定を持つ」。keep tabs on は「見張る」。
E08815,1,3,toast,名詞,トースト、乾杯,bread heated until brown; a drink in honour of someone,He raised his glass and made a short toast.,彼はグラスを上げて短い乾杯の言葉を述べた。,食べ物の toast は数えられない。a piece of toast と数える。
E08816,1,3,touchdown,名詞,タッチダウン、着陸,a score in American football; the landing of a plane,The team scored a touchdown in the final minute.,そのチームは最後の1分でタッチダウンを決めた。,アメフトでは6点。飛行機の「着地の瞬間」にも使う。
E08817,1,3,trek,名詞,長旅、トレッキング,a long and difficult journey made on foot,Their trek through the mountains lasted eleven days.,彼らの山越えの長旅は11日間続いた。,動詞にもなり trek across で「歩いて横断する」。
E08818,1,3,tricky,形容詞,扱いにくい、厄介な,difficult to deal with and needing care,Explaining the new tax rules is a tricky job.,新しい税の規則を説明するのは厄介な仕事だ。,difficult より口語的で「こつがいる」感じ。名詞は trick（こつ、たくらみ）。
E08819,1,3,underwear,名詞,下着,clothes worn next to the skin under other clothes,He packed socks and underwear for the trip.,彼は旅行のために靴下と下着を詰めた。,数えられない名詞。数えるときは a pair of underwear などと言う。
E08820,1,3,unto,前置詞,～に、～へ,an old word meaning to or toward,Do unto others as you would have them do unto you.,自分がしてほしいように他人にもしなさい。,古語・聖書英語の to。現代の普通の文では to を使う。
E08821,1,3,waist,名詞,腰、ウエスト,the narrow part of the body above the hips,These trousers are a little tight around the waist.,このズボンはウエストのあたりが少しきつい。,waste（むだ）と発音が同じ。腰の「くびれ」の位置を指す。
E08822,1,3,wit,名詞,機知、才知,the ability to say clever and funny things,Her quick wit made the whole room laugh.,彼女の機転の利いた言葉に部屋中が笑った。,witty は形容詞。at one's wits' end は「途方に暮れて」。
E08823,1,3,win hands down,慣用句,楽勝する、圧勝する,to win very easily and by a large margin,Our team won hands down in the final match.,私たちのチームは決勝で圧勝した。,元は競馬で、手綱を緩めたまま勝つ様子から。easily の強い言い換え。
E08824,1,3,leave well enough alone,慣用句,余計な手出しをしない,to stop changing something that already works,"The system runs fine, so leave well enough alone.",システムは順調なのだから、余計な手出しはしないことだ。,改良しようとして壊す失敗を戒める言い方。英国では let well alone とも。
E08825,1,3,in hot water,慣用句,困った立場で、窮地に,in trouble because of something you did,He is in hot water for missing the deadline.,彼は締め切りに間に合わず、まずい立場にある。,get into hot water（面倒を起こす）の形でも使う。熱湯のイメージ。
E08826,1,3,have one's hands full,慣用句,手いっぱいである,to be very busy with what you already have to do,She has her hands full with two small children.,彼女は幼い子ども2人で手いっぱいだ。,one's は主語に合わせて変える。忙しさを断る理由としてよく使う。
E08827,1,3,change hands,熟語,持ち主が変わる,to pass from one owner to another,The old bakery has changed hands three times.,その古いパン屋は3回も持ち主が変わっている。,店や会社の売買の話で頻出。主語は物のほうになる。
E08828,1,3,bank up,句動詞,積み上げる、たまる,"to pile something up, or to gather in a heap",Snow banked up against the garage door overnight.,一晩で雪がガレージの扉に吹きだまった。,bank は「土手」の意味から。火を「かき集めて弱める」意味もある。
E08829,1,3,critic,名詞,批評家、批判する人,"a person who judges books, films or actions publicly",A film critic praised the young director's first work.,映画評論家がその若い監督の初作品を称賛した。,critical（批判的な）、criticism（批評）と一緒に覚える。
E08830,1,3,stat,名詞,統計の数値、データ,a single number from a set of statistics,The coach checked every stat before the game.,監督は試合前にすべての数値を確認した。,statistic の略で会話向き。医療現場では「すぐに」の意味の副詞にもなる。
E08831,1,3,punish,動詞,罰する,to make someone suffer because they did wrong,The school punished the students for cheating.,学校は不正をした生徒たちを罰した。,punish A for B（BのことでAを罰する）。名詞は punishment。
E08832,1,3,ballet,名詞,バレエ,a form of dance that tells a story with music,She has studied ballet since she was five.,彼女は5歳のときからバレエを習っている。,フランス語由来で語尾の t は読まない。発音は「バレイ」に近い。
E08833,1,3,binary,形容詞,2進法の、二つから成る,using only two parts or the numbers zero and one,Computers store all data in binary form.,コンピューターはすべてのデータを2進法で保存する。,bi-（2つの）を含む。binary choice は「二者択一」。
E08834,1,3,brake,名詞,ブレーキ,the part of a vehicle that makes it slow or stop,He hit the brake when the light turned red.,信号が赤になり、彼はブレーキを踏んだ。,break（壊す）と同音なので注意。動詞で「ブレーキをかける」。
E08835,1,3,businessman,名詞,実業家、ビジネスマン,"a man who works in business, often at a high level",The businessman flew to Singapore for the talks.,その実業家は交渉のためシンガポールへ飛んだ。,女性は businesswoman。中立には business person を使う。
E08836,1,3,cab,名詞,タクシー、運転席,a taxi; the front part of a truck where the driver sits,We took a cab from the airport to the hotel.,私たちは空港からホテルまでタクシーに乗った。,米国語では taxi より口語的。trucker's cab は「運転台」。
E08837,1,3,collision,名詞,衝突,an accident in which two things hit each other,The collision blocked the highway for two hours.,その衝突事故は高速道路を2時間ふさいだ。,動詞は collide。意見の「対立」にも比喩的に使う。
E08838,1,3,correction,名詞,訂正、修正,a change that makes something right,The newspaper printed a correction the next day.,その新聞は翌日に訂正を掲載した。,動詞は correct。「校正」や相場の「調整局面」の意味もある。
E08839,1,3,cough,動詞,せきをする,to push air out of your throat with a sudden noise,He coughed all night and could not sleep.,彼は一晩中せきをして眠れなかった。,gh は f の音。名詞で a bad cough（ひどいせき）。
E08840,1,3,distress,名詞,苦悩、苦痛、遭難,"great pain, worry or difficulty",The delay caused real distress to the passengers.,その遅延は乗客に本当の苦痛を与えた。,船や飛行機の「遭難」にも使う。a distress signal は救難信号。
E08841,1,3,documentation,名詞,文書、証明書類,written papers or files that prove or explain something,Please submit the documentation with your application.,申請書と一緒に必要書類を提出してください。,IT では「取扱説明の文書」。数えられない名詞なので複数形にしない。
E08842,1,3,dramatically,副詞,劇的に、大幅に,in a way that is sudden and easy to notice,Sales rose dramatically after the price cut.,値下げの後、売上は劇的に伸びた。,数値の変化を強調するときの定番。drastically も似た意味。
E08843,1,3,elevator,名詞,エレベーター,a machine that carries people between floors,The elevator was out of service all morning.,エレベーターは午前中ずっと使えなかった。,英国では lift。elevate（持ち上げる）から。
E08844,1,3,feast,名詞,祝宴、ごちそう,a large special meal for many people,The village holds a feast every autumn.,その村は毎秋、祝宴を開く。,宗教上の「祝日」も指す。a feast for the eyes は「目の保養」。
E08845,1,3,herald,動詞,告げる、先触れとなる,to be a sign that something is going to happen,Warm winds herald the arrival of spring.,暖かい風が春の訪れを告げる。,名詞で「使者、先ぶれ」。新聞名にもよく使われる語。
E08846,1,3,hike,名詞,ハイキング、値上げ,a long walk in the country; a sudden rise in prices,We went on a five-hour hike in the hills.,私たちは丘で5時間のハイキングをした。,a price hike（値上げ）はニュースで頻出。動詞で「歩いて行く」。
E08847,1,3,homeland,名詞,祖国、本国,the country where you were born,Many refugees hope to return to their homeland.,多くの難民は祖国に戻ることを望んでいる。,homeland security は米国の「国土安全保障」。
E08848,1,3,lame,形容詞,説得力のない、足の不自由な,weak and not convincing; unable to walk well,That was a lame excuse for being late.,それは遅刻の言い訳としては説得力がなかった。,身体について使うと失礼になるため、今は比喩の意味が中心。
E08849,1,3,mainland,名詞,本土,"the main area of land of a country, not its islands",A ferry connects the island to the mainland.,フェリーがその島と本土を結んでいる。,island（島）と対で使う。ふつう the mainland と the を付ける。
E08850,1,3,meditation,名詞,瞑想、熟考,the practice of making the mind calm and quiet,He starts each morning with ten minutes of meditation.,彼は毎朝10分の瞑想から一日を始める。,動詞は meditate。宗教でも健康法でも使う語。
E08851,1,3,messenger,名詞,使者、配達人,a person or service that carries messages,A messenger delivered the contract by hand.,使いの者が契約書を手渡しで届けた。,message（伝言）＋ -er。今はアプリ名としても身近。
E08852,1,3,pencil,名詞,鉛筆,a thin wooden tool with graphite used for writing,Please fill in the form in pencil first.,まず鉛筆で用紙に記入してください。,in pencil（鉛筆で）は in ink と対。pencil in は「仮に予定する」。
E08853,1,3,philosophical,形容詞,哲学的な、達観した,relating to philosophy; calm about difficulties,They had a long philosophical discussion about freedom.,彼らは自由について長い哲学的な議論をした。,「動じない」の意味もある。名詞は philosophy、人は philosopher。
E08854,1,3,plasma,名詞,血漿、プラズマ,the clear liquid part of blood; a hot ionized gas,The hospital needs more blood plasma donations.,その病院はさらに多くの血漿の提供を必要としている。,医学と物理で意味が異なる。テレビの plasma display にも使われた。
E08855,1,3,plea,名詞,嘆願、答弁,an urgent request; a statement of guilt or innocence,The family made a public plea for information.,その家族は情報提供を公に訴えた。,動詞は plead。裁判の a guilty plea は「有罪の答弁」。
E08856,1,3,quarterback,名詞,クォーターバック、司令塔,the player who leads the attack in American football,The quarterback threw a perfect pass downfield.,クォーターバックは前方へ完璧なパスを投げた。,比喩で「指揮を執る人」。動詞で「陣頭指揮する」とも使う。
E08857,1,3,salvation,名詞,救い、救済,the state of being saved from harm or from sin,Volunteers were the salvation of the flooded town.,ボランティアが洪水に遭った町の救いとなった。,動詞は save。宗教で「魂の救済」を指すことが多い。
E08858,1,3,secular,形容詞,世俗の、非宗教的な,not connected with religion,France has a strongly secular school system.,フランスは非常に世俗的な学校制度を持つ。,religious（宗教的な）の反対。secular music は宗教音楽以外の音楽。
E08859,1,3,sensitivity,名詞,敏感さ、感受性、配慮,the ability to feel or notice small changes,The test has high sensitivity to early infection.,その検査は初期の感染に対して感度が高い。,形容詞 sensitive。人について言えば「思いやり」の意味になる。
E08860,1,3,sigh,動詞,ため息をつく,to breathe out slowly and loudly to show feeling,She sighed and closed the heavy report.,彼女はため息をついて分厚い報告書を閉じた。,g は発音しない。名詞で give a sigh of relief（ほっとする）。
E08861,1,3,sixteen,名詞,16,the number that comes after fifteen,The class has sixteen students this term.,そのクラスは今学期16人の生徒がいる。,序数は sixteenth。sixty（60）と発音のアクセントで区別する。
E08862,1,3,spouse,名詞,配偶者,the person you are married to,Employees may bring a spouse to the party.,従業員はパーティーに配偶者を連れて来てよい。,夫にも妻にも使える中立な語。書類や制度の説明で多い。
E08863,1,3,synthetic,形容詞,合成の、人工の,"made by chemical processes, not from nature",The jacket is made of synthetic fibers.,その上着は合成繊維でできている。,natural（天然の）の反対。名詞は synthesis（合成）。
E08864,1,3,vegan,名詞,完全菜食主義者,"a person who eats no meat, eggs or dairy products",The cafe offers three vegan dishes every day.,そのカフェは毎日3品のビーガン料理を出す。,vegetarian は卵や乳製品を食べる場合がある点で異なる。
E08865,1,3,wilderness,名詞,荒野、原生地域,a large wild area of land where few people live,They camped for a week in the northern wilderness.,彼らは北の原野で1週間キャンプをした。,wild（野生の）から。手つかずの自然を指し、砂漠にも森にも使う。
E08866,1,3,sound off,句動詞,遠慮なく意見を言う,to say what you think loudly and freely,He sounded off about the new parking rules.,彼は新しい駐車規則について遠慮なく意見をぶつけた。,不満をぶちまける響きがある。sound out（意向を探る）とは別。
E08867,1,3,keep one's cool,慣用句,冷静さを保つ,to stay calm in a difficult situation,She kept her cool during the tense negotiation.,彼女は緊迫した交渉の間も冷静さを保った。,反対は lose one's cool（かっとなる）。cool は「落ち着き」の名詞。
