登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E12101,1,4,tie down,句動詞,縛りつける、束縛する,to limit someone's freedom to act or move,A long contract can tie you down for years.,長い契約は何年もあなたを縛りつけることがある。,物理的に「縛る」より「自由を奪う」比喩で使うことが多い。受け身も多い。
E12102,1,4,tie up,句動詞,縛る、ふさぐ、しばりつける,"to fasten something with rope, or to keep someone busy",The accident tied up traffic for two hours.,その事故で2時間、交通がふさがれた。,be tied up は「手がふさがっている」。忙しさを断る決まり文句。
E12103,1,4,wise up,句動詞,目を覚ます、賢くなる,to start to understand the truth about something,It is time you wised up to his tricks.,そろそろ彼の手口に気づいてもいいころだ。,くだけた言い方。wise up to（～に気づく）の形でよく使う。
E12104,1,4,give someone the cold shoulder,慣用句,冷たくあしらう、無視する,to treat someone in an unfriendly way on purpose,She gave him the cold shoulder after the argument.,口論の後、彼女は彼を冷たくあしらった。,肩を向けて顔を見せない様子から。get the cold shoulder は受け身側。
E12105,1,4,lift off,句動詞,離陸する、打ち上がる,"to rise from the ground, especially about a rocket",The rocket lifted off exactly on schedule.,ロケットは予定どおりに打ち上がった。,名詞は liftoff（離陸、打ち上げ）。飛行機は take off の方が普通。
E12106,1,4,wheel out,句動詞,持ち出す、また引き合いに出す,to bring out the same old thing or person again,They wheeled out the same excuse as last year.,彼らは去年と同じ言い訳をまた持ち出した。,「車輪で運び出す」から。使い古されたものを出す皮肉な響きがある。
E12107,1,4,rough it,慣用句,不便な暮らしをする,to live without normal comforts for a while,We roughed it in a tent for a week.,私たちは1週間テントで不便な生活をした。,it は形だけの目的語。キャンプや旅行の話でよく出る。
E12108,1,4,take pride in,熟語,～を誇りに思う,to feel proud of something you do or have,He takes pride in his handmade furniture.,彼は自分の手作りの家具を誇りに思っている。,後ろは名詞か動名詞。be proud of とほぼ同じだが行為に重きがある。
E12109,1,4,point the finger at,慣用句,～のせいにする、名指しで責める,to blame someone publicly for something,The report points the finger at senior managers.,その報告書は上級管理職を名指しで責めている。,指をさす動作から。責任追及のニュース記事でよく見る。
E12110,1,4,rush into,句動詞,あわてて～する、急いで飛び込む,to do something too quickly without thinking,Do not rush into buying the first house you see.,最初に見た家をあわてて買ってはいけない。,決断や契約について使う。rush into a decision が定番の形。
E12111,1,4,entropy,名詞,エントロピー、無秩序,a measure of disorder in a system,Entropy always increases in a closed system.,閉じた系ではエントロピーは常に増大する。,物理の用語だが、比喩で「組織の乱れ」を指すこともある。
E12112,1,4,extradition,名詞,身柄の引き渡し,the act of sending an accused person to another country,The two countries signed an extradition treaty.,両国は犯罪人引き渡し条約に署名した。,動詞は extradite。国際ニュースで扱われる法律用語。
E12113,1,4,eyesight,名詞,視力,the ability to see,His eyesight got worse after fifty.,彼の視力は50歳を過ぎて悪くなった。,数えられない名詞。good / poor eyesight のように形容詞をつける。
E12114,1,4,fishy,形容詞,怪しい、うさんくさい,seeming dishonest or suspicious,There is something fishy about this offer.,この申し出にはどこか怪しいところがある。,「魚くさい」が元の意味。something fishy の形が特に多い。
E12115,1,4,forearm,名詞,前腕,the part of the arm between the elbow and the wrist,He got a tattoo on his left forearm.,彼は左の前腕に入れ墨を入れた。,fore-（前の）+ arm。ひじから手首までの部分を指す。
