登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E29310,1,10,exploitation,名詞,搾取、開発利用,the act of using something or someone unfairly for profit,Lecturers often examine the exploitation of colonial labor in eighteenth century plantation economies.,講師はしばしば、十八世紀のプランテーション経済における植民地労働の搾取を検討する。,動詞 exploit から。「不当な搾取」と「資源の開発利用」の両方の意味があり、resource exploitation は後者。文脈で判断する。
E29311,1,10,genetics,名詞,遺伝学,the scientific study of how traits pass from parents to offspring,Modern genetics explains how inherited traits vary across populations separated by geographic barriers.,現代の遺伝学は、地理的な障壁で隔てられた集団間で遺伝形質がどのように異なるかを説明する。,学問名なので語尾が -s でも単数扱い（Genetics is ...）。形容詞は genetic、遺伝子そのものは gene。
E29312,1,10,goose,名詞,ガチョウ、雁,a large water bird with a long neck and webbed feet,Researchers tracked one goose across three continents to map seasonal migration routes precisely.,研究者たちは、季節ごとの渡りの経路を正確に描くために一羽の雁を三大陸にわたって追跡した。,複数形は geese と不規則変化する。渡り鳥（migratory bird）の話題で duck や swan と並んで登場する。
E29313,1,10,hut,名詞,小屋,"a small simple building, often made of wood or mud",Archaeologists excavated a circular hut that sheltered early farmers during the cold season.,考古学者は、初期の農耕民が寒い季節に身を寄せた円形の小屋を発掘した。,cabin より粗末で一時的な住居を指す。考古学の講義では mud hut、stone hut の形でよく出る。
E29314,1,10,renewal,名詞,更新、再生,the act of making something new again or continuing it,The lecture described forest renewal after wildfires clear dense undergrowth and release stored nutrients.,講義では、山火事が密生した下草を焼き払い蓄えられた養分を放出した後の森林の再生が説明された。,動詞は renew。urban renewal（都市再開発）や contract renewal（契約更新）の形で頻出する。
E29315,1,10,sperm,名詞,精子,the male reproductive cell that joins with an egg,"In many marine species, sperm and eggs are released directly into open water.",多くの海洋生物では、精子と卵が直接外洋に放出される。,生物学の講義で egg（卵）と対で出る。単複同形で使われることが多く、sperm cell とも言う。
E29316,1,10,supplier,名詞,供給者、供給業者,a person or company that provides goods or materials,Geologists identified the quarry that served as the main stone supplier for ancient temples.,地質学者は、古代の神殿への主要な石材供給源となった採石場を特定した。,動詞 supply、名詞 supply（供給）と合わせて覚える。TOEIC では supplier と vendor がほぼ同義で使われる。
E29317,1,10,swamp,名詞,沼地、湿地,an area of low wet ground with trees and plants,Coal formed slowly as plant matter accumulated in a swamp and was buried deeply.,石炭は、植物質が沼地に堆積し深く埋もれることでゆっくりと形成された。,marsh（草の湿地）は木がなく、swamp は樹木がある点で区別される。動詞で「圧倒する」の意味もある。
E29318,1,10,swan,名詞,白鳥,a large white water bird with a very long neck,The professor cited the swan as an example of lifelong pair bonding in birds.,教授は、鳥類における生涯にわたるつがい形成の例として白鳥を挙げた。,比喩表現 swan song（最後の作品・引退公演）でも使われる。goose や duck と同じカモ科の鳥。
E29319,1,10,borough,名詞,自治区、区,a town or a district of a large city with local government,Urban historians compared population growth in each borough of the expanding industrial capital.,都市史家は、拡大する工業首都の各区における人口増加を比較した。,発音は「バラ」に近く、borrow とは違う。ニューヨーク市の五つの区や、ロンドンの行政区を指す語として出る。
E29320,1,10,cone,名詞,円錐、球果,a solid shape with a round base narrowing to a point,The volcano built a steep cone from layers of ash and hardened lava.,その火山は、火山灰と固まった溶岩の層から急な円錐形を築き上げた。,数学では円錐、地学では volcanic cone（火山錐）、植物学では pine cone（松ぼっくり）を指す。形容詞は conical。
E29321,1,10,dominance,名詞,優勢、支配,the state of having more power or influence than others,Ecologists measured the dominance of a single tree species within the mature forest canopy.,生態学者は、成熟した森林の林冠における単一の樹種の優占度を測定した。,形容詞 dominant、動詞 dominate と合わせて覚える。生態学では「優占」、遺伝学では「顕性」を指す。
