登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E05201,1,2,tram,名詞,路面電車、トラム,a passenger vehicle running on rails in a street,The tram stops outside the station.,路面電車は駅前に停まる。,アメリカでは streetcar。
E05202,1,2,cost an arm and a leg,慣用句,大金がかかる、非常に高くつく,to be very expensive,The repair cost an arm and a leg.,その修理は大金がかかった。,値段の高さを大げさに言う表現。
E05203,1,2,disclaimer,名詞,免責事項、断り書き,a statement saying you are not responsible,The page carries a short disclaimer.,そのページには短い免責事項がある。,disclaim（否認する）の名詞形。
E05204,1,2,antibody,名詞,抗体,a substance the body makes to fight disease,The test measures antibody levels.,その検査は抗体の量を測る。,antigen は抗原。
E05205,1,2,endlessly,副詞,果てしなく、延々と,without ever stopping,The meeting dragged on endlessly.,会議は延々と続いた。,endless（果てしない）の副詞形。
E05206,1,2,wrongly,副詞,誤って、不当に,in a mistaken or unfair way,The file was wrongly labelled.,そのファイルは誤った名前が付いていた。,wrong の副詞形の1つ。
E05207,1,2,blatant,形容詞,露骨な、あからさまな,"very obvious, especially something bad",It was a blatant error.,それは露骨な誤りだった。,悪いことについて使う。
E05208,1,2,boon,名詞,恩恵、ありがたいもの,something very helpful,The tool is a boon to small teams.,その道具は小さなチームには恩恵だ。,a boon to / for の形で使う。
E05209,1,2,discord,名詞,不和、不協和音,disagreement between people,Discord grew within the team.,チーム内に不和が広がった。,音楽では「不協和音」。
E05210,1,2,heed,動詞,注意を払う、心に留める,to pay careful attention to advice or a warning,They failed to heed the warning.,彼らは警告に注意を払わなかった。,名詞で take heed（用心する）。
E05211,1,2,hideous,形容詞,ひどく醜い、恐ろしい,extremely ugly or unpleasant,The layout looked hideous.,その配置はひどく見苦しかった。,強い否定の語。
E05212,1,2,pinnacle,名詞,頂点、絶頂,the highest point of achievement,She reached the pinnacle of her career.,彼女は経歴の頂点に達した。,建築の「小尖塔」が原義。
E05213,1,2,stout,形容詞,頑丈な、太った,strong and thick; slightly fat,The box has a stout handle.,その箱には頑丈な取っ手がある。,黒ビールの「スタウト」も同じ語。
E05214,1,2,subordinate,名詞,部下、下位のもの,a person of lower rank,He briefed his subordinates.,彼は部下に説明した。,形容詞で「従属的な」。
E05215,1,2,tentative,形容詞,仮の、暫定的な,not certain or fixed; done cautiously,We set a tentative date.,仮の日取りを決めた。,tentatively は「暫定的に」。
E05216,1,2,variance,名詞,差異、分散,the amount by which things differ,The variance from budget is small.,予算との差異は小さい。,統計では「分散」。
E05217,1,2,avocado,名詞,アボカド,a green fruit with a large stone and soft flesh,Slice the avocado thinly.,アボカドを薄く切ってください。,複数形は avocados。
