登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E03701,1,1,stakeholder,名詞,利害関係者,a person affected by a project,List the stakeholders first.,まず関係者を並べる。,stake ＋ holder。
E03702,1,1,throughput,名詞,処理量,the amount processed per time,Throughput doubled after tuning.,調整で処理量が倍になった。,through ＋ put。
E03703,1,1,timeout,名詞,時間切れ,a limit on waiting time,Raise the timeout to 60 seconds.,時間切れの上限を60秒にする。,time ＋ out。
E03704,1,1,timestamp,名詞,時刻印,a record of the time,Every row has a timestamp.,各行に時刻印がある。,time ＋ stamp。
E03705,1,1,toolkit,名詞,道具一式,a set of tools,The toolkit includes a linter.,その一式には検査器が入っている。,tool ＋ kit。
E03706,1,1,turnaround,名詞,折り返し時間、転換,the time to complete,The turnaround is two days.,折り返しは2日だ。,turn ＋ around。
E03707,1,1,uptime,名詞,稼働時間,the time a system is working,Uptime was 99.9% last month.,先月の稼働率は99.9%だった。,反対は downtime。
E03708,1,1,walkthrough,名詞,手順の通し説明,a step-by-step explanation,Do a walkthrough for new members.,新しい人に通しで説明する。,walk ＋ through。
E03709,1,1,whitelist,名詞,許可一覧,a list of allowed items,Add the host to the whitelist.,その宛先を許可一覧に足す。,反対は blacklist。
E03710,1,1,workaround,名詞,回避策,a temporary fix,The workaround is documented.,その回避策は書き残してある。,work ＋ around。
E03711,1,1,workbook,名詞,作業帳、ブック,a book of exercises or an Excel file,The workbook has five sheets.,そのブックには5枚のシートがある。,Excel の「ブック」。
E03712,1,1,worksheet,名詞,作業用紙、シート,a sheet for work,Rename the worksheet.,そのシートの名前を変える。,Excel の「シート」。
E03713,1,1,yardstick,名詞,尺度,a standard for judging,Use time as the yardstick.,時間を尺度に使う。,yard ＋ stick（物差し）。
E03714,1,1,agree to,熟語,（案に）同意する,to accept a proposal,They agreed to the new schedule.,彼らは新しい日程に同意した。,agree with は人の意見に同意。
E03715,1,1,ask for,熟語,求める,to request,Ask for a written answer.,書面での回答を求める。,ask 人 for 物 の形も。
E03716,1,1,break into,熟語,侵入する、割り込む,to enter by force,Someone broke into the account.,誰かがその利用者情報に侵入した。,名詞は break-in。
E03717,1,1,bring back,熟語,戻す、思い出させる,to return something,Bring back the old layout.,古い配置に戻す。,「思い出させる」の意味も。
E03718,1,1,call for,熟語,求める、必要とする,to require,This calls for a rollback.,これは差し戻しが要る。,「呼びに行く」の意味も。
E03719,1,1,call on,熟語,訪ねる、指名する,to visit or ask to speak,The chair called on her.,議長は彼女を指名した。,call at は場所を訪ねる。
E03720,1,1,come along,熟語,一緒に来る、進む,to accompany or progress,How is the fix coming along?,その修正はどう進んでいますか。,進み具合を尋ねる言い方。
E03721,1,1,count on,熟語,頼りにする,to rely on,You can count on the backup.,控えは当てにしていい。,rely on と同じ。
E03722,1,1,draw up,熟語,作成する,to prepare a document,Draw up a short plan.,短い計画を作る。,契約書などによく使う。
E03723,1,1,drop off,熟語,届ける、落ちる,to deliver or decrease,Usage dropped off in August.,8月に利用が落ちた。,「送り届ける」の意味も。
E03724,1,1,fall behind,熟語,遅れる,to fail to keep up,We fell behind by a week.,1週間遅れた。,反対は catch up。
E03725,1,1,fall through,熟語,だめになる,to fail to happen,The deal fell through.,その取引は流れた。,計画が「白紙になる」。
E03726,1,1,follow up,熟語,追って確認する,to check again later,Follow up in two days.,2日後に追って確認する。,名詞は follow-up。
E03727,1,1,get around to,熟語,やっと～する,to finally do,I never got around to it.,結局それに手が回らなかった。,4語で1つの動詞。
E03728,1,1,hand in,熟語,提出する,to submit,Hand in the form by noon.,正午までに用紙を出す。,turn in と同じ。
E03729,1,1,keep on,熟語,し続ける,to continue,It keeps on failing.,それは失敗し続けている。,あとは動名詞。
E03730,1,1,kick in,熟語,効き始める,to start to take effect,The cache kicks in after a minute.,一時保存は1分後から効き始める。,薬などにもよく使う。
E03731,1,1,lead to,熟語,～につながる,to result in,That leads to a data loss.,それは資料の消失につながる。,result in と同じ。
E03732,1,1,live up to,熟語,期待に応える,to meet expectations,It lived up to the promise.,それは約束に応えた。,4語で1つの動詞。
E03733,1,1,miss out on,熟語,取り逃がす,to lose a chance,Do not miss out on the trial.,試用の機会を逃さないこと。,4語で1つの動詞。
E03734,1,1,move on,熟語,先へ進む,to go to the next thing,Let's move on to the next item.,次の項目に移りましょう。,会議でよく使う。
E03735,1,1,opt for,熟語,選ぶ,to choose,We opted for the simpler design.,単純な設計のほうを選んだ。,opt out は「参加しない」。
E03736,1,1,phase out,熟語,段階的に廃止する,to stop gradually,We phase out the old API in June.,6月に古い窓口を段階的に閉じる。,反対は phase in。
E03737,1,1,put forward,熟語,提案する,to suggest,She put forward a compromise.,彼女は妥協案を出した。,propose と同じ。
E03738,1,1,rule out,熟語,除外する,to exclude a possibility,We ruled out a hardware fault.,機械の故障は除外した。,反対は rule in。
E03739,1,1,scale up,熟語,規模を広げる,to increase in size,Scale up only when needed.,必要なときだけ規模を広げる。,反対は scale down。
E03740,1,1,shed light on,熟語,解明する,to make clearer,The log shed light on the cause.,その記録が原因を照らし出した。,4語で1つの動詞。
E03741,1,1,sign off,熟語,承認する、終わる,to approve or end,The manager signed off on it.,課長がそれを承認した。,名詞は sign-off。
E03742,1,1,slow down,熟語,遅くする,to reduce speed,Slow down and read the warning.,落ち着いて警告を読む。,反対は speed up。
E03743,1,1,speed up,熟語,速める,to make faster,Caching speeds up the page.,一時保存が画面を速くする。,反対は slow down。
E03744,1,1,stem from,熟語,～に由来する,to be caused by,The bug stems from a race.,その不具合は競合に由来する。,result from と同じ。
E03745,1,1,sum up,熟語,要約する,to summarize,"To sum up, we need more time.",要するに、もっと時間が要る。,名詞は summary。
E03746,1,1,take into account,熟語,考慮に入れる,to consider,Take the network into account.,回線のことも考えに入れる。,take account of とも言う。
E03747,1,1,tie in with,熟語,つながる、合致する,to connect with,That ties in with the log.,それは記録とつながる。,4語で1つの動詞。
E03748,1,1,wear off,熟語,薄れる,to gradually disappear,The novelty wore off.,目新しさは薄れた。,効き目が「切れる」の意味も。
E03749,1,1,weigh up,熟語,比較検討する,to consider carefully,Weigh up the two options.,その2案を比べて考える。,英式でよく使う。
E03750,1,1,work on,熟語,取り組む,to spend time improving,I am working on the export.,書き出しに取り組んでいます。,work at とも言う。
E03751,1,1,wrap up,熟語,締めくくる,to finish,Let's wrap up the meeting.,会議を締めくくりましょう。,「包む」の意味も。
E03752,1,1,zoom in,熟語,拡大する、詳しく見る,to look closer,Zoom in on the failing step.,失敗している段階を詳しく見る。,反対は zoom out。
E03753,1,1,as a whole,熟語,全体として,considering everything,"As a whole, the release went well.",全体として公開はうまくいった。,on the whole とも言う。
E03754,1,1,at a glance,熟語,一目で,with a quick look,You can see it at a glance.,一目で分かります。,名詞 glance は「一瞥」。
E03755,1,1,at any rate,熟語,とにかく,in any case,"At any rate, we should test.",とにかく試すべきだ。,anyway と同じ。
E03756,1,1,at first,熟語,最初は,in the beginning,At first it looked fine.,最初は問題なさそうだった。,後で変わることを含む。
E03757,1,1,at once,熟語,すぐに、同時に,immediately,Stop the job at once.,その処理をすぐ止める。,「一度に」の意味も。
E03758,1,1,at present,熟語,現在は,now,At present there is no fix.,現時点で直しはない。,currently と同じ。
E03759,1,1,beyond doubt,熟語,疑いなく,certainly,It is beyond doubt a bug.,それは疑いなく不具合だ。,without doubt とも言う。
E03760,1,1,by and large,熟語,概して,generally,By and large it works.,概してうまく動く。,航海用語が語源。
E03761,1,1,by default,熟語,既定では,unless changed,"By default, logging is off.",既定では記録は切ってある。,名詞は default。
E03762,1,1,by design,熟語,意図的に,on purpose,That behavior is by design.,その挙動は仕様どおりだ。,by accident の反対。
E03763,1,1,for good,熟語,永久に,permanently,The file is gone for good.,そのファイルは永久に消えた。,「良いことのために」ではない。
E03764,1,1,in a row,熟語,連続して,one after another,It failed three times in a row.,3回続けて失敗した。,row は「列」。
E03765,1,1,in bulk,熟語,まとめて,in large quantity,Import the rows in bulk.,行をまとめて取り込む。,bulk insert の bulk。
E03766,1,1,in detail,熟語,詳しく,with many facts,Explain it in detail later.,後で詳しく説明する。,名詞は detail。
E03767,1,1,in effect,熟語,事実上、有効で,in reality or in force,The rule is in effect now.,その規則はいま有効だ。,「実質的に」の意味も。
E03768,1,1,in full,熟語,全額で、省略せずに,completely,Write the name in full.,名前を略さず書く。,反対は in part。
E03769,1,1,in line with,熟語,～に沿って,in agreement with,It is in line with the policy.,それは方針に沿っている。,3語で1つの前置詞。
E03770,1,1,in place,熟語,所定の位置に、実施されて,in position or working,The safeguards are in place.,安全策は整っている。,in place of は「～の代わりに」。
E03771,1,1,in return,熟語,お返しに,as an exchange,"In return, we share the log.",見返りに記録を共有する。,in return for の形も。
E03772,1,1,in short,熟語,要するに,briefly,"In short, it is a config issue.",要するに設定の問題だ。,in brief とも言う。
E03773,1,1,in the meantime,熟語,その間に,while waiting,"In the meantime, check the log.",その間に記録を見てください。,meanwhile と同じ。
E03774,1,1,in turn,熟語,順番に、その結果,one after another,Each step in turn adds delay.,各段階が順に遅れを足す。,「今度は」の意味も。
E03775,1,1,in vain,熟語,むだに,without success,We searched in vain.,むだに探し回った。,vain は「むだな」。
E03776,1,1,of course,熟語,もちろん,certainly,"Of course, test it first.",もちろん、まず試すこと。,返事にもよく使う。
E03777,1,1,on average,熟語,平均して,typically,On average it takes 9 seconds.,平均して9秒かかる。,名詞は average。
E03778,1,1,on demand,熟語,必要に応じて,when requested,The report runs on demand.,その報告は必要なときに動く。,「オンデマンド」。
E03779,1,1,on hold,熟語,保留で,waiting,The project is on hold.,その計画は保留中だ。,電話では「保留」。
E03780,1,1,on schedule,熟語,予定どおりに,as planned,We are on schedule.,予定どおりに進んでいる。,反対は behind schedule。
E03781,1,1,on site,熟語,現場で,at the place of work,The check is done on site.,その確認は現場で行う。,反対は off site。
E03782,1,1,on top of,熟語,～に加えて、把握して,in addition to,"On top of that, it is slower.",その上、そちらは遅い。,「掌握して」の意味も。
E03783,1,1,out of scope,熟語,範囲外で,not included,That request is out of scope.,その要望は範囲外だ。,名詞は scope。
E03784,1,1,to some extent,熟語,ある程度は,partly,"To some extent, that is true.",ある程度はそのとおりだ。,名詞は extent。
E03785,1,1,up front,熟語,前もって、率直に,in advance or openly,Say it up front.,先に言っておく。,「前払いで」の意味も。
E03786,1,1,with respect to,熟語,～に関して,concerning,"With respect to timing, we agree.",時機については同意します。,with regard to と同じ。
E03787,1,1,without fail,熟語,必ず,certainly,Send it Friday without fail.,金曜に必ず送ってください。,強い念押し。
E03788,1,1,a great deal of,熟語,多量の,a lot of,It took a great deal of time.,たいへんな時間がかかった。,数えられない名詞に使う。
E03789,1,1,a number of,熟語,いくつかの,several,A number of users reported it.,何人かの利用者が報告した。,the number of は「～の数」。
E03790,1,1,plenty of,熟語,たくさんの,a lot of,We have plenty of time.,時間はたっぷりある。,数えられる語にも使える。
E03791,1,1,a couple of,熟語,2、3の,two or a few,It took a couple of hours.,2時間ばかりかかった。,厳密に2つとは限らない。
E03792,1,1,the rest of,熟語,残りの,the remaining part of,The rest of the rows are fine.,残りの行は問題ない。,名詞は rest（残り）。
E03793,1,1,each other,熟語,お互い,one another,The two jobs block each other.,その2つの処理は互いをふさぐ。,主語にはしない。
E03794,1,1,one another,熟語,お互い,each other,They help one another.,彼らは互いに助け合う。,each other とほぼ同じ。
E03795,1,1,as it were,熟語,いわば,so to speak,"It is a cache, as it were.",いわば一時保存だ。,かたい言い方。
E03796,1,1,so to speak,熟語,いわば,in a manner of speaking,"It is a bridge, so to speak.",いわば橋渡し役だ。,as it were と同じ。
E03797,1,1,not to mention,熟語,～は言うまでもなく,besides,Not to mention the cost.,費用は言うまでもなく。,動詞は mention。
E03798,1,1,let alone,熟語,まして～ない,certainly not,"It cannot handle 100, let alone 1000.",100すら扱えない、まして1000など。,否定文のあとに置く。
E03799,1,1,as opposed to,熟語,～ではなく,rather than,Use CSV as opposed to Excel.,Excel ではなく CSV を使う。,対比をはっきり示す。
E03800,1,1,in contrast to,熟語,～とは対照的に,unlike,"In contrast to v1, this is fast.",第1版とは対照的に、これは速い。,名詞は contrast。
E03801,1,1,in comparison with,熟語,～と比べて,compared with,"In comparison with last year, it doubled.",昨年と比べて倍になった。,compared with とも言う。
E03802,1,1,along with,熟語,～と一緒に,together with,Send the log along with the report.,報告と一緒に記録も送る。,主語の数は前の語で決まる。
E03803,1,1,apart from,熟語,～を除いて、～に加えて,except for,"Apart from that, it is fine.",それを除けば問題ない。,aside from とも言う。
E03804,1,1,regarding,前置詞,～に関して,about,"Regarding the delay, we apologize.",遅れに関してお詫びします。,メールでよく使う。
E03805,1,1,concerning,前置詞,～に関する,about,A question concerning the format.,書式に関する質問。,動詞は concern。
E03806,1,1,via,前置詞,～経由で,by way of,Send it via the shared folder.,共有フォルダ経由で送る。,ラテン語由来。
E03807,1,1,per,前置詞,～につき,for each,The price is per user.,その値段は1人あたりだ。,as per は「～のとおり」。
E03808,1,1,versus,前置詞,～対～,against,Speed versus accuracy.,速さ対正確さ。,略して vs.。
E03809,1,1,plus,前置詞,～を加えて,with the addition of,The base cost plus tax.,本体価格プラス税。,反対は minus。
E03810,1,1,minus,前置詞,～を引いて,with the subtraction of,The total minus returns.,合計から返品を引いた額。,反対は plus。
E03811,1,1,amid,前置詞,～の中で,in the middle of,"Amid the outage, they stayed calm.",停止の最中も彼らは落ち着いていた。,amidst とも書く。
E03812,1,1,alongside,前置詞,～と並んで,next to,It runs alongside the old tool.,それは古い道具と並んで動く。,along ＋ side。
E03813,1,1,underneath,前置詞,～の下に,below,The note is underneath the table.,その注記は表の下にある。,under を強めた語。
E03814,1,1,prior to,熟語,～に先立って,before,"Prior to the change, take a backup.",変更に先立って控えを取る。,before のかたい言い方。
E03815,1,1,subject to,熟語,～を条件として、～を受けやすい,depending on,"Subject to approval, we ship Friday.",承認を条件に金曜に出す。,「～の影響を受ける」の意味も。
E03816,1,1,thanks in advance,熟語,よろしくお願いします,thank you beforehand,Thanks in advance for the review.,見直しをよろしくお願いします。,メールの結びによく使う。
E03817,1,1,acute,形容詞,鋭い、急性の,sharp or severe,There is an acute shortage.,深刻な不足がある。,反対は chronic（慢性の）。
E03818,1,1,adverse,形容詞,不利な、逆の,unfavorable,There were adverse effects.,悪い影響があった。,averse（嫌って）とは別語。
E03819,1,1,akin,形容詞,似ている,similar to,It is akin to a cache.,それは一時保存に似ている。,akin to の形。
E03820,1,1,ample,形容詞,十分な,more than enough,There is ample memory.,記憶は十分にある。,副詞は amply。
E03821,1,1,arbitrary,形容詞,任意の、恣意的な,"based on choice, not reason",The limit is arbitrary.,その上限は根拠のない決めごとだ。,副詞は arbitrarily。
E03822,1,1,blunt,形容詞,鈍い、率直な,not sharp or very direct,"To be blunt, it is too slow.",率直に言えば遅すぎる。,反対は sharp / tactful。
E03823,1,1,bulky,形容詞,かさばる,large and awkward,The output is bulky.,その出力はかさばる。,名詞は bulk。
E03824,1,1,coherent,形容詞,筋の通った,logical and clear,Write a coherent summary.,筋の通ったまとめを書く。,名詞は coherence。
E03825,1,1,collective,形容詞,集団の,shared by a group,It is a collective decision.,それは全体での決定だ。,名詞でも「共同体」。
E03826,1,1,compulsory,形容詞,強制の,required by rule,The training is compulsory.,その研修は必修だ。,mandatory とほぼ同じ。
E03827,1,1,conspicuous,形容詞,目立つ,easily seen,Put the warning in a conspicuous place.,警告を目立つ場所に置く。,副詞は conspicuously。
E03828,1,1,decent,形容詞,まずまずの、きちんとした,acceptable or proper,It is a decent first version.,初版としてはまずまずだ。,副詞は decently。
E03829,1,1,delicate,形容詞,繊細な、微妙な,easily damaged or subtle,It is a delicate balance.,それは微妙な釣り合いだ。,名詞は delicacy。
E03830,1,1,diligent,形容詞,勤勉な,working carefully,She is diligent about logs.,彼女は記録に几帳面だ。,名詞は diligence。
E03831,1,1,discreet,形容詞,慎重な、控えめな,careful not to attract attention,Be discreet about the incident.,その事案は口外しないこと。,discrete（別々の）とは別語。
E03832,1,1,discrete,形容詞,個別の,separate,Split it into discrete steps.,それを個別の段階に分ける。,discreet（慎重な）と同音。
E03833,1,1,dull,形容詞,鈍い、退屈な,not sharp or not interesting,The report is dull but correct.,その報告は退屈だが正しい。,反対は sharp / interesting。
E03834,1,1,elusive,形容詞,とらえどころのない,hard to find or catch,It is an elusive bug.,それはつかみどころのない不具合だ。,動詞は elude。
E03835,1,1,eminent,形容詞,著名な,famous and respected,An eminent expert reviewed it.,著名な専門家が見直した。,imminent（差し迫った）とは別語。
E03836,1,1,imminent,形容詞,差し迫った,about to happen,A deadline is imminent.,締切が差し迫っている。,eminent（著名な）とは別語。
E03837,1,1,erroneous,形容詞,誤った,incorrect,The report had erroneous totals.,その報告の合計が誤っていた。,名詞は error。
