登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E29610,1,10,dictatorship,名詞,独裁政治、独裁国家,a system of government in which one leader holds complete power,The lecture examined how economic collapse in the region gradually gave rise to dictatorship.,講義では、その地域の経済崩壊がいかにして独裁政治を生んだかを検討した。,政治学の文脈で democracy の対義語として使われる。形容詞は dictatorial、人は dictator。
E29611,1,10,electorate,名詞,有権者、選挙民,all the people who are allowed to vote in an election,Political scientists analyze how the electorate responds to sudden shifts in economic policy.,政治学者は、有権者が経済政策の急変にどう反応するかを分析する。,集合名詞で全体をまとめて指す。個々の投票者は voter と言う。
E29612,1,10,lender,名詞,貸し手、融資機関,a person or organization that gives money to be paid back later,The seminar explained how lenders assess the risk of default before approving large loans.,セミナーでは、貸し手が多額の融資を承認する前に債務不履行の危険をどう評価するかを説明した。,対義語は borrower。金融の講義では lending rate や lender of last resort の形でも出る。
E29613,1,10,lever,名詞,てこ、レバー,a bar used to lift a heavy object by pressing one end,In physics class we measured how a longer lever reduces the force required.,物理の授業で、てこが長いほど必要な力が小さくなることを測定した。,派生語 leverage は「てこの作用」から転じて「影響力、借り入れ比率」の意味にもなる。
E29614,1,10,mythology,名詞,神話、神話学,a set of ancient stories about the gods and heroes of a culture,The course compares creation stories drawn from Greek and Norse mythology across several centuries.,その講座は、数世紀にわたるギリシャ神話と北欧神話の創世物語を比較する。,myth は個々の神話、mythology はその体系や研究を指す点が異なる。
E29615,1,10,pillar,名詞,柱、支柱、中心的存在,a tall upright post that supports part of a building,Archaeologists found stone pillars that once supported the roof of the ancient temple.,考古学者たちは、かつて古代神殿の屋根を支えていた石柱を発見した。,建築では column とほぼ同義。比喩で a pillar of the community のようにも使う。
E29616,1,10,restraint,名詞,抑制、自制、拘束,the act of controlling or limiting something,The study argues that fiscal restraint slowed inflation but also weakened public investment.,その研究は、財政抑制がインフレを抑えた一方で公共投資も弱めたと論じている。,動詞は restrain。show restraint「自制する」の形でよく使われる。
E29617,1,10,rift,名詞,亀裂、断裂帯、不和,"a deep crack in the ground, or a serious disagreement",Geologists mapped the rift where two plates slowly pull apart beneath the ocean floor.,地質学者は、海底で二つのプレートがゆっくり離れていく断裂帯の地図を作った。,地学では rift valley「地溝」で頻出。人間関係では「不和、亀裂」の意味になる。
E29618,1,10,spokesperson,名詞,報道担当者、代弁者,someone chosen to speak officially for a group,A spokesperson for the research institute presented the findings at the annual scientific conference.,その研究所の広報担当者が、年次学術会議で調査結果を発表した。,spokesman や spokeswoman の性別中立形で、現在の学術・報道文ではこちらが好まれる。
E29619,1,10,substrate,名詞,基質、生育基盤,a surface or material on which an organism grows or a reaction happens,Enzymes bind to a specific substrate before the chemical reaction can proceed efficiently.,酵素は化学反応が効率よく進む前に特定の基質と結合する。,生化学では「基質」、生態学では「生育の土台」を指す。文脈で訳し分ける。
E29620,1,10,autobiography,名詞,自伝,the story of a person life written by that person,The historian treats the explorer's autobiography as a source that must be verified carefully.,その歴史学者は、探検家の自伝を慎重に検証すべき資料として扱う。,他人が書くのは biography。memoir は特定の時期に絞った回想録を指す。
E29621,1,10,gill,名詞,えら,the organ that fish use to breathe under water,Fish extract oxygen from water as it flows across the thin membranes of their gills.,魚は水がえらの薄い膜を通過する際に、水中から酸素を取り込む。,通常は複数形 gills で使う。生物の講義では lung（肺）と対比して説明される。
E29622,1,10,lizard,名詞,トカゲ,a small reptile with four legs and a long tail,Desert lizards regulate body temperature by moving between sunlit rocks and shaded burrows.,砂漠のトカゲは、日の当たる岩と日陰の巣穴を行き来して体温を調節する。,reptile（爬虫類）の一種で、変温動物の例として生物の講義によく登場する。
E29623,1,10,periodic,形容詞,周期的な、定期的な,happening again and again at regular times,Ice cores reveal periodic changes in atmospheric carbon dioxide over hundreds of thousands of years.,氷床コアは、数十万年にわたる大気中二酸化炭素の周期的な変化を明らかにする。,the periodic table「周期表」で頻出。副詞は periodically。
E29624,1,10,practitioner,名詞,開業者、実践者,someone who works in a profession such as medicine or law,Medical practitioners in rural areas often lack access to advanced diagnostic equipment.,地方の医療従事者は、高度な診断機器を利用できないことが多い。,general practitioner は「一般開業医」。理論家 theorist と対比して「実務家」の意味でも使う。
E29625,1,10,rite,名詞,儀式、儀礼,a formal ceremony performed by a religious or social group,Anthropologists documented the rite that marks the passage from childhood into adult society.,人類学者は、子供時代から成人社会への移行を示す儀礼を記録した。,rite of passage「通過儀礼」で覚えるとよい。right や write と同音なので注意。
E29626,1,10,shareholder,名詞,株主,a person who owns part of a company through shares,The case study describes how shareholders voted against the proposed merger last spring.,その事例研究は、株主が昨春の合併案に反対票を投じた経緯を述べている。,米国では stockholder とも言う。経営学の講義では stakeholder との違いが問われる。
E29627,1,10,subdivision,名詞,細分、区分、分譲地,a smaller part into which something larger is divided,The textbook explains each subdivision of the animal kingdom using clear illustrated examples.,その教科書は、動物界の各区分を分かりやすい図解例を用いて説明している。,動詞は subdivide。米国では住宅の分譲地を指す用法もある。
E29628,1,10,turbine,名詞,タービン,"a machine with blades that are turned by water, steam, or wind",Engineers tested how blade shape affects the efficiency of a wind turbine at low speeds.,技術者は、羽根の形が低速時の風力タービンの効率にどう影響するかを試験した。,発電の説明では generator（発電機）と組で登場する。
E29629,1,10,warp,動詞,ゆがむ、そらす,to bend or twist out of the correct shape,Wooden beams warp when humidity changes rapidly inside an unheated storage building.,木の梁は、暖房のない倉庫内で湿度が急激に変わるとゆがむ。,名詞で「ゆがみ」や織物の「たて糸」の意味もある。判断をゆがめる場合にも使う。
E29630,1,10,bandwidth,名詞,帯域幅、処理能力,the amount of data that can be sent through a connection,Researchers argue that limited bandwidth slowed the spread of online learning in remote regions.,研究者らは、帯域幅の制約が遠隔地でのオンライン学習の普及を遅らせたと論じている。,情報通信の基本語。比喩で「人や組織の余力」を表すこともある。
E29631,1,10,blossom,名詞,花、開花,"a flower on a tree, especially a fruit tree",Botanists record the date when cherry blossoms open to track long term climate change.,植物学者は、長期的な気候変動を追跡するために桜の開花日を記録する。,動詞では「開花する、発展する」。bloom とほぼ同義だが果樹の花に使うことが多い。
E29632,1,10,caravan,名詞,隊商、キャラバン,a group of people and animals traveling together across a desert,Historians describe how caravans carried silk and spices along routes linking distant empires.,歴史家は、隊商が絹や香辛料を遠く離れた帝国を結ぶ道に沿って運んだ様子を述べる。,世界史の交易路の説明で頻出。英国英語では「移動住宅」の意味もある。
E29633,1,10,donkey,名詞,ロバ,a gray animal like a small horse with long ears,Archaeological evidence suggests that donkeys were domesticated in northeastern Africa thousands of years ago.,考古学的証拠は、ロバが数千年前にアフリカ北東部で家畜化されたことを示唆している。,同義の ass は古風で口語では避けられる。domestication（家畜化）の例として出る。
E29634,1,10,furnace,名詞,炉、溶鉱炉,a large enclosed fire used to heat a building or melt metal,Early metalworkers built clay furnaces hot enough to separate copper from crushed ore.,初期の金属加工者は、砕いた鉱石から銅を分離できるほど高温の粘土製の炉を作った。,blast furnace は「高炉」。冶金や産業革命の講義でよく現れる。
E29635,1,10,gale,名詞,強風、疾風,a very strong wind,The ship logs record a gale that damaged sails during the survey voyage.,船の航海日誌には、調査航海中に帆を損傷させた強風が記録されている。,気象では breeze より強く storm より弱い風を指す。gale force winds の形で使う。
E29636,1,10,gorilla,名詞,ゴリラ,"the largest kind of ape, living in African forests",Field studies show that gorillas live in stable groups led by a single mature male.,野外調査は、ゴリラが成熟した一頭の雄に率いられた安定した群れで暮らすことを示している。,発音が guerrilla（ゲリラ）と同じなので聞き取りでは文脈で判断する。
E29637,1,10,mantle,名詞,マントル、覆い,the layer of rock between the crust and the core of Earth,Heat rising from the mantle drives the slow movement of plates across Earth's surface.,マントルから上昇する熱が、地球表面を横切るプレートのゆっくりとした動きを引き起こす。,地学の必出語で、crust（地殻）や core（核）とセットで覚える。
