登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E23610,1,8,queue,名詞,列、待ち行列,a line of people or things waiting for their turn,Customers formed a long queue at the checkout counter during the store opening sale.,開店セール中、客はレジカウンターに長い列を作った。,英国系の語で、米国では line を使うことが多い。動詞の queue up は「列に並ぶ」。
E23611,1,8,render,動詞,提供する、~の状態にする,to give a service or cause something to be in a certain state,The consulting firm rendered valuable assistance during our factory relocation project.,そのコンサルティング会社は工場移転計画の間、貴重な支援を提供した。,render assistance や render services の形が定番。IT では「描画する」の意味でも使う。
E23612,1,8,specify,動詞,明記する、指定する,to state something clearly and exactly,Please specify the delivery date and preferred shipping method on the order form.,注文書に納品日と希望の配送方法を明記してください。,名詞形は specification で「仕様」。as specified in the contract の形で契約文に出る。
E23613,1,8,supermarket,名詞,スーパーマーケット,a large store that sells food and household goods,The new supermarket near the station will open its doors early next month.,駅の近くの新しいスーパーマーケットは来月初めに開店する。,広告文や写真描写で登場する。grocery store とほぼ同じ意味で使われる。
E23614,1,8,turnover,名詞,離職率、総売上高,"the rate at which employees leave, or the total amount of business done",High staff turnover has become a serious concern for our regional branch managers.,高い離職率は地域の支店長にとって深刻な懸念となっている。,employee turnover は離職率、annual turnover は年間売上高。文脈で意味が変わる。
E23615,1,8,vegetarian,名詞,菜食主義者,a person who does not eat meat or fish,"Two of the visiting clients are vegetarians, so please adjust the lunch menu.",来訪する顧客のうち二人は菜食主義者なので、昼食のメニューを調整してください。,形容詞としても使い、vegetarian option は宴会案内で頻出。動物性食品を全く取らない人は vegan。
E23616,1,8,abundant,形容詞,豊富な,existing in very large quantities,The region offers abundant natural resources that attract many manufacturing companies.,その地域は多くの製造業を引きつける豊富な天然資源を有している。,plentiful と同義。an abundant supply や be abundant in の形が狙われる。
E23617,1,8,analytics,名詞,分析、解析,the study of data to find useful patterns and information,Our marketing team uses web analytics to track visitor behavior on the site.,当社のマーケティング部門はサイト上の訪問者の行動を追跡するためにウェブ解析を使っている。,形は複数だが単数扱いが普通。data analytics や analytics tool の形で出る。
E23618,1,8,antenna,名詞,アンテナ,a device that sends or receives radio and television signals,A technician climbed onto the roof to adjust the antenna on the warehouse.,技術者が倉庫のアンテナを調整するために屋根に登った。,機械の複数形は antennas、昆虫の触角は antennae。建物の写真描写に出る。
E23619,1,8,attribute,動詞,~のせいだと考える,to say that something is caused by a particular thing,The manager attributed the sales increase to the successful spring advertising campaign.,部長は売上の増加を春の広告キャンペーンの成功によるものだと考えた。,attribute A to B の形が定番。名詞では「特質」となりアクセントの位置が変わる。
E23620,1,8,branding,名詞,ブランド構築,the activity of creating a strong image for a product or company,The agency proposed a complete branding strategy for our new line of beverages.,代理店は当社の新しい飲料シリーズのための総合的なブランド戦略を提案した。,branding campaign や corporate branding の形で広告関連の文章に出る。
E23621,1,8,drainage,名詞,排水,the system or process of removing water from an area,Heavy rain revealed a serious drainage problem behind the main loading dock.,大雨によって主要な荷積み場の裏に深刻な排水の問題があることが分かった。,不可算名詞。drainage system や poor drainage の形で施設管理の話題に出る。
E23622,1,8,insufficient,形容詞,不十分な,not enough for a particular purpose,We canceled the order because there was insufficient space in the storage room.,保管室の空きが不十分だったため、私たちは注文を取り消した。,sufficient の反意語。insufficient funds や insufficient evidence が定番の組み合わせ。
