登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E29010,1,10,vitamin,名詞,ビタミン,a natural substance in food that the body needs to stay healthy,The lecture explained how a lack of vitamin D can weaken developing bone tissue.,講義では、ビタミンDの不足が発達中の骨組織をどのように弱めるかが説明された。,a lack of vitamin ～（～の欠乏）や vitamin deficiency の形で栄養学の文章によく出る。vitamin supplement（サプリメント）も頻出。
E29011,1,10,void,名詞,空白、虚空、空虚,an empty space where nothing exists,Astronomers study the vast void between galaxy clusters to map the structure of space.,天文学者は、宇宙の構造を描き出すために銀河団の間に広がる巨大な空隙を研究している。,形容詞で「無効の」（null and void）、動詞で「無効にする」の意味もあり、法律文書で使われる。fill the void（空白を埋める）も覚えたい。
E29012,1,10,wheat,名詞,小麦,a grain used for making flour and bread,Archaeologists date the first cultivation of wheat to about ten thousand years ago.,考古学者は、小麦の最初の栽培をおよそ一万年前としている。,農業や文明の起源を扱う TOEFL の講義で barley（大麦）や rice と並んで出る。wheat field、wheat production の形が多い。
E29013,1,10,above all,熟語,とりわけ、何よりも,more than anything else,"Above all, a scientific theory must make predictions that experiments can test.",何よりもまず、科学理論は実験で検証できる予測を立てなければならない。,文頭に置いて最も重要な点を強調する表現で、most importantly と言い換えられる。ライティングの結論部で使いやすい。
E29014,1,10,arrange,動詞,並べる、手配する,to put things in a particular order or to plan something,The instructor asked us to arrange the fossil samples by age before the discussion.,講師は議論の前に化石の標本を年代順に並べるよう私たちに求めた。,「整える」と「手配する」の二つの意味がある。arrange for A to do（Aが～する手はずを整える）の形も押さえておきたい。
E29015,1,10,behave,動詞,ふるまう、作用する,to act in a particular way,"Gases behave differently under high pressure, as the textbook chapter on thermodynamics explains.",熱力学の教科書の章が説明しているように、気体は高圧下では異なるふるまいをする。,人だけでなく物質や現象の「作用の仕方」にも使われ、理系の説明文で頻出。名詞形は behavior。
E29016,1,10,disclosure,名詞,公開、開示,the act of making information known to the public,Full disclosure of research funding is now required by most academic journals.,研究資金の全面的な開示は、現在ほとんどの学術誌で義務づけられている。,動詞は disclose。full disclosure、disclosure of information の形で使われ、反対語は concealment。
E29017,1,10,inspire,動詞,奮い立たせる、着想を与える,to make someone want to do something or give someone an idea,Darwin's voyage inspired a generation of naturalists to collect specimens across the world.,ダーウィンの航海は、一世代の博物学者たちを世界中で標本を集める気にさせた。,inspire A to do（Aを～する気にさせる）の形が基本。be inspired by（～に触発される）も頻出。
E29018,1,10,lead to,句動詞,～につながる、～を引き起こす,to cause a particular result,Rising ocean temperatures can lead to the widespread bleaching of coral reefs.,海水温の上昇はサンゴ礁の広範な白化を引き起こしうる。,後ろには名詞か動名詞が来る点に注意。result in や bring about と言い換えられる因果関係の表現。
E29019,1,10,lottery,名詞,宝くじ、抽選,a game or system in which winners are chosen at random,Researchers used a lottery to assign students to the two experimental groups.,研究者たちは学生を二つの実験群に割り振るために抽選を用いた。,「くじ引きによる無作為の選抜」の意味でも使われ、実験計画の説明文に登場する。win the lottery が定型。
