登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E14801,1,5,buttermilk,名詞,バターミルク、脱脂乳,the sour liquid left after making butter,This pancake recipe calls for a cup of buttermilk.,このパンケーキのレシピはバターミルクを1カップ使う。,バターを作った後に残る酸っぱい液体。パンやフライドチキンの下味によく使う。
E14802,1,5,cautionary,形容詞,警告の、戒めとなる,giving a warning about a danger,His failure became a cautionary tale for new investors.,彼の失敗は新米投資家への戒めの話になった。,caution（用心）から。a cautionary tale（教訓話）の形でほぼ決まって使う。
E14803,1,5,cayenne,名詞,カイエンペッパー、赤唐辛子,a hot red powder made from dried chili peppers,Add a pinch of cayenne to the soup for heat.,辛みを出すためにスープにカイエンペッパーをひとつまみ加えて。,cayenne pepper の短縮。仏領ギアナの都市カイエンヌが名の由来とされる。
E14804,1,5,chimp,名詞,チンパンジー,a small African ape closely related to humans,The zoo keeper fed the young chimp by hand.,飼育員は若いチンパンジーに手で餌をやった。,chimpanzee のくだけた短縮形。会話や新聞の見出しでよく使われる。
E14805,1,5,coincidental,形容詞,偶然の、偶然の一致の,happening by chance and not planned,The similarity between the two logos is purely coincidental.,その二つのロゴが似ているのは全くの偶然だ。,coincidence（偶然の一致）の形容詞。映画の冒頭の注意書きで定番の語。
E14806,1,5,colliery,名詞,炭鉱,a coal mine and its buildings,The colliery closed after nearly a century of work.,その炭鉱は100年近く操業した後に閉鎖された。,主に英国で使う語。collier は炭鉱夫や石炭運搬船を指す。
E14807,1,5,coriander,名詞,コリアンダー、パクチー,a plant whose leaves and seeds are used in cooking,Sprinkle fresh coriander over the curry before serving.,出す前にカレーに生のコリアンダーを散らして。,米国では葉を cilantro、種を coriander と呼び分けることが多い。
E14808,1,5,damnation,名詞,地獄行き、断罪,punishment in hell after death,The old sermon warned of eternal damnation.,その古い説教は永遠の地獄行きを警告していた。,damn（のろう）から。宗教的な語だが、驚きの叫びとしても使われる。
E14809,1,5,decorator,名詞,内装業者、装飾家,a person who paints or decorates rooms,We hired a decorator to repaint the living room.,私たちは居間を塗り直すため内装業者を雇った。,英国では「ペンキ屋」の意味が強い。interior decorator は室内装飾家。
E14810,1,5,delirious,形容詞,うわ言を言う、夢中の,"confused from fever, or wildly excited",He was delirious with fever for two whole days.,彼は丸2日間、高熱でうわ言を言っていた。,医学的な錯乱と「有頂天の」の両方に使う。delirious with joy が定番。
E14811,1,5,disconcerting,形容詞,不安にさせる、当惑させる,making you feel confused or uneasy,There was a disconcerting silence after his question.,彼の質問の後、当惑させるような沈黙があった。,concert（調和）を打ち消す形。強い恐怖ではなく「落ち着かない感じ」。
E14812,1,5,easterly,形容詞,東からの、東寄りの,coming from or facing the east,A cold easterly wind blew across the field.,冷たい東風が畑を吹き抜けた。,風は「吹いてくる方向」を指すので注意。westerly、northerly も同じ作り。
E14813,1,5,edema,名詞,浮腫、むくみ,swelling caused by fluid trapped in the body,The doctor treated the edema in her lower legs.,医師は彼女の下腿のむくみを治療した。,医学用語。英国つづりは oedema。心臓や腎臓の病気の症状として出る。
E14814,1,5,expectant,形容詞,期待している、妊娠している,"waiting hopefully, or going to have a baby",The expectant crowd fell silent as the doors opened.,扉が開くと期待していた群衆は静まり返った。,expect から。expectant mother は「妊婦」を指すていねいな言い方。
