登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E26910,1,9,luscious,形容詞,甘美な、とてもおいしい,having a very sweet and pleasant taste or smell,The market stalls were piled high with luscious peaches that filled the air with sweetness.,市場の屋台には甘い香りを漂わせる芳醇な桃が高く積まれていた。,食べ物や果物をほめる強い語で、delicious より官能的な響きがある。
E26911,1,9,materialize,動詞,実現する、現れる,to become real or to suddenly appear,"The promised funding for the science museum never materialized, so the project was quietly dropped.",科学博物館への約束された資金は結局実現せず、計画は静かに取りやめられた。,計画や約束が形になる意味でよく使われ、fail to materialize の形が頻出する。
E26912,1,9,minuscule,形容詞,ごく小さな、微小な,extremely small in size or amount,Scientists found minuscule pieces of plastic in nearly every water sample taken from the river.,科学者たちは川から採取したほぼすべての水の試料からごく小さなプラスチック片を見つけた。,tiny の堅い言い換えで、量や割合が無視できるほど小さいときにも使う。
E26913,1,9,purportedly,副詞,伝えられるところでは,"according to what people say, though it may not be true",The letter was purportedly written by a soldier who survived the long winter siege.,その手紙は長い冬の包囲を生き延びた兵士によって書かれたとされている。,真偽が確かでない情報に付ける語で、allegedly や reportedly と近い。
E26914,1,9,sordid,形容詞,卑劣な、汚らしい,"morally low and unpleasant, or very dirty",The documentary revealed the sordid details behind the collapse of the charity last year.,そのドキュメンタリーは昨年の慈善団体の崩壊の裏にある卑劣な詳細を明らかにした。,sordid details や sordid affair の形で、道徳的に醜い話に使う。
E26915,1,9,sultry,形容詞,蒸し暑い,very hot and humid in an uncomfortable way,The sultry afternoon air made it hard for the students to concentrate on the lecture.,蒸し暑い午後の空気のせいで学生たちは講義に集中しにくかった。,天候を表すときは humid に近く、文学的な文章で好まれる。
E26916,1,9,unscathed,形容詞,無傷の、無事な,not hurt or damaged at all,The old stone bridge survived the flood unscathed while newer roads were washed away.,新しい道路が流された一方で、古い石橋は無傷のまま洪水を切り抜けた。,escape や emerge とともに使い、危険を通り抜けても損害がないことを表す。
E26917,1,9,bestow,動詞,授ける、与える,to give something valuable to someone as an honor,The university decided to bestow an honorary degree on the writer for her lifelong work.,大学は作家の生涯の仕事に対して名誉学位を授けることを決めた。,bestow A on B の形をとり、賞や称号など格式ある物を与えるときに使う。
E26918,1,9,coercive,形容詞,強制的な,using force or threats to make people do something,Critics argued that the new rules were coercive and left workers with no real choice.,批評家たちは新しい規則は強制的で労働者に本当の選択肢を残さないと主張した。,名詞形は coercion で、政治や労働問題の議論に出やすい。
E26919,1,9,curtail,動詞,削減する、切り詰める,"to reduce or limit something, especially in time or amount",The city had to curtail bus services after fuel prices rose sharply last winter.,昨冬に燃料価格が急騰した後、市はバスの運行を削減せざるを得なかった。,予算や自由、活動を短く切る堅い語で、cut back や restrict に近い。
E26920,1,9,detonate,動詞,爆発させる、爆発する,to explode or to make something explode,Engineers detonated the old dam carefully so that the river could return to its natural course.,技術者たちは川が自然の流れに戻るよう古いダムを慎重に爆破した。,名詞は detonation で、報道記事や工事の説明でよく見かける。
E26921,1,9,frigid,形容詞,極寒の、冷淡な,"extremely cold, or very unfriendly in manner",Researchers spent three months in the frigid Antarctic air studying how the ice sheet moves.,研究者たちは氷床の動きを調べるため極寒の南極の大気の中で三か月を過ごした。,気温だけでなく態度にも使い、a frigid reply のように冷たい反応も表す。
E26922,1,9,gushing,形容詞,大げさに褒める、噴き出す,"praising someone too much, or flowing out in large amounts",The review was so gushing that many readers doubted whether the critic was being honest.,その批評はあまりに大げさな賛辞だったので、多くの読者は批評家が正直か疑った。,動詞 gush からできた語で、ほめすぎて信用できない調子を表すことが多い。
E26923,1,9,heirloom,名詞,家宝、代々伝わる品,a valuable object passed down through a family for many years,Her grandmother's silver watch is a family heirloom that has been kept for four generations.,祖母の銀の時計は四代にわたって守られてきた家宝だ。,family heirloom の形が定型で、種の分野では在来品種の意味にもなる。
E26924,1,9,indiscriminately,副詞,見境なく、無差別に,without care about who or what is affected,Farmers who spray pesticides indiscriminately may kill the insects that pollinate their crops.,見境なく農薬をまく農家は作物を受粉させる昆虫まで殺してしまうかもしれない。,形容詞は indiscriminate で、環境や社会問題の批判的な文脈で使われる。
E26925,1,9,meritorious,形容詞,称賛に値する,deserving praise because of good and useful actions,The volunteer received a medal for meritorious service during the long rescue operation.,そのボランティアは長い救助活動における称賛に値する働きに対して勲章を受けた。,meritorious service のように表彰の文脈で使われる格式ばった語。
E26926,1,9,negate,動詞,無効にする、否定する,"to make something have no effect, or to say it is not true",Heavy traffic in the city center can negate the benefits of buying a fuel efficient car.,都心の激しい渋滞は燃費のよい車を買う利点を帳消しにしかねない。,効果を打ち消す意味が中心で、cancel out に言い換えられることが多い。
E26927,1,9,profusely,副詞,しきりに、大量に,in large amounts or very freely,He apologized profusely for arriving late to the seminar and disturbing the other guests.,彼はセミナーに遅れて他の客の邪魔をしたことをしきりに謝った。,apologize や bleed、sweat と結び付きやすい副詞である。
E26928,1,9,savor,動詞,じっくり味わう,to enjoy the taste or the experience of something slowly,The hikers sat by the lake to savor the quiet before starting the long walk home.,ハイカーたちは長い帰路を歩き出す前に静けさを味わおうと湖のそばに座った。,食べ物にも経験にも使え、savor the moment の形が定番である。
E26929,1,9,taint,動詞,汚す、傷つける,to spoil the quality or good name of something,One dishonest report can taint the reputation of an entire research team for years.,一つの不正な報告が研究チーム全体の評判を何年も傷つけることがある。,名声や食品の安全性を損なう意味で使い、名詞としても用いる。
E26930,1,9,amicable,形容詞,友好的な、円満な,done in a friendly way without serious argument,The two countries reached an amicable agreement over fishing rights after months of talks.,両国は数か月の協議の末、漁業権について円満な合意に達した。,settlement や divorce、agreement と結び付き、争いが穏やかに収まる場面で使う。
E26931,1,9,caustic,形容詞,辛辣な、腐食性の,"bitter and critical in tone, or able to burn materials",Her caustic remarks about the plan silenced everyone at the committee meeting.,計画についての彼女の辛辣な発言は委員会の全員を黙らせた。,comment や wit と組み合わせて批判の鋭さを表し、化学では腐食性を指す。
E26932,1,9,deceitful,形容詞,人を欺く、不誠実な,behaving in a dishonest way in order to trick people,The advertisement was judged deceitful because it hid the true cost of the service.,その広告はサービスの本当の費用を隠していたため、人を欺くものと判断された。,名詞は deceit で、lie より計画的にだます態度を表す。
E26933,1,9,dogged,形容詞,粘り強い、不屈の,continuing to try even when it is difficult,Her dogged research over ten years finally proved that the old map was genuine.,十年にわたる彼女の粘り強い研究がついにその古地図が本物だと証明した。,determination や persistence と結び付き、ほめ言葉として使われる。
E26934,1,9,elated,形容詞,大喜びの,extremely happy and excited about something,The team was elated when they heard that their design had won the national prize.,自分たちの設計が全国の賞を取ったと聞いてチームは大喜びだった。,happy より強い一時的な高揚を表し、be elated at や to do の形をとる。
E26935,1,9,evict,動詞,立ち退かせる,to force someone to leave a house or piece of land,The families were evicted from the old building before the city began the repair work.,市が修理工事を始める前に、家族たちはその古い建物から立ち退かされた。,法律や住宅問題の記事に出やすく、名詞は eviction である。
E26936,1,9,exuberant,形容詞,元気いっぱいの、あふれんばかりの,"full of energy, excitement and happiness",The exuberant crowd sang along with the band until well after midnight.,活気にあふれた観衆は真夜中を過ぎるまでバンドと一緒に歌い続けた。,人の様子にも植物の茂りにも使われ、lively の強い言い換えになる。
