登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E06101,1,2,atrocity,名詞,残虐行為、暴挙,an extremely cruel and violent act,The report documents the atrocity.,報告書はその残虐行為を記録している。,形容詞は atrocious。
E06102,1,2,disseminate,動詞,広める、普及させる,to spread information widely,The findings were disseminated online.,調査結果は通信網で広められた。,名詞は dissemination。
E06103,1,2,hydrate,動詞,水分を与える、水和させる,to add water to something,Hydrate well before working outdoors.,屋外作業の前に十分水分を取ってください。,名詞は hydration。
E06104,1,2,incessant,形容詞,絶え間ない、ひっきりなしの,continuing without stopping,The incessant alarms were tiring.,絶え間ない警報にうんざりした。,cease（やむ）＋否定。
E06105,1,2,insular,形容詞,閉鎖的な、島国的な,not interested in other people's ideas,The team became insular.,そのチームは閉鎖的になった。,island（島）から。
E06106,1,2,insurmountable,形容詞,乗り越えられない、克服できない,too great to be overcome,The gap is not insurmountable.,その差は乗り越えられないものではない。,surmount（乗り越える）＋否定。
E06107,1,2,juncture,名詞,時点、局面,a particular point in time or events,"At this juncture, we should wait.",この時点では待つべきだ。,at this juncture が定型。
E06108,1,2,preclude,動詞,妨げる、不可能にする,to prevent something from happening,The rule precludes reuse.,その規則は再利用を妨げる。,exclude と同語源。
E06109,1,2,retract,動詞,撤回する、引っ込める,to take back a statement; to pull in,He retracted the claim.,彼はその主張を撤回した。,名詞は retraction。
E06110,1,2,toil,名詞,骨折り、労苦,hard and tiring work,Years of toil went into it.,何年もの労苦がそこに注がれた。,動詞でも同じ形。
E06111,1,2,dragonfly,名詞,とんぼ,an insect with a long body and clear wings,A dragonfly hovered over the pond.,とんぼが池の上を漂っていた。,子どもは larva（やご）。
E06112,1,2,grasshopper,名詞,バッタ、キリギリス,a jumping insect that makes a chirping sound,Grasshoppers filled the field.,バッタが野原にあふれていた。,cricket はコオロギ。
E06113,1,2,pheasant,名詞,キジ,"a large bird with a long tail, hunted for food",A pheasant crossed the road.,キジが道を横切った。,p は発音する（フェザント）。
E06114,1,2,scaffold,名詞,足場、処刑台,a temporary structure for workers on a building,Workers climbed the scaffold.,作業員が足場に登った。,scaffolding は足場全体。
E06115,1,2,twig,名詞,小枝,a very small thin branch,Dry twigs snapped underfoot.,乾いた小枝が足元で折れた。,branch より細いもの。
E06116,1,2,licensee,名詞,被許諾者、免許保有者,a person or company given official permission,The licensee may not resell it.,被許諾者は転売できない。,許諾する側は licensor。
E06117,1,2,contagion,名詞,伝染、波及,the spread of disease or an idea,Financial contagion spread fast.,金融の連鎖は急速に広がった。,contagious の名詞形。
E06118,1,2,ulcer,名詞,潰瘍,a sore area on the skin or inside the body,He was treated for a stomach ulcer.,彼は胃潰瘍の治療を受けた。,mouth ulcer は口内炎。
E06119,1,2,agnostic,形容詞,不可知論の、（特定の技術に）依存しない,not sure whether God exists; not tied to one system,The tool is platform agnostic.,その道具は基盤を選ばない。,IT でよく使う比喩。
E06120,1,2,apprehend,動詞,逮捕する、理解する,to arrest someone; to understand,The suspect was apprehended.,容疑者は逮捕された。,名詞は apprehension。
E06121,1,2,belated,形容詞,遅ればせの、遅れた,coming later than it should,Please accept my belated thanks.,遅ればせながらお礼を申し上げます。,副詞は belatedly。
E06122,1,2,fawn,名詞,子鹿,a young deer,A fawn stood beside its mother.,子鹿が母鹿のそばに立っていた。,淡い茶色の色名でもある。
E06123,1,2,graze,動詞,草を食べる、かすめる,to eat grass; to touch lightly in passing,Cattle graze on the hill.,牛が丘で草を食べている。,「かすり傷を負う」意味もある。
E06124,1,2,improvise,動詞,即興で作る、有り合わせで済ます,to do something without preparation,We improvised a workaround.,私たちは即席の回避策を作った。,名詞は improvisation。
E06125,1,2,incandescent,形容詞,白熱の、光り輝く,giving out light when heated; very bright,Incandescent bulbs use more power.,白熱電球は電力を多く使う。,LED との対比で使う。
E06126,1,2,infallible,形容詞,絶対に間違えない、確実な,never wrong or failing,No test is infallible.,絶対確実な試験などない。,fallible（誤りやすい）の反対。
E06127,1,2,jolt,名詞,衝撃、揺れ,a sudden rough movement or shock,The news gave us a jolt.,その知らせは衝撃だった。,動詞でも同じ形。
E06128,1,2,sumptuous,形容詞,豪華な、贅沢な,expensive and impressive,It was a sumptuous banquet.,それは豪華な宴だった。,lavish とほぼ同じ意味。
E06129,1,2,tenuous,形容詞,希薄な、根拠の薄い,very weak or slight,The link is tenuous.,その関連は希薄だ。,tenuous grasp は「あやふやな理解」。
E06130,1,2,wither,動詞,しおれる、衰える,to become dry and weak,The plant withered without water.,水がなくてその植物はしおれた。,比喩で「消え去る」。
E06131,1,2,seagull,名詞,カモメ,a common sea bird with grey and white feathers,Seagulls circled the boat.,カモメが船の周りを回った。,単に gull とも言う。
E06132,1,2,soot,名詞,すす,black powder produced by burning,Soot covered the chimney wall.,すすが煙突の壁を覆っていた。,発音はスット。
E06133,1,2,shortfall,名詞,不足額、未達分,an amount that is less than needed,There is a shortfall of ten units.,10台の不足がある。,budget shortfall は予算不足。
E06134,1,2,suture,名詞,縫合、縫合糸,a stitch used to close a wound,The sutures come out in a week.,抜糸は1週間後だ。,動詞でも使う。
E06135,1,2,outwardly,副詞,外見上は、表面的には,"in appearance, but perhaps not in reality",Outwardly he seemed calm.,外見上、彼は落ち着いて見えた。,inwardly の反対。
E06136,1,2,dig into,熟語,詳しく調べる、掘り下げる,to examine something carefully,Let me dig into the logs.,記録を詳しく調べてみます。,食べ始める意味の口語もある。
E06137,1,2,adorn,動詞,飾る、装飾する,to make something more attractive,Flowers adorned the hall.,花が広間を飾っていた。,名詞は adornment。
E06138,1,2,ambivalent,形容詞,相反する感情の、どっちつかずの,having mixed feelings about something,She is ambivalent about the move.,彼女はその異動に複雑な思いだ。,名詞は ambivalence。
E06139,1,2,dissuade,動詞,思いとどまらせる,to persuade someone not to do something,We dissuaded him from resigning.,私たちは彼の辞職を思いとどまらせた。,persuade の反対。
E06140,1,2,drab,形容詞,さえない、単調な,dull and without colour or interest,The office looks drab.,その事務所はさえない印象だ。,olive drab は国防色。
E06141,1,2,enmity,名詞,敵意、憎悪,a feeling of hatred towards someone,Old enmity resurfaced.,古い敵意が再び表れた。,enemy と同語源。
E06142,1,2,exorbitant,形容詞,法外な、途方もない,much too high in price,The fee is exorbitant.,その手数料は法外だ。,価格について使う。
E06143,1,2,flagrant,形容詞,目に余る、露骨な,very obvious and bad,It was a flagrant breach.,それは目に余る違反だった。,blatant とほぼ同じ意味。
E06144,1,2,placid,形容詞,穏やかな、静かな,calm and not easily upset,The lake was placid.,湖は静かだった。,人柄にも風景にも使う。
E06145,1,2,pretense,名詞,見せかけ、ふり,a false appearance or claim,He made no pretense of interest.,彼は興味があるふりをしなかった。,イギリスでは pretence。
E06146,1,2,untenable,形容詞,擁護できない、維持できない,impossible to defend or continue,The position is untenable.,その立場は維持できない。,tenable（維持できる）＋否定。
E06147,1,2,raisin,名詞,干しぶどう、レーズン,a dried grape,Add raisins to the bread.,パンに干しぶどうを加えてください。,currant は小粒の干しぶどう。
E06148,1,2,nail down,熟語,確定する、はっきりさせる,to define or settle something exactly,Let's nail down the schedule.,日程を確定させましょう。,pin down とほぼ同じ意味。
E06149,1,2,hit the nail on the head,慣用句,的を射る、核心を突く,to describe something exactly right,You hit the nail on the head.,まさにそのとおりです。,賛同を示すときに使う。
E06150,1,2,sit on the fence,慣用句,日和見をする、態度を決めない,to avoid choosing between two sides,Don't sit on the fence.,どっちつかずでいないでください。,fence-sitter は「日和見主義者」。
E06151,1,2,stipend,名詞,手当、給費,"a fixed regular payment, often small",Interns receive a small stipend.,実習生には少額の手当が出る。,奨学金の意味でも使う。
E06152,1,2,cutlery,名詞,食器類、ナイフフォーク類,"knives, forks and spoons",Set out the cutlery.,食器類を並べてください。,アメリカでは silverware。
E06153,1,2,overture,名詞,序曲、申し入れ,the opening music of an opera; a first approach,They made an overture to merge.,彼らは合併の申し入れをした。,音楽と交渉の両方で使う。
E06154,1,2,stanza,名詞,連、詩の一節,a group of lines in a poem,The poem has four stanzas.,その詩は4連からなる。,イタリア語由来。
E06155,1,2,instill,動詞,徐々に教え込む、植えつける,to gradually put an idea into someone's mind,The training instills good habits.,その研修はよい習慣を植えつける。,イギリスでは instil。
E06156,1,2,austere,形容詞,質素な、厳格な,very plain; strict and serious,The room is austere.,その部屋は質素だ。,名詞は austerity（緊縮）。
E06157,1,2,conundrum,名詞,難問、謎,a difficult problem with no easy answer,We face a conundrum.,私たちは難問に直面している。,なぞなぞの意味もある。
E06158,1,2,nefarious,形容詞,邪悪な、極悪の,wicked and criminal,The site had a nefarious purpose.,そのサイトには邪悪な目的があった。,文語的な語。
E06159,1,2,progeny,名詞,子孫、後継,the children or descendants of a person,The theory and its progeny endure.,その理論とその後継は生き続ける。,発音はプロジェニー。
E06160,1,2,quell,動詞,鎮める、抑える,"to stop something, especially a disturbance",The statement quelled the rumours.,その声明がうわさを鎮めた。,quell fears（不安を鎮める）。
E06161,1,2,rehabilitate,動詞,社会復帰させる、修復する,to help someone return to normal life; to restore,They rehabilitated the old bridge.,彼らは古い橋を修復した。,名詞は rehabilitation。
E06162,1,2,stifle,動詞,抑える、息苦しくさせる,to prevent something from developing,Strict rules stifle creativity.,厳しい規則は創造性を抑える。,stifle a yawn（あくびをかみ殺す）。
E06163,1,2,superfluous,形容詞,余分な、不要な,more than is needed,Remove superfluous comments.,不要な注釈は削除してください。,発音はスーパーフルアス。
E06164,1,2,blister,名詞,水ぶくれ、まめ,a small bubble on the skin filled with liquid,He got a blister from the shovel.,彼はシャベルでまめができた。,塗装の「ふくれ」にも使う。
E06165,1,2,fowl,名詞,家禽、鳥,a bird kept for its eggs or meat,The farm keeps fowl and pigs.,その農場は家禽と豚を飼っている。,foul（不快な）と同音。
E06166,1,2,gull,名詞,カモメ,a common sea bird,Gulls followed the fishing boat.,カモメが漁船について行った。,seagull と同じ。
E06167,1,2,locust,名詞,イナゴ、バッタ,an insect that flies in large groups and eats crops,A swarm of locusts destroyed the crop.,イナゴの大群が作物を食い荒らした。,集団で害をなすことで知られる。
E06168,1,2,mallet,名詞,木づち,a hammer with a large wooden head,Tap it gently with a mallet.,木づちで軽くたたいてください。,金属を傷めない道具。
E06169,1,2,roost,名詞,止まり木、ねぐら,a place where birds rest at night,The birds returned to the roost.,鳥たちはねぐらへ帰った。,rule the roost は「牛耳る」。
E06170,1,2,sieve,名詞,ふるい、こし器,a tool with a net used for separating solids,Pass the flour through a sieve.,小麦粉をふるいにかけてください。,発音はスィヴ。
E06171,1,2,sill,名詞,敷居、窓台,a shelf at the bottom of a window,Plants sit on the window sill.,植物が窓台に置かれている。,windowsill とも書く。
E06172,1,2,flesh out,熟語,肉づけする、具体化する,to add more detail to something,Flesh out the outline this week.,今週中に構成に肉づけしてください。,flesh は「肉」。
E06173,1,2,consignment,名詞,委託販売、積荷,goods sent to someone; the act of sending them,The consignment arrives Friday.,積荷は金曜に到着する。,consign（委託する）から。
E06174,1,2,outbound,形容詞,出発の、外向きの,travelling away from a place,Outbound calls are logged.,発信の通話は記録される。,反対は inbound。
E06175,1,2,telemetry,名詞,遠隔測定、テレメトリー,the automatic sending of measurements from a distance,Telemetry data is stored daily.,遠隔測定のデータは毎日保存される。,tele（遠い）＋ metry（測定）。
E06176,1,2,kiosk,名詞,キオスク、売店,a small structure where things are sold,Buy a ticket at the kiosk.,切符は売店でお買い求めください。,端末の「キオスク端末」にも使う。
E06177,1,2,pantomime,名詞,パントマイム、無言劇,a performance without words,The scene is done in pantomime.,その場面は無言劇で演じられる。,イギリスでは子ども向けの喜劇も指す。
E06178,1,2,fluctuate,動詞,変動する、上下する,to change often and irregularly,Prices fluctuate daily.,価格は日々変動する。,名詞は fluctuation。
E06179,1,2,infringe,動詞,侵害する、違反する,to break a law or someone's rights,The copy infringes copyright.,その複製は著作権を侵害している。,名詞は infringement。
E06180,1,2,aloof,形容詞,よそよそしい、距離を置いた,not friendly; keeping a distance,He remained aloof from the debate.,彼はその論争と距離を置いていた。,keep aloof from が定型。
E06181,1,2,arcane,形容詞,難解な、秘伝の,understood by only a few people,The settings are arcane.,その設定は難解だ。,ラテン語の「秘密」から。
E06182,1,2,ephemeral,形容詞,つかの間の、はかない,lasting a very short time,The effect was ephemeral.,その効果はつかの間だった。,発音はイフェメラル。
E06183,1,2,forgo,動詞,控える、なしで済ます,to decide not to have something,We forwent the bonus this year.,今年は賞与を見送った。,forego とも書く。
E06184,1,2,lackluster,形容詞,冴えない、精彩を欠く,not exciting or impressive,Sales were lackluster.,売上は精彩を欠いた。,イギリスでは lacklustre。
E06185,1,2,luscious,形容詞,甘美な、豊かな,having a rich pleasant taste or look,The peaches are luscious.,そのももは甘美だ。,発音はラシャス。
E06186,1,2,materialize,動詞,実現する、現れる,to become real or happen,The savings never materialized.,その節約は実現しなかった。,イギリスでは materialise。
E06187,1,2,perceptive,形容詞,洞察力のある、鋭い,quick to notice and understand,That is a perceptive comment.,それは洞察に富む意見だ。,perceive（気づく）から。
E06188,1,2,riveting,形容詞,くぎづけにする、非常に面白い,extremely interesting,The talk was riveting.,その講演は非常に面白かった。,rivet（リベットで留める）から。
E06189,1,2,sordid,形容詞,汚らわしい、卑劣な,dishonest and unpleasant,The sordid details came out.,汚らわしい詳細が明るみに出た。,squalid とほぼ同じ意味。
E06190,1,2,sultry,形容詞,蒸し暑い,hot and humid,It was a sultry afternoon.,蒸し暑い午後だった。,気候について使う。
E06191,1,2,unscathed,形容詞,無傷の、無事な,not harmed at all,The server came through unscathed.,そのサーバーは無傷で切り抜けた。,scathe（傷つける）＋否定。
E06192,1,2,beside the point,慣用句,的外れで、関係なくて,not relevant to the subject,That is beside the point.,それは的外れです。,besides（さらに）とは別。
E06193,1,2,biometric,形容詞,生体認証の,using body measurements to identify a person,The door uses biometric access.,その扉は生体認証を使う。,指紋や虹彩の認証。
E06194,1,2,bookkeeping,名詞,簿記、記帳,the recording of financial transactions,She handles the bookkeeping.,彼女が記帳を担当している。,accounting より基礎的な作業。
E06195,1,2,customs duty,名詞,関税,a tax paid on imported goods,Customs duty applies to this item.,この品目には関税がかかる。,tariff とほぼ同じ意味。
E06196,1,2,mainframe,名詞,メインフレーム、大型汎用機,a large powerful computer used by organizations,The data still lives on a mainframe.,データはいまだ大型機にある。,IT の伝統的な用語。
E06197,1,2,sedative,名詞,鎮静剤,a medicine that makes you calm or sleepy,The doctor prescribed a sedative.,医師は鎮静剤を処方した。,形容詞でも使う。
E06198,1,2,aberration,名詞,逸脱、異常,something that is not normal or typical,The reading was an aberration.,その測定値は異常値だった。,aberrant は形容詞。
E06199,1,2,bestow,動詞,授ける、与える,to give something as an honour,The title was bestowed on her.,その称号が彼女に授けられた。,bestow on / upon の形。
E06200,1,2,buoyant,形容詞,浮力のある、活気のある,able to float; cheerful and confident,The market is buoyant.,市場は活況だ。,発音はボイアント。
E06201,1,2,bustle,名詞,にぎわい、慌ただしさ,busy noisy activity,The bustle of the market was constant.,市場のにぎわいは絶えなかった。,hustle and bustle が定型。
E06202,1,2,curtail,動詞,短縮する、削減する,to reduce or limit something,We curtailed the trial period.,試用期間を短縮した。,名詞は curtailment。
E06203,1,2,inquisitive,形容詞,詮索好きな、好奇心の強い,eager to learn or find out about things,She has an inquisitive mind.,彼女は好奇心が強い。,inquire（尋ねる）から。
E06204,1,2,savor,動詞,味わう、楽しむ,to enjoy something slowly,Savor the moment.,その瞬間を味わってください。,イギリスでは savour。
E06205,1,2,taint,動詞,汚す、傷つける,to spoil the quality or reputation of something,The scandal tainted the brand.,その不祥事は商標の評判を汚した。,名詞でも同じ形。
E06206,1,2,vindictive,形容詞,執念深い、報復的な,wanting to hurt someone who hurt you,The response felt vindictive.,その対応は報復的に感じられた。,vengeance と同語源。
E06207,1,2,apricot,名詞,あんず、アプリコット,a small soft orange fruit,Dried apricots are on sale.,干しあんずが売られている。,ももに近い果物。
E06208,1,2,ointment,名詞,軟膏、塗り薬,a thick smooth substance put on the skin,Apply the ointment twice a day.,1日2回、軟膏を塗ってください。,a fly in the ointment は「玉にきず」。
E06209,1,2,shingle,名詞,屋根板、こけら板,a thin flat piece of wood used on roofs,The roof is covered with shingles.,屋根は屋根板でふかれている。,小石の浜も shingle（英）。
E06210,1,2,walrus,名詞,セイウチ,a large sea animal with two long tusks,Walruses rest on the ice.,セイウチが氷の上で休んでいる。,口ひげの比喩にも使う。
E06211,1,2,docket,名詞,訴訟事件表、一覧,a list of cases to be dealt with,The case is on the docket.,その事件は審理予定に入っている。,荷札の意味もある。
E06212,1,2,ailment,名詞,病気、不調,a minor illness,He has a few minor ailments.,彼には軽い不調がいくつかある。,重病ではないものに使う。
E06213,1,2,unduly,副詞,過度に、不当に,more than is reasonable,Do not be unduly worried.,過度に心配しないでください。,undue の副詞形。
E06214,1,2,heirloom,名詞,家宝、代々伝わる品,a valuable object passed down in a family,The watch is a family heirloom.,その時計は家宝だ。,heir（相続人）＋ loom（道具）。
E06215,1,2,locale,名詞,場所、現場、地域設定,the place where something happens,The film's locale is a small town.,その映画の舞台は小さな町だ。,IT では「地域と言語の設定」。
E06216,1,2,take with a grain of salt,慣用句,割り引いて聞く、話半分に聞く,to not fully believe something,Take that estimate with a grain of salt.,その見積もりは話半分に聞いてください。,イギリスでは pinch of salt。
E06217,1,2,ceiling price,名詞,上限価格,the highest price allowed for something,A ceiling price was set by law.,上限価格が法律で定められた。,反対は floor price。
E06218,1,2,displace,動詞,取って代わる、立ち退かせる,to take the place of; to force to move,Automation displaced manual entry.,自動化が手入力に取って代わった。,名詞は displacement。
E06219,1,2,amicable,形容詞,友好的な、円満な,friendly and without argument,They reached an amicable settlement.,彼らは円満に和解した。,amicable divorce は円満離婚。
E06220,1,2,caustic,形容詞,辛辣な、腐食性の,bitterly critical; able to burn,He made a caustic remark.,彼は辛辣な発言をした。,caustic soda は苛性ソーダ。
