登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E05801,1,2,inertia,名詞,惰性、慣性,the tendency to keep doing nothing or to keep moving,Change is slowed by inertia.,変化は惰性で遅れる。,物理の「慣性」も同じ語。
E05802,1,2,pretentious,形容詞,気取った、もったいぶった,trying to appear more important than you are,The wording sounds pretentious.,その言い回しは気取って聞こえる。,名詞は pretension。
E05803,1,2,rapport,名詞,信頼関係、良好な関係,a friendly relationship of understanding,She built rapport with the client.,彼女は顧客との信頼関係を築いた。,t は発音しない（ラポー）。
E05804,1,2,rectify,動詞,是正する、直す,to correct something that is wrong,We rectified the entry.,私たちはその記入を是正した。,名詞は rectification。
E05805,1,2,rudimentary,形容詞,初歩的な、基本的な,very basic and not developed,He has rudimentary knowledge of SQL.,彼はSQLの初歩的な知識がある。,rudiment（基礎）から。
E05806,1,2,shroud,動詞,覆い隠す、包む,to cover and hide something,The plan was shrouded in secrecy.,その計画は秘密に包まれていた。,名詞では「経かたびら」。
E05807,1,2,grate,名詞,火格子、格子,a metal frame that holds coal in a fireplace,Ash fell through the grate.,灰が火格子から落ちた。,動詞で「すりおろす」。
E05808,1,2,shawl,名詞,ショール、肩掛け,a piece of cloth worn over the shoulders,She wrapped a shawl around her.,彼女はショールを羽織った。,発音はショール。
E05809,1,2,resort to,熟語,（手段に）訴える、頼る,to use something because nothing else works,We had to resort to manual entry.,手入力に頼らざるを得なかった。,望ましくない手段に使う。
E05810,1,2,settle for,熟語,（不十分でも）で我慢する,to accept something less than you wanted,We settled for a partial fix.,部分的な修正で妥協した。,settle on は「決める」。
E05811,1,2,settle in,熟語,慣れる、落ち着く,to become comfortable in a new place or job,She settled in within a month.,彼女は1か月で慣れた。,新環境について使う。
E05812,1,2,spell out,熟語,はっきり説明する、詳述する,to explain something clearly and in detail,The manual spells out each step.,手引書は各手順を明記している。,1文字ずつ「つづる」意味もある。
E05813,1,2,ward off,熟語,防ぐ、寄せつけない,to prevent something unpleasant from harming you,Regular backups ward off disaster.,定期的な控えが災難を防ぐ。,病気や危険に使う。
E05814,1,2,pathogen,名詞,病原体,a small organism that causes disease,The pathogen spreads by air.,その病原体は空気で広がる。,patho（病）＋ gen（生む）。
E05815,1,2,canteen,名詞,社員食堂、水筒,a restaurant in a workplace; a water bottle,Lunch is served in the canteen.,昼食は社員食堂で出される。,イギリス英語でよく使う。
E05816,1,2,coliseum,名詞,大競技場、コロシアム,a large stadium or theatre,"The coliseum seats 20,000.",その大競技場は2万人収容だ。,ローマの Colosseum が由来。
E05817,1,2,amplify,動詞,増幅する、詳しく述べる,to make something louder or stronger,The change amplified the error.,その変更は誤りを増幅した。,名詞は amplifier。
E05818,1,2,propel,動詞,推進する、駆り立てる,to push or drive something forward,Demand propelled the growth.,需要が成長を後押しした。,名詞は propeller。
E05819,1,2,propensity,名詞,傾向、性癖,a natural tendency to behave in a certain way,He has a propensity to overwork.,彼は働きすぎる傾向がある。,tendency より硬い。
E05820,1,2,ruse,名詞,策略、たくらみ,a clever trick to deceive someone,It was a simple ruse.,それは単純な策略だった。,フランス語由来。
E05821,1,2,tycoon,名詞,大物実業家、大立て者,a rich and powerful business person,The tycoon bought the company.,その大物実業家が会社を買収した。,日本語の「大君」が語源。
E05822,1,2,napkin,名詞,ナプキン,a piece of cloth or paper used at meals,Fold the napkin neatly.,ナプキンをきちんとたたんでください。,イギリスでは serviette とも。
E05823,1,2,nugget,名詞,塊、金塊、要点,a small lump of gold; a valuable small piece,The talk had a few nuggets of insight.,その講演には示唆に富む要点が数点あった。,chicken nugget も同じ語。
E05824,1,2,swirl,動詞,渦を巻く、かき回す,to move in a twisting circular pattern,Dust swirled in the wind.,ほこりが風で渦を巻いた。,名詞でも同じ形。
E05825,1,2,windmill,名詞,風車,a building or machine with sails turned by the wind,A windmill stands on the hill.,丘の上に風車が立っている。,wind turbine は風力発電機。
E05826,1,2,attrition,名詞,消耗、自然減,a gradual reduction in number or strength,Staff numbers fell through attrition.,職員数は自然減で減った。,war of attrition は消耗戦。
