登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E24210,1,9,as to,熟語,～に関して、～について,with regard to or concerning something,The report says nothing as to why the ancient city was suddenly abandoned by its people.,報告書はその古代都市がなぜ突然人々に捨てられたのかについては何も述べていない。,名詞の後ろや文頭で話題を示し、about や concerning に言い換えられる。
E24211,1,9,all but,熟語,ほとんど、～も同然,almost completely or very nearly,The small fishing village was all but empty after most young people moved to the city.,若者の多くが都市へ移った後、その小さな漁村はほとんど無人だった。,almost の堅い言い換えで、形容詞や過去分詞の前に置くことが多い。
E24212,1,9,all in all,熟語,全体として、概して,considering everything together,"All in all, the new recycling program has worked better than the city council expected.",全体として、新しいリサイクル計画は市議会の予想よりうまくいっている。,文頭で結論をまとめるときに使い、overall とほぼ同じ意味になる。
E24213,1,9,so as to,熟語,～するために,in order to do something,She spoke slowly so as to make her point clear to the foreign students.,彼女は外国人学生に要点がはっきり伝わるようにゆっくり話した。,否定は so as not to の形になり、in order to より少し堅い。
E24214,1,9,at will,熟語,意のままに、自由に,whenever and however you want,Members can enter the library and use the study rooms at will during the summer.,夏の間、会員は自由に図書館に入り学習室を使うことができる。,freely に近く動詞の後ろに置く。at one's will とは言わない点に注意。
E24215,1,9,what is more,慣用句,さらに、その上,in addition to what has already been said,"The hotel is cheap, and what is more, it stands right beside a quiet beach.",そのホテルは安く、さらに静かな浜辺のすぐそばに建っている。,besides や moreover と同じく追加情報を導き、エッセイでよく使われる。
E24216,1,9,do up,句動詞,～を留める、～を改装する,to fasten something or repair and decorate it,They did up the old farmhouse themselves and turned it into a small guest house.,彼らは古い農家を自分たちで改装し、小さな民宿に変えた。,ボタンや靴ひもを留める意味と、家を改装する意味の両方で使う。
E24217,1,9,from time to time,熟語,時々,sometimes but not regularly,From time to time the volunteers visit the shelter to walk the dogs and clean cages.,時々、ボランティアが保護施設を訪れて犬を散歩させ、おりを掃除する。,occasionally や now and then と同じ意味で、頻度を表す副詞句である。
E24218,1,9,in no time,熟語,すぐに、あっという間に,very quickly or very soon,The volunteers cleared the snow from the school entrance in no time that morning.,その朝、ボランティアたちはあっという間に学校の入り口の雪を取り除いた。,very quickly の口語的な言い方で、文末に置くことが多い。
E24219,1,9,in time,熟語,間に合って、やがて,"early enough for something, or after a period",We arrived at the station in time to catch the last train to the coast.,私たちは海岸行きの最終電車に間に合うように駅に着いた。,間に合っての in time と、時間どおりの on time は区別して覚える。
E24220,1,9,on time,熟語,時間どおりに,at the correct or arranged time,Only half of the flights left on time because of the heavy fog that day.,その日は濃い霧のため、時間どおりに出発した便は半分だけだった。,予定の時刻ちょうどを表し、punctually に近い。in time との違いが問われる。
